703326740	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								UAF	TERRORIST						UAF			1	051	051	05	1	3.4	1	1	1	-10.958904109589	1	Cuba	CU	CU		22	-79.5	CU	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171102154500	http://ptinews.com/news/9203251_Trump-calls-for-death-penalty-for-NYC-terror-attacker.html
703326741	20171102	201711	2017	2017.8274											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-5.52147239263803	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	3	Ocean City, Maryland, United States	US	USMD		38.3365	-75.0849	586284	20171102154500	https://www.seattletimes.com/nation-world/delaware-man-indicted-after-cops-in-ocean-city-hit-by-car/
703326742	20171102	201711	2017	2017.8274											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-1.25944584382872	0								3	Westville Correctional Facility, Indiana, United States	US	USIN		41.5262	-86.9086	2350923	3	Westville Correctional Facility, Indiana, United States	US	USIN		41.5262	-86.9086	2350923	20171102154500	http://wsbt.com/news/regional/special-report-colt-lundy-speaks-about-his-seven-year-sentence-so-far
703326743	20171102	201711	2017	2017.8274											ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	1	1	1	1.06307583274274	0								4	Chimanimani, Zimbabwe (general), Zimbabwe	ZI	ZI00	21879	-19.8	32.8667	-2308753	4	Chimanimani, Zimbabwe (general), Zimbabwe	ZI	ZI00	21879	-19.8	32.8667	-2308753	20171102154500	https://www.dailynews.co.zw/articles/2017/11/02/plot-to-oust-mnangagwa-thickens
703326744	20171102	201711	2017	2017.8274											ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	1	1	1	1.06307583274274	0								4	Chipinge, Manicaland, Zimbabwe	ZI	ZI01	21878	-20.1883	32.6236	-2309023	4	Chipinge, Manicaland, Zimbabwe	ZI	ZI01	21878	-20.1883	32.6236	-2309023	20171102154500	https://www.dailynews.co.zw/articles/2017/11/02/plot-to-oust-mnangagwa-thickens
703326745	20171102	201711	2017	2017.8274											ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	4	1	4	1.06307583274274	0								4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20171102154500	https://www.dailynews.co.zw/articles/2017/11/02/plot-to-oust-mnangagwa-thickens
703326746	20171102	201711	2017	2017.8274											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	5	1	5	-1.66666666666667	0								4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20171102154500	Goobjoog website, Mogadishu/BBC Monitoring/(c) BBC
703326747	20171102	201711	2017	2017.8274											GOV	ADMINISTRATION						GOV			1	040	040	04	1	1.0	1	1	1	-1.66666666666667	0								4	Galmudug, Somalia (general), Somalia	SO	SO00	25707	6	48	11432107	4	Galmudug, Somalia (general), Somalia	SO	SO00	25707	6	48	11432107	20171102154500	Goobjoog website, Mogadishu/BBC Monitoring/(c) BBC
703326748	20171102	201711	2017	2017.8274											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-11.7647058823529	0								4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20171102154500	http://www.business-standard.com/article/pti-stories/two-suffer-burn-injuries-at-power-plant-in-up-s-sonebhadra-117110201526_1.html
703326749	20171102	201711	2017	2017.8274											ISRCVL	ISRAELI	ISR					CVL			0	042	042	04	1	1.9	6	1	6	-5.52659019812304	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20171102154500	https://www.usatoday.com/story/news/world/2017/11/02/israel-african-refugees-youre-not-welcome/804628001/
703326750	20171102	201711	2017	2017.8274											KGZ	KYRGYZSTAN	KGZ								1	060	060	06	2	6.0	10	1	10	-8.23529411764706	0								1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20171102154500	Kazinform, Astana/BBC Monitoring/(c) BBC
703326751	20171102	201711	2017	2017.8274											LKA	JAFFNA	LKA								1	0841	084	08	2	7.0	6	1	6	-8.27586206896552	0								4	Karainagar, Northern, Sri Lanka	CE	CE38	25839	9.743	79.8728	-2222497	4	Delft Island, Northern, Sri Lanka	CE	CE38	25839	9.5	79.7	-2215476	20171102154500	http://www.colombopage.com/archive_17B/Nov02_1509634557CH.php
703326752	20171102	201711	2017	2017.8274											LKA	JAFFNA	LKA								1	0841	084	08	2	7.0	4	1	4	-8.27586206896552	0								4	Karainagar, Northern, Sri Lanka	CE	CE38	25839	9.743	79.8728	-2222497	4	Karainagar, Northern, Sri Lanka	CE	CE38	25839	9.743	79.8728	-2222497	20171102154500	http://www.colombopage.com/archive_17B/Nov02_1509634557CH.php
703326753	20171102	201711	2017	2017.8274											PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	2	1	2	-5	0								4	Abbottabad, North-West Frontier, Pakistan	PK	PK03	40337	34.1469	73.2145	-2754270	4	Abbottabad, North-West Frontier, Pakistan	PK	PK03	40337	34.1469	73.2145	-2754270	20171102154500	https://www.prisonplanet.com/cia-releases-hundreds-of-thousands-of-documents-from-osama-bin-laden.html
703326754	20171102	201711	2017	2017.8274											PTY	POLITICIAN									0	043	043	04	1	2.8	10	1	10	2.14698596201486	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171102154500	http://nehandaradio.com/2017/11/02/can-zimbabweans-embrace-global-disruptive-trends-addressing-leadership-question/
703326755	20171102	201711	2017	2017.8274											REL	RELIGION									1	042	042	04	1	1.9	10	1	10	-5.55555555555555	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171102154500	Dhacdo/BBC Monitoring/(c) BBC
703326756	20171102	201711	2017	2017.8274											SYR	HOMS	SYR								1	020	020	02	1	3.0	3	1	3	-4.36893203883495	0								4	Talbiseh, ?ims, Syria	SY	SY11	26358	34.8406	36.7309	-2548180	4	Talbiseh, ?ims, Syria	SY	SY11	26358	34.8406	36.7309	-2548180	20171102154500	BBC Monitoring/BBC Monitoring/(c) BBC
703326757	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	1.33333333333334	0								3	Wilton Manors, Florida, United States	US	USFL		26.1604	-80.1389	293390	3	Wilton Manors, Florida, United States	US	USFL		26.1604	-80.1389	293390	20171102154500	http://SOUTHFLORIDAGAYNEWS.COM/Wilton-Manors-Gazette/wilton-manors-briefs-for-nov-3-2017.html
703326758	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-5.52147239263803	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171102154500	https://www.seattletimes.com/nation-world/delaware-man-indicted-after-cops-in-ocean-city-hit-by-car/
703326759	20171102	201711	2017	2017.8274											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-5.52147239263803	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20171102154500	https://www.seattletimes.com/nation-world/delaware-man-indicted-after-cops-in-ocean-city-hit-by-car/
703326760	20171102	201711	2017	2017.8274											USAEDU	NORTH DAKOTA	USA					EDU			1	031	031	03	1	5.2	30	1	10	1.89393939393939	0								0								0								20171102154500	https://www.worldcoal.com/coal/02112017/university-of-north-dakota-awarded-contract-to-investigate-coal-based-resources-containing-rees/
703326761	20171102	201711	2017	2017.8274											cat	CATALAN			cat						0	042	042	04	1	1.9	3	1	3	-3.04136253041362	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171102154500	https://blogs.spectator.co.uk/2017/11/carles-puigdemont-has-become-catalonias-walter-mitty/
703326762	20171102	201711	2017	2017.8274	AGR	FARMER						AGR													1	1043	104	10	3	-5.0	1	1	1	-2.53731343283582	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171102154500	https://frontera.net/news/latam/colombia-why-violence-is-on-the-rise-again-one-year-after-farc-peace-treaty/
703326763	20171102	201711	2017	2017.8274	AGR	FARMER						AGR			GOV	ADMINISTRATION						GOV			1	114	114	11	3	-2.0	10	1	10	-7.02479338842975	0								0								0								20171102154500	http://odishasamaya.com/odisha/bargarh-farmers-call-off-agitation-after-assurance-for-compensation/93698/
703326764	20171102	201711	2017	2017.8274	ARM	ARMENIA	ARM								RUS	RUSSIA	RUS								1	0311	031	03	1	5.2	4	1	4	1.68539325842697	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171102154500	https://armenpress.am/eng/news/911142/armenian-parliament-speaker-received-russian-parliamentary-delegation-led-by-nikolai-ryzhkov.html
703326765	20171102	201711	2017	2017.8274	BEL	BRUSSELS	BEL								GOV	MINIST						GOV			1	043	043	04	1	2.8	2	1	2	-2.69299820466787	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171102154500	http://www.winsfordguardian.co.uk/news/national/15635848.Prosecutor_demands_arrest_warrant_for_ousted_Catalan_leader_and_ministers/
703326766	20171102	201711	2017	2017.8274	BEL	BELGIUM	BEL								cat	CATALAN			cat						0	043	043	04	1	2.8	2	1	2	-3.04136253041362	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171102154500	https://blogs.spectator.co.uk/2017/11/carles-puigdemont-has-become-catalonias-walter-mitty/
703326767	20171102	201711	2017	2017.8274	BRA	BRAZIL	BRA																		1	061	061	06	2	6.4	5	1	5	3.7593984962406	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20171102154500	http://www.bnamericas.com/en/news/miningandmetals/brazils-iron-ore-exports-stay-on-upward-trend
703326768	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS													0	080	080	08	2	5.0	5	1	5	-1.71306209850107	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171102154500	http://www.theprovince.com/business/nolan+bill+would+force+completion+polymet+mine+land+swap/15470892/story.html
703326769	20171102	201711	2017	2017.8274	BUS	WAITRESS						BUS			CAN	VANCOUVER	CAN								0	141	141	14	3	-6.5	10	1	10	-3.29920364050057	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326770	20171102	201711	2017	2017.8274	BUS	COMPANY						BUS			GOV	GOVERNMENT						GOV			0	080	080	08	2	5.0	5	1	5	-1.71306209850107	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171102154500	http://www.theprovince.com/business/nolan+bill+would+force+completion+polymet+mine+land+swap/15470892/story.html
703326771	20171102	201711	2017	2017.8274	BUSLEG	BUSINESS						BUS	LEG		GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	5	1	5	-5.0561797752809	4	Drenas, Komuna e Drenasit, Kosovo	KV	KV07	47632	42.6283	20.8939	-80756	4	Drenas, Komuna e Drenasit, Kosovo	KV	KV07	47632	42.6283	20.8939	-80756	4	Drenas, Komuna e Drenasit, Kosovo	KV	KV07	47632	42.6283	20.8939	-80756	20171102154500	RTK TV in Albanian/BBC Monitoring/(c) BBC
703326772	20171102	201711	2017	2017.8274	CAN	ONTARIO	CAN																		1	100	100	10	3	-5.0	5	1	5	-2.36686390532545	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326773	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	3	1	3	-2.36686390532545	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326774	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	1	1	1	-2.36686390532545	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326775	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	1	1	1	-2.36686390532545	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326776	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	2	1	2	-2.36686390532545	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326777	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	060	060	06	2	6.0	3	1	3	-2.36686390532545	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326778	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	060	060	06	2	6.0	2	1	2	-2.36686390532545	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326779	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	060	060	06	2	6.0	2	1	2	-2.36686390532545	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326780	20171102	201711	2017	2017.8274	CAN	CANADIAN	CAN								BUS	BUSINESS						BUS			1	060	060	06	2	6.0	3	1	3	-2.36686390532545	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326781	20171102	201711	2017	2017.8274	CAN	VANCOUVER	CAN								CHN	CHINESE	CHN								1	020	020	02	1	3.0	2	1	2	-3.29920364050057	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	China	CH	CH		35	105	CH	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326782	20171102	201711	2017	2017.8274	CAN	CANADA	CAN								CHN	CHINA	CHN								0	042	042	04	1	1.9	8	1	8	-3.29920364050057	4	New Westminster, British Columbia, Canada	CA	CA02	12552	49.2167	-122.917	-570133	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326783	20171102	201711	2017	2017.8274	CAN	VANCOUVER	CAN								CHN	CHINESE	CHN								1	055	055	05	1	7.0	6	1	6	-3.29920364050057	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	China	CH	CH		35	105	CH	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326784	20171102	201711	2017	2017.8274	CAN	VANCOUVER	CAN								CHN	CHINESE	CHN								1	055	055	05	1	7.0	4	1	4	-3.29920364050057	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326785	20171102	201711	2017	2017.8274	CAN	VANCOUVER	CAN								CHN	CHINESE	CHN								0	172	172	17	4	-5.0	4	1	4	-3.29920364050057	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	China	CH	CH		35	105	CH	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326786	20171102	201711	2017	2017.8274	CAN	VANCOUVER	CAN								CHNCVL	CHINESE	CHN					CVL			0	172	172	17	4	-5.0	3	1	3	-3.29920364050057	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	1	China	CH	CH		35	105	CH	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171102154500	https://www.straight.com/news/989846/vancouver-council-accepts-recommendation-apologize-past-prejudice-against-chinese
703326787	20171102	201711	2017	2017.8274	CAN	TORONTO	CAN								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	1.46579804560261	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	http://torontosun.com/news/local-news/levy-unique-voices-unwelcome-at-pride-toronto
703326788	20171102	201711	2017	2017.8274	CAN	CANADA	CAN								LEG	LEGISLATURE						LEG			0	040	040	04	1	1.0	4	1	4	-2.36686390532545	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326789	20171102	201711	2017	2017.8274	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-2.36686390532545	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326790	20171102	201711	2017	2017.8274	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-2.36686390532545	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102154500	https://www.therecord.com/news-story/7768640--ontario-has-a-waste-problem-mpp-wants-to-ban-non-compostable-coffee-pods/
703326791	20171102	201711	2017	2017.8274	CANCVL	CANADA	CAN					CVL			USA	NEW HAMPSHIRE	USA								1	190	190	19	4	-10.0	4	1	4	-3.44827586206897	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171102154500	http://abcnews.go.com/Technology/wireStory/hunter-kills-bear-moved-governors-request-50883692
703326792	20171102	201711	2017	2017.8274	CHE	GENEVA	CHE								SYR	SYRIA	SYR								1	040	040	04	1	1.0	10	1	10	-0.56497175141243	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171102154500	https://www.swissinfo.ch/eng/geneva-process-is-the-only-appropriate-format-to-discuss-syria-peace---france/43646188
