705100849	20161108	201611	2016	2016.8438	USA	TEXAS	USA								MEX	MEXICAN	MEX								1	120	120	12	3	-4.0	2	1	2	0.14619883040936	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171108200000	http://www.bigcountryhomepage.com/news/main-news/texas-education-officials-reject-another-mexican-american-studies-textbook/853655992
705100850	20161108	201611	2016	2016.8438	USA	TEXAS	USA								MEX	MEXICAN	MEX								1	120	120	12	3	-4.0	1	1	1	0.14619883040936	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108200000	http://www.bigcountryhomepage.com/news/main-news/texas-education-officials-reject-another-mexican-american-studies-textbook/853655992
705100851	20161108	201611	2016	2016.8438	USAGOVEDU	TEXAS	USA					GOV	EDU		MEX	MEXICAN	MEX								1	120	120	12	3	-4.0	4	1	4	0.14619883040936	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171108200000	http://www.bigcountryhomepage.com/news/main-news/texas-education-officials-reject-another-mexican-american-studies-textbook/853655992
705100852	20161108	201611	2016	2016.8438	USAGOVEDU	UNITED STATES	USA					GOV	EDU		MEX	MEXICO	MEX								1	120	120	12	3	-4.0	2	1	2	0.14619883040936	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Mexico	MX	MX		23	-102	MX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108200000	http://www.bigcountryhomepage.com/news/main-news/texas-education-officials-reject-another-mexican-american-studies-textbook/853655992
705100853	20171009	201710	2017	2017.7644											BUS	INVESTOR						BUS			1	130	130	13	3	-4.4	10	1	10	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108200000	https://www.fool.com/investing/2017/11/08/did-you-miss-sherwin-williams-companys-big-move-in.aspx?source=iedfolrf0000001
705100854	20171009	201710	2017	2017.7644											GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	10	1	10	-1.63934426229508	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171108200000	http://www.nation.co.ke/business/-Tullow-Kenya-international-crude-exports-/996-4179078-36fkqb/
705100855	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS													0	071	071	07	2	7.4	10	1	10	2.65486725663717	4	Baidyanath, Jharkhand, India	IN	IN38	17600	24.4833	86.7	-2089728	0								4	Baidyanath, Jharkhand, India	IN	IN38	17600	24.4833	86.7	-2089728	20171108200000	http://www.thehindu.com/news/cities/mumbai/ayurveda-with-a-modern-twist/article20006245.ece
705100856	20171009	201710	2017	2017.7644	GOV	CHIEF EXECUTIVE						GOV													0	010	010	01	1	0.0	6	1	6	-1.59362549800797	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20171108200000	http://www.swissinfo.ch/eng/cryan-s-gloomy-jobs-outlook-sees-deutsche-bank-eyeing-the-swiss/43660784
705100857	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV													1	057	057	05	1	8.0	10	1	10	-1.63934426229508	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20171108200000	http://www.nation.co.ke/business/-Tullow-Kenya-international-crude-exports-/996-4179078-36fkqb/
705100858	20171009	201710	2017	2017.7644	GOV	CHIEF EXECUTIVE						GOV			DEU	GERMANY	DEU								0	010	010	01	1	0.0	4	1	4	-1.59362549800797	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20171108200000	http://www.swissinfo.ch/eng/cryan-s-gloomy-jobs-outlook-sees-deutsche-bank-eyeing-the-swiss/43660784
705100859	20171009	201710	2017	2017.7644	GRC	GREECE	GRC								MKD	MACEDONIA	MKD								0	173	173	17	4	-5.0	2	1	2	-13.2743362831859	1	Greece	GR	GR		39	22	GR	1	Macedonia	MK	MK		41.833333	22	MK	1	Greece	GR	GR		39	22	GR	20171108200000	https://www.rferl.org/a/macedonia-convicts-grujevski-wiretap-scandal/28842878.html
705100860	20171009	201710	2017	2017.7644	GRC	GREECE	GRC								MKD	MACEDONIA	MKD								0	173	173	17	4	-5.0	2	1	2	-13.2743362831859	1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	20171108200000	https://www.rferl.org/a/macedonia-convicts-grujevski-wiretap-scandal/28842878.html
705100861	20171009	201710	2017	2017.7644	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								1	046	046	04	1	7.0	1	1	1	-2.7491408934708	1	Japan	JA	JA		36	138	JA	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108200000	http://5tjt.com/cia-director-met-nsa-whistleblower-disputes-russias-role-dnc-hack/
705100862	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-12.7388535031847	3	Oregon City, Oregon, United States	US	USOR	OR005	45.3573	-122.607	1136601	0								3	Oregon City, Oregon, United States	US	USOR		45.3573	-122.607	1136601	20171108200000	https://www.seattletimes.com/nation-world/man-convicted-of-murder-sentenced-to-state-hospital-prison/
705100863	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	2	1	2	-12.7388535031847	3	Oregon City, Oregon, United States	US	USOR	OR005	45.3573	-122.607	1136601	0								3	Oregon City, Oregon, United States	US	USOR		45.3573	-122.607	1136601	20171108200000	https://www.seattletimes.com/nation-world/man-convicted-of-murder-sentenced-to-state-hospital-prison/
705100864	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	2	1	2	-12.7388535031847	3	Oregon City, Oregon, United States	US	USOR	OR005	45.3573	-122.607	1136601	0								3	Lake Oswego, Oregon, United States	US	USOR		45.4207	-122.671	1166669	20171108200000	https://www.seattletimes.com/nation-world/man-convicted-of-murder-sentenced-to-state-hospital-prison/
705100865	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	180	180	18	4	-9.0	1	1	1	-5.50314465408805	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171108200000	https://www.yahoo.com/news/former-tv-anchor-says-kevin-184058535.html
705100866	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	180	180	18	4	-9.0	1	1	1	-5.50314465408805	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171108200000	https://www.yahoo.com/news/former-tv-anchor-says-kevin-184058535.html
705100867	20171101	201711	2017	2017.8247											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	6	1	6	-1.45278450363196	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108200000	http://daily-sun.com/post/267341/UK-minister-role-in-doubt-over-Israel-row
705100868	20171101	201711	2017	2017.8247											USA	UNITED STATES	USA								1	019	019	01	1	3.4	4	1	4	-6.4245810055866	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171108200000	http://www.reuters.com/article/us-usa-justice-penalties/u-s-justice-dept-mulls-limits-on-overlapping-corporate-penalties-idUSKBN1D82VE
705100869	20171101	201711	2017	2017.8247											USAGUM	GUAM	USA								1	041	041	04	1	1.0	2	1	2	-0.59171597633136	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20171108200000	http://www.pireport.org/articles/2003/01/09/guam-homeowners-get-typhoon-loan-break
705100870	20171101	201711	2017	2017.8247	BUS	BUSINESS						BUS													0	046	046	04	1	7.0	6	1	6	-1.45278450363196	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171108200000	http://daily-sun.com/post/267341/UK-minister-role-in-doubt-over-Israel-row
705100871	20171101	201711	2017	2017.8247	BUS	BANK						BUS			EDU	SCHOOL						EDU			0	070	070	07	2	7.0	1	1	1	1.38888888888889	3	Kleberg, Texas, United States	US	USTX	TX113	32.6715	-96.6158	1339173	3	Kleberg, Texas, United States	US	USTX	TX113	32.6715	-96.6158	1339173	3	Kleberg, Texas, United States	US	USTX	TX113	32.6715	-96.6158	1339173	20171108200000	http://www.kristv.com/story/36795064/west-oso-isd-looking-at-all-girls-school
705100872	20171101	201711	2017	2017.8247	BUS	BUSINESS						BUS			ISR	ISRAEL	ISR								0	046	046	04	1	7.0	4	1	4	-1.45278450363196	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108200000	http://daily-sun.com/post/267341/UK-minister-role-in-doubt-over-Israel-row
705100873	20171101	201711	2017	2017.8247	COP	STATE PRISON						COP													1	010	010	01	1	0.0	2	1	2	-3.74149659863946	1	Angola	AO	AO		-12.5	18.5	AO	0								3	Feliciana, Louisiana, United States	US	USLA	LA033	30.5749	-91.1257	558974	20171108200000	http://www.leoaffairs.com/13-year-old-girl-reportedly-raped-inmate-angola-prison-rodeo-louisiana/
705100874	20171101	201711	2017	2017.8247	COP	POLICE						COP													0	090	090	09	2	-2.0	21	7	21	-4.40272598688441	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171108200000	http://abc6onyourside.com/news/entertainment/ex-tv-anchor-says-spacey-assaulted-her-son
705100875	20171101	201711	2017	2017.8247	COP	STATE PRISON						COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-3.74149659863946	3	Feliciana, Louisiana, United States	US	USLA	LA033	30.5749	-91.1257	558974	3	Feliciana, Louisiana, United States	US	USLA	LA033	30.5749	-91.1257	558974	3	Feliciana, Louisiana, United States	US	USLA	LA033	30.5749	-91.1257	558974	20171108200000	http://www.leoaffairs.com/13-year-old-girl-reportedly-raped-inmate-angola-prison-rodeo-louisiana/
705100876	20171101	201711	2017	2017.8247	COP	STATE PRISON						COP			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	2	1	2	-3.74149659863946	3	Feliciana, Louisiana, United States	US	USLA	LA033	30.5749	-91.1257	558974	3	Feliciana, Louisiana, United States	US	USLA	LA033	30.5749	-91.1257	558974	1	Angola	AO	AO		-12.5	18.5	AO	20171108200000	http://www.leoaffairs.com/13-year-old-girl-reportedly-raped-inmate-angola-prison-rodeo-louisiana/
705100877	20171101	201711	2017	2017.8247	CVL	VILLAGE						CVL			BUS	COMPANY						BUS			1	042	042	04	1	1.9	30	3	30	2.04081632653061	3	Hudson River, New York, United States	US	USNY	NY061	40.6968	-74.0282	970226	3	Hudson River, New York, United States	US	USNY		40.6968	-74.0282	970226	3	Hudson River, New York, United States	US	USNY		40.6968	-74.0282	970226	20171108200000	http://www.greenwichtime.com/technology/businessinsider/article/The-New-York-City-offices-of-PayPal-and-Venmo-12341964.php
705100878	20171101	201711	2017	2017.8247	EDU	SCHOOL						EDU			PSE	WEST BANK	PSE								1	042	042	04	1	1.9	6	1	6	2.95138888888889	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20171108200000	https://www.spotlightnews.com/opinion/2017/11/08/editorial-talk-to-your-kids-about-suicide/
705100879	20171101	201711	2017	2017.8247	GBR	UNITED KINGDOM	GBR								IGOWSTNAT	NATO	WST	NAT				IGO			1	040	040	04	1	1.0	4	1	4	-0.28011204481792	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108200000	http://www.telegraph.co.uk/news/2017/11/08/uk-will-lose-nato-clout-defence-cuts-continue-warns-top-us-general/
705100880	20171101	201711	2017	2017.8247	GGY	CHANNEL ISLAND																			1	084	084	08	2	7.0	2	1	2	-0.17241379310345	4	Coronado Islands, Baja California, Mexico	MX	MX02	19585	32.4167	-117.25	-1659335	0								4	Coronado Islands, Baja California, Mexico	MX	MX02	19585	32.4167	-117.25	-1659335	20171108200000	http://www.ksbw.com/article/booby-birds-nesting-on-channel-islands-for-first-time/13452194
705100881	20171101	201711	2017	2017.8247	GGY	CHANNEL ISLAND									USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-0.17241379310345	4	Coronado Islands, Baja California, Mexico	MX	MX02	19585	32.4167	-117.25	-1659335	2	California, United States	US	USCA		36.17	-119.746	CA	4	Coronado Islands, Baja California, Mexico	MX	MX02	19585	32.4167	-117.25	-1659335	20171108200000	http://www.ksbw.com/article/booby-birds-nesting-on-channel-islands-for-first-time/13452194
705100882	20171101	201711	2017	2017.8247	GOV	ADMINISTRATION						GOV													1	057	057	05	1	8.0	8	1	8	0.92783505154639	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171108200000	http://www.emissourian.com/local_news/saint_clair/st-clair-regional-airport-officially-closes-next-monday/article_7f732478-374d-5150-b3cb-cdd8b058f78d.html
705100883	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			GBR	UNITED KINGDOM	GBR								0	026	026	02	1	4.0	1	1	1	-0.97799511002445	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20171108200000	http://www.thenorthernecho.co.uk/news/15649436.Priti_Patel_resigns_as_International_Development_Secretary/
705100884	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			0	026	026	02	1	4.0	1	1	1	-0.97799511002445	1	Israel	IS	IS		31.5	34.75	IS	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20171108200000	http://www.thenorthernecho.co.uk/news/15649436.Priti_Patel_resigns_as_International_Development_Secretary/
705100885	20171101	201711	2017	2017.8247	GOV	MINIST						GOV			GOVMIL	DEFENCE SECRETARY						GOV	MIL		0	020	020	02	1	3.0	5	1	5	-1.9755409219191	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108200000	https://www.theguardian.com/politics/2017/nov/08/priti-patel-forced-to-resign-over-unofficial-meetings-with-israelis
705100886	20171101	201711	2017	2017.8247	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	0.92783505154639	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171108200000	http://www.emissourian.com/local_news/saint_clair/st-clair-regional-airport-officially-closes-next-monday/article_7f732478-374d-5150-b3cb-cdd8b058f78d.html
705100887	20171101	201711	2017	2017.8247	GOV	PRESIDENT						GOV			USAGUM	GUAM	USA								1	041	041	04	1	1.0	2	1	2	-0.59171597633136	1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20171108200000	http://www.pireport.org/articles/2003/01/09/guam-homeowners-get-typhoon-loan-break
705100888	20171101	201711	2017	2017.8247	GOVMIL	DEFENCE SECRETARY						GOV	MIL		IGOWSTNAT	NATO	WST	NAT				IGO			1	040	040	04	1	1.0	3	1	3	-0.28011204481792	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171108200000	http://www.telegraph.co.uk/news/2017/11/08/uk-will-lose-nato-clout-defence-cuts-continue-warns-top-us-general/
705100889	20171101	201711	2017	2017.8247	IRN	IRANIAN	IRN								BUS	TYCOON						BUS			0	100	100	10	3	-5.0	2	1	2	-1.98019801980198	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108200000	http://news.kuwaittimes.net/website/first-mideast-trip-macron-urges-firm-stance-tehran/
705100890	20171101	201711	2017	2017.8247	IRN	IRANIAN	IRN								GOV	PRINCE						GOV			0	100	100	10	3	-5.0	2	1	2	-1.98019801980198	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108200000	http://news.kuwaittimes.net/website/first-mideast-trip-macron-urges-firm-stance-tehran/
705100891	20171101	201711	2017	2017.8247	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								0	020	020	02	1	3.0	2	1	2	-1.98019801980198	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171108200000	http://news.kuwaittimes.net/website/first-mideast-trip-macron-urges-firm-stance-tehran/
705100892	20171101	201711	2017	2017.8247	IRNGOV	IRANIAN	IRN					GOV			SAU	SAUDI	SAU								0	020	020	02	1	3.0	6	1	6	-1.98019801980198	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171108200000	http://news.kuwaittimes.net/website/first-mideast-trip-macron-urges-firm-stance-tehran/
