705416910	20171109	201711	2017	2017.8466											AGR	FARMER						AGR			1	046	046	04	1	7.0	3	1	3	4.09356725146199	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171109180000	http://www.4-traders.com/news/Indiana-Soybean-Alliance-Farmer-Selected-for-National-Leadership-Program--25476691/
705416911	20171109	201711	2017	2017.8466											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	8	1	8	2.39520958083833	0								4	Cerro Amarillo, Provincia de Rio Negro, Argentina	AR	AR16	22391	-41.4069	-70.5692	-976567	4	Cerro Amarillo, Provincia de Rio Negro, Argentina	AR	AR16	22391	-41.4069	-70.5692	-976567	20171109180000	http://sensorsandsystems.com/photosat-delivers-highly-accurate-satellite-surveying-of-abraplata-diablillos-silver-project-in-argentina/
705416912	20171109	201711	2017	2017.8466											ARG	ARGENTINA	ARG								1	043	043	04	1	2.8	2	1	2	2.39520958083833	0								4	Cerro Amarillo, Provincia de Rio Negro, Argentina	AR	AR16	22391	-41.4069	-70.5692	-976567	4	Cerro Amarillo, Provincia de Rio Negro, Argentina	AR	AR16	22391	-41.4069	-70.5692	-976567	20171109180000	http://sensorsandsystems.com/photosat-delivers-highly-accurate-satellite-surveying-of-abraplata-diablillos-silver-project-in-argentina/
705416913	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	0311	031	03	1	5.2	10	1	10	2.50696378830084	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171109180000	http://www.smh.com.au/business/energy/csiro-launch-program-to-make-australia-hydrogen-fuel-leader-20171107-gzgxfh
705416914	20171109	201711	2017	2017.8466											BUS	CHAMBER OF COMMERCE						BUS			1	036	036	03	1	4.0	10	1	10	1.0989010989011	0								3	Whitehall, New York, United States	US	USNY	NY115	43.5556	-73.4037	971145	3	Whitehall, New York, United States	US	USNY	NY115	43.5556	-73.4037	971145	20171109180000	http://www.lvb.com/article/20171109/LVB01/171109845/popular-restaurant-chain-moving-from-south-whitehall-to-lower-macungie
705416915	20171109	201711	2017	2017.8466											BUS	BANK						BUS			1	051	051	05	1	3.4	1	1	1	-5.18617021276596	0								4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109180000	http://www.middle-east-online.com/english/?id=85860
705416916	20171109	201711	2017	2017.8466											BUS	BANK						BUS			1	051	051	05	1	3.4	3	1	3	-5.18617021276596	0								4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109180000	http://www.middle-east-online.com/english/?id=85860
705416917	20171109	201711	2017	2017.8466											BUS	BANK						BUS			1	051	051	05	1	3.4	1	1	1	-5.18617021276596	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171109180000	http://www.middle-east-online.com/english/?id=85860
705416918	20171109	201711	2017	2017.8466											BUS	CORPORATION						BUS			0	060	060	06	2	6.0	9	1	6	4.81707317073171	0								4	El Viento, Libertador General Bernardo O'Higgins, Chile	CI	CI08	22379	-34.5167	-71.1	-881963	4	El Viento, Libertador General Bernardo O'Higgins, Chile	CI	CI08	22379	-34.5167	-71.1	-881963	20171109180000	http://www.kyforward.com/royalty-brings-2-1-million-top-wednesday-session-keeneland-november-breeding-stock-sale/
705416919	20171109	201711	2017	2017.8466											BUS	PRODUCER						BUS			1	112	112	11	3	-2.0	6	1	6	-2.42424242424243	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171109180000	http://mixmag.net/read/mihalis-safras-accused-of-plagiarism-by-multiple-producers-news
705416920	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	128	128	12	3	-5.0	10	1	10	-1.46341463414634	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171109180000	http://www.highlandnews.net/news/political/proposed-initiative-enters-circulation/article_b17bab88-c56d-11e7-9279-9bac971bf161.html
705416921	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	10	1	10	-1.46341463414634	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171109180000	http://www.highlandnews.net/news/political/proposed-initiative-enters-circulation/article_b17bab88-c56d-11e7-9279-9bac971bf161.html
705416922	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	4.79041916167664	0								4	Blind Bay, Nova Scotia, Canada	CA	CA07	12627	44.5167	-63.8333	-561364	4	Blind Bay, Nova Scotia, Canada	CA	CA07	12627	44.5167	-63.8333	-561364	20171109180000	http://www.saobserver.net/community/support-for-non-profit-groups/
705416923	20171109	201711	2017	2017.8466											CHE	SWITZERLAND	CHE								1	060	060	06	2	6.0	1	1	1	2.90262172284644	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171109180000	http://m.philstar.com/lifestyle/show/579d7681836d564079dd0918cfbbdf51?t=eo407sn14lkdr7iqjocb3r8ji3
705416924	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								0	033	033	03	1	5.2	1	1	1	1.09090909090909	0								4	Zhong Shan, Anhui, China	CH	CH01	12997	30.8938	118.769	10997260	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171109180000	http://www.manilatimes.net/us-china-sign-250b-business-deals/361781/
705416925	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	-2.82258064516129	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20171109180000	https://www.eurekalert.org/pub_releases/2017-11/nsfc-nsn110917.php
705416926	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-7.9295154185022	0								3	Kern County, California, United States	US	USCA		35.2961	-118.668	2054176	3	Kern County, California, United States	US	USCA		35.2961	-118.668	2054176	20171109180000	https://www.theguardian.com/us-news/2017/nov/09/california-aclu-says-culture-of-violence-at-police-departments-violated-rights
705416927	20171109	201711	2017	2017.8466											COP	PRISON						COP			1	112	112	11	3	-2.0	5	1	5	-9.01639344262292	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171109180000	http://www.egyptindependent.com/egypts-parliament-approves-law-banning-drones/
705416928	20171109	201711	2017	2017.8466											CVL	CITIZEN						CVL			0	013	013	01	1	0.4	2	1	2	2.84552845528455	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171109180000	http://www.smh.com.au/nsw/gladys-berejiklian-argues-tech-titans-gates-and-zuckerberg-channel-liberal-approach-20171108-gzh5ml
705416929	20171109	201711	2017	2017.8466											CVL	CITIZEN						CVL			0	013	013	01	1	0.4	3	1	3	2.84552845528455	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171109180000	http://www.smh.com.au/nsw/gladys-berejiklian-argues-tech-titans-gates-and-zuckerberg-channel-liberal-approach-20171108-gzh5ml
705416930	20171109	201711	2017	2017.8466											CVL	POPULATION						CVL			1	0353	035	03	1	7.0	2	1	2	-1.83598531211751	0								1	Morocco	MO	MO		32	-5	MO	1	Chile	CI	CI		-30	-71	CI	20171109180000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=10&id=94663&l=e&special=&ndb=1%20target=
705416931	20171109	201711	2017	2017.8466											CVL	POPULATION						CVL			1	0353	035	03	1	7.0	3	1	3	-1.83598531211751	0								1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	20171109180000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=10&id=94663&l=e&special=&ndb=1%20target=
705416932	20171109	201711	2017	2017.8466											CVL	VILLAGE						CVL			1	036	036	03	1	4.0	10	1	10	-2.25563909774436	0								5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	5	Cumbria, Cumbria, United Kingdom	UK	UKC9	40102	54.5833	-2.83333	-2593896	20171109180000	http://www.thewestmorlandgazette.co.uk/news/15652156.Blood_donor_sessions_to_be_revamped/
705416933	20171109	201711	2017	2017.8466											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	10	1	10	1.1986301369863	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171109180000	http://thekey.xpn.org/2017/11/09/an-sibin-vinyl-lounge-tellus360/
705416934	20171109	201711	2017	2017.8466											CVL	VOTER						CVL			0	111	111	11	3	-2.0	10	1	10	-0.91210613598673	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171109180000	http://www.sacbee.com/entertainment/arts-culture/article183543841.html
705416935	20171109	201711	2017	2017.8466											CVL	TRAVELLER						CVL			1	114	114	11	3	-2.0	10	1	10	-9.59302325581398	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171109180000	http://www.ibtimes.co.uk/luton-la-guardia-are-these-worst-airports-world-1646647
705416936	20171109	201711	2017	2017.8466											CVL	POPULATION						CVL			1	130	130	13	3	-4.4	2	1	2	-1.83598531211751	0								1	United Kingdom	UK	UK		54	-4	UK	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	20171109180000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=10&id=94663&l=e&special=&ndb=1%20target=
705416937	20171109	201711	2017	2017.8466											CVL	POPULATION						CVL			1	130	130	13	3	-4.4	8	1	8	-1.83598531211751	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171109180000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=10&id=94663&l=e&special=&ndb=1%20target=
705416938	20171109	201711	2017	2017.8466											CVL	VOTER						CVL			1	173	173	17	4	-5.0	6	1	6	-1.65289256198347	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171109180000	https://www.yahoo.com/news/m/2bfba41e-6efc-311d-a71a-483e5ea4e70d/ss_dunlap-sues-trump-voter-fraud.html
705416939	20171109	201711	2017	2017.8466											CVL	RESIDENTS						CVL			0	190	190	19	4	-10.0	2	1	2	-7.72285966460724	0								4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20171109180000	http://syriadirect.org/news/a-new-battle-this-time-against-depression-in-east-ghouta/
705416940	20171109	201711	2017	2017.8466											EDU	STUDENT						EDU			0	013	013	01	1	0.4	10	1	10	3.71352785145889	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171109180000	http://www.country1043.com/2017/11/09/algoma-district-school-board-helps-develop-new-french-second-language-resource/
705416941	20171109	201711	2017	2017.8466											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	3.78486055776893	0								3	Elyria, Ohio, United States	US	USOH	OH093	41.3684	-82.1077	1040177	3	Elyria, Ohio, United States	US	USOH	OH093	41.3684	-82.1077	1040177	20171109180000	http://www.chroniclet.com/Local-News/2017/11/09/More-than-26-000-in-grants-given-out-by-county-Women-39-s-Fund.html
705416942	20171109	201711	2017	2017.8466											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	-1.89349112426035	0								3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	20171109180000	http://www.ksfy.com/content/news/Iowa-school-to-offer-counselors-following-sex-abuse-allegations-456406613.html
705416943	20171109	201711	2017	2017.8466											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	-4.375	0								3	Coconino County, Arizona, United States	US	USAZ		36.0833	-112.134	25443	3	Coconino County, Arizona, United States	US	USAZ		36.0833	-112.134	25443	20171109180000	http://www.havasunews.com/news/sexual-harassment-allegations-made-against-a-senator-from-yuma/article_dab614f7-6e3f-50bb-9032-50a86b29627a.html
705416944	20171109	201711	2017	2017.8466											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	8	1	8	1.94174757281554	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171109180000	http://www.addisonindependent.com/201711trio-brings-fresh-new-acoustic-music-lincoln
705416945	20171109	201711	2017	2017.8466											ESP	SPAIN	ESP								0	080	080	08	2	5.0	1	1	1	-3.82775119617225	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109180000	http://news.trust.org/item/20171109174308-tk83o
705416946	20171109	201711	2017	2017.8466											ESP	SPAIN	ESP								0	080	080	08	2	5.0	1	1	1	-3.82775119617225	0								4	Salamanca, Castilla y LeóP, Spain	SP	SP55	25796	40.9681	-5.66202	-400105	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171109180000	http://news.trust.org/item/20171109174308-tk83o
705416947	20171109	201711	2017	2017.8466											EUR	EUROPE	EUR								1	042	042	04	1	1.9	1	1	1	2.90262172284644	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171109180000	http://m.philstar.com/lifestyle/show/579d7681836d564079dd0918cfbbdf51?t=eo407sn14lkdr7iqjocb3r8ji3
