704982627	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								USA	AMERICAN	USA								0	111	111	11	3	-2.0	4	1	4	2.20048899755501	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108124500	http://www.todayonline.com/commentary/sharp-contrast-between-trump-and-xi-underlines-uncertainty-over-sino-us-ties
704982628	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								USA	AMERICAN	USA								0	1821	182	18	4	-9.0	4	1	4	2.20048899755501	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108124500	http://www.todayonline.com/commentary/sharp-contrast-between-trump-and-xi-underlines-uncertainty-over-sino-us-ties
704982629	20161108	201611	2016	2016.8438	EGYGOVBUS	EGYPT	EGY					GOV	BUS												1	014	014	01	1	0.0	10	1	10	1.34952766531713	4	Upper Egypt, Egypt (general), Egypt	EG	EG00	65984	26	32	-291439	0								4	Upper Egypt, Egypt (general), Egypt	EG	EG00	65984	26	32	-291439	20171108124500	http://www.egypttoday.com/Article/3/31517/Formalizing-SMEs
704982630	20161108	201611	2016	2016.8438	IND	WEST BENGAL	IND								LEGOPP	CONGRESS						LEG	OPP		0	140	140	14	3	-6.5	20	1	20	-0.46439628482972	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20171108124500	http://www.ianslive.in/index.php?param=news/Tripura_Six_axed_TMC_MLAs_seek_recognition_as_BJP_legislators-569373/NATION/1
704982631	20161108	201611	2016	2016.8438	NOR	NORWAY	NOR								USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	3	1	3	-0.961538461538462	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20171108124500	http://af.reuters.com/article/energyOilNews/idAFO9N1ML01Y
704982632	20161108	201611	2016	2016.8438	OPP	PROTESTER						OPP													0	020	020	02	1	3.0	2	1	2	-7.99390940236011	4	Nouadhibou, Dakhlet Nouadhibou, Mauritania	MR	MR08	19504	20.9002	-17.0336	-1402894	0								4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	20171108124500	https://deathpenaltynews.blogspot.com/2017/11/mauritania-quash-blogger-mkhaitirs.html
704982633	20161108	201611	2016	2016.8438	OPP	PROTESTER						OPP													0	020	020	02	1	3.0	8	1	8	-7.99390940236011	4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	0								4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	20171108124500	https://deathpenaltynews.blogspot.com/2017/11/mauritania-quash-blogger-mkhaitirs.html
704982634	20161108	201611	2016	2016.8438	OPP	PROTESTER						OPP													0	186	186	18	4	-10.0	2	1	2	-7.99390940236011	4	Nouadhibou, Dakhlet Nouadhibou, Mauritania	MR	MR08	19504	20.9002	-17.0336	-1402894	0								4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	20171108124500	https://deathpenaltynews.blogspot.com/2017/11/mauritania-quash-blogger-mkhaitirs.html
704982635	20161108	201611	2016	2016.8438	OPP	PROTESTER						OPP													0	186	186	18	4	-10.0	8	1	8	-7.99390940236011	4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	0								4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	20171108124500	https://deathpenaltynews.blogspot.com/2017/11/mauritania-quash-blogger-mkhaitirs.html
704982636	20161108	201611	2016	2016.8438	tel	TELUGU			tel																1	193	193	19	4	-10.0	8	1	8	2.08333333333333	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171108124500	http://www.thehindu.com/life-and-style/travel/lights-camera-vacation/article20004376.ece
704982637	20161108	201611	2016	2016.8438	tel	TELUGU			tel																1	193	193	19	4	-10.0	2	1	2	2.08333333333333	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171108124500	http://www.thehindu.com/life-and-style/travel/lights-camera-vacation/article20004376.ece
704982638	20171009	201710	2017	2017.7644											IRL	DUBLIN	IRL								0	040	040	04	1	1.0	1	1	1	-1.04662226450999	0								4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108124500	https://www.seattletimes.com/business/as-brexit-talks-stall-european-cities-hunt-for-london-jobs/
704982639	20171009	201710	2017	2017.7644											SOM	SOMALIA	SOM								1	112	112	11	3	-2.0	3	1	3	-2.97029702970297	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171108124500	http://somaliweyn.org/2017/11/08/us-tells-somalia-mission-staffers-to-leave-over-threat/
704982640	20171009	201710	2017	2017.7644	BUS	BUSINESS						BUS			IRL	DUBLIN	IRL								0	040	040	04	1	1.0	7	1	7	-1.04662226450999	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108124500	https://www.seattletimes.com/business/as-brexit-talks-stall-european-cities-hunt-for-london-jobs/
704982641	20171009	201710	2017	2017.7644	BUS	BUSINESS						BUS			IRL	DUBLIN	IRL								0	040	040	04	1	1.0	1	1	1	-1.04662226450999	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108124500	https://www.seattletimes.com/business/as-brexit-talks-stall-european-cities-hunt-for-london-jobs/
704982642	20171009	201710	2017	2017.7644	COPGOV	POLICE						COP	GOV		BUS	COMPANIES						BUS			1	112	112	11	3	-2.0	10	1	10	-6.28930817610063	0								0								0								20171108124500	https://www.iol.co.za/the-star/spike-in-cash-heists-11907818
704982643	20171009	201710	2017	2017.7644	GOV	PRESIDENT						GOV			USA	DELAWARE	USA								1	042	042	04	1	1.9	6	1	6	-6.09756097560976	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20171108124500	http://abc27.com/ap/philly-area-township-board-member-quits-amid-child-porn-case/
704982644	20171009	201710	2017	2017.7644	IRL	DUBLIN	IRL																		0	040	040	04	1	1.0	1	1	1	-1.04662226450999	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108124500	https://www.seattletimes.com/business/as-brexit-talks-stall-european-cities-hunt-for-london-jobs/
704982645	20171009	201710	2017	2017.7644	IRL	DUBLIN	IRL								BUS	BUSINESS						BUS			0	040	040	04	1	1.0	7	1	7	-1.04662226450999	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108124500	https://www.seattletimes.com/business/as-brexit-talks-stall-european-cities-hunt-for-london-jobs/
704982646	20171009	201710	2017	2017.7644	IRL	DUBLIN	IRL								BUS	BUSINESS						BUS			0	040	040	04	1	1.0	1	1	1	-1.04662226450999	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171108124500	https://www.seattletimes.com/business/as-brexit-talks-stall-european-cities-hunt-for-london-jobs/
704982647	20171009	201710	2017	2017.7644	PRKGOV	NORTH KOREA	PRK					GOV			USA	WASHINGTON	USA								0	013	013	01	1	0.4	2	1	2	-2.71055179090029	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171108124500	http://www.charlotteobserver.com/news/business/national-business/article183152876.html
704982648	20171009	201710	2017	2017.7644	SOM	MOGADISHU	SOM								RAD	EXTREMIST						RAD			1	112	112	11	3	-2.0	3	1	3	-2.97029702970297	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171108124500	http://somaliweyn.org/2017/11/08/us-tells-somalia-mission-staffers-to-leave-over-threat/
704982649	20171009	201710	2017	2017.7644	USA	DELAWARE	USA								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	10	1	10	-6.09756097560976	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20171108124500	http://abc27.com/ap/philly-area-township-board-member-quits-amid-child-porn-case/
704982650	20171101	201711	2017	2017.8247	JUD	COURT JUDGE						JUD			LEGJUD	SENATE						LEG	JUD		0	010	010	01	1	0.0	1	1	1	-1.52256661228929	3	Department Of Education, District of Columbia, United States	US	USDC	DC001	38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20171108124500	http://talkingpointsmemo.com/dc/six-big-ways-trump-has-remade-america-in-the-year-since-his-election
704982651	20171101	201711	2017	2017.8247	JUD	COURT JUDGE						JUD			LEGJUD	SENATE						LEG	JUD		0	010	010	01	1	0.0	4	1	4	-1.52256661228929	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171108124500	http://talkingpointsmemo.com/dc/six-big-ways-trump-has-remade-america-in-the-year-since-his-election
704982652	20171101	201711	2017	2017.8247	MIL	AIR FORCE						MIL			USA	UNITED STATES	USA								1	134	134	13	3	-5.8	1	1	1	-2.81456953642384	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20171108124500	http://www.unionleader.com/crime/Police-records-Texas-gunman-escaped-mental-health-facility-11082017
704982653	20171101	201711	2017	2017.8247	MYS	MALAYSIA	MYS																		1	043	043	04	1	2.8	5	1	5	-4.69798657718121	4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	0								4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	20171108124500	http://www.themalaymailonline.com/malaysia/article/met-dept-north-east-monsoon-begins-in-earnest-next-week
704982654	20171101	201711	2017	2017.8247	OPP	RESISTANCE MOVEMENT						OPP			COP	DEPUTY						COP			1	010	010	01	1	0.0	7	1	7	-1.81818181818182	5	Gomba, Gomba, Uganda	UG	UGF4	18585	0.200175	31.7502	11074809	5	Gomba, Gomba, Uganda	UG	UGF4	18585	0.200175	31.7502	11074809	5	Gomba, Gomba, Uganda	UG	UGF4	18585	0.200175	31.7502	11074809	20171108124500	The New Vision website, Kampala/BBC Monitoring/(c) BBC
704982655	20171101	201711	2017	2017.8247	OPP	RESISTANCE MOVEMENT						OPP			UGA	UGANDA	UGA								1	010	010	01	1	0.0	3	1	3	-1.81818181818182	5	Gomba, Gomba, Uganda	UG	UGF4	18585	0.200175	31.7502	11074809	5	Gomba, Gomba, Uganda	UG	UGF4	18585	0.200175	31.7502	11074809	5	Gomba, Gomba, Uganda	UG	UGF4	18585	0.200175	31.7502	11074809	20171108124500	The New Vision website, Kampala/BBC Monitoring/(c) BBC
704982656	20171101	201711	2017	2017.8247	REL	PREACHER									MYS	MALAYSIA	MYS								1	0213	021	02	1	3.4	5	1	5	-4.87394957983193	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20171108124500	https://sg.news.yahoo.com/dpm-send-zakir-naik-back-india-asks-043000774.html
704982657	20171101	201711	2017	2017.8247	TUR	ISTANBUL	TUR								QAT	QATAR	QAT								1	036	036	03	1	4.0	9	1	9	-0.86956521739131	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171108124500	http://www.ynetnews.com/articles/0,7340,L-5040194,00.html
704982658	20171107	201711	2017	2017.8411	GHA	ACCRA	GHA																		1	173	173	17	4	-5.0	8	1	8	-10.7929515418503	5	Accra District, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	0								5	Accra District, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	20171108124500	http://www.pulse.com.gh/filla/sexual-violence-security-man-in-court-for-raping-cook-in-a-restaurant-id7569967.html
704982659	20171107	201711	2017	2017.8411	GHAJUD	ACCRA	GHA					JUD													1	173	173	17	4	-5.0	2	1	2	-10.7929515418503	5	Accra District, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	0								5	Accra District, Greater Accra, Ghana	GH	GH01	190724	5.75	0	-2073484	20171108124500	http://www.pulse.com.gh/filla/sexual-violence-security-man-in-court-for-raping-cook-in-a-restaurant-id7569967.html
704982660	20171107	201711	2017	2017.8411	GHAJUD	ACCRA	GHA					JUD			GHA	ACCRA	GHA								1	042	042	04	1	1.9	2	1	2	-10.7929515418503	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171108124500	http://www.pulse.com.gh/filla/sexual-violence-security-man-in-court-for-raping-cook-in-a-restaurant-id7569967.html
704982661	20171107	201711	2017	2017.8411	MNCSGP	CAPITALAND LIMITED	SGP					MNC			SGP	SINGAPORE	SGP								1	084	084	08	2	7.0	10	1	10	0.74962518740629	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171108124500	https://www.fool.sg/2017/11/08/earnings-brief-singapore-airlines-ltd-singapore-technologies-engineering-ltd-and-capitaland-limited/
704982662	20171107	201711	2017	2017.8411	SAU	SAUDI ARABIA	SAU								YEM	YEMENI	YEM								1	1722	172	17	4	-5.0	4	1	4	-4.73537604456825	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108124500	https://www.middleeastmonitor.com/20171108-saudi-arabia-places-yemens-president-under-house-arrest/
704982663	20171107	201711	2017	2017.8411	SAU	SAUDI ARABIA	SAU								YEMGOV	YEMENI	YEM					GOV			1	1722	172	17	4	-5.0	3	1	3	-4.73537604456825	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171108124500	https://www.middleeastmonitor.com/20171108-saudi-arabia-places-yemens-president-under-house-arrest/
704982664	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	014	014	01	1	0.0	2	1	2	-1.75695461200585	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20171108124500	https://www.iol.co.za/the-star/varsity-placements-blade-lambasted-over-system-delay-11909260
704982665	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	036	036	03	1	4.0	4	1	4	1.24610591900312	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171108124500	http://www.itweb.co.za/index.php?option=com_content&view=article&id=166266:DVT-is-platinum-sponsor-of-DevConf-2018
704982666	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-5.79439252336449	0								4	Chapman Peak, Western Cape, South Africa	SF	SF11	77317	-34.0882	18.3593	-1217638	4	Chapman Peak, Western Cape, South Africa	SF	SF11	77317	-34.0882	18.3593	-1217638	20171108124500	http://www.capetalk.co.za/articles/279809/bank-customers-warned-to-be-more-vigilant-of-scammers-during-festive-season
704982667	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	040	040	04	1	1.0	5	1	5	2.39651416122004	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171108124500	http://www.uktamilnews.com/?p=26760
704982668	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	1.81058495821727	0								4	Ministry Of Investment, Al Qahirah, Egypt	EG	EG11	65350	30.0709	31.2969	11178921	4	Ministry Of Investment, Al Qahirah, Egypt	EG	EG11	65350	30.0709	31.2969	11178921	20171108124500	https://www.africa-newsroom.com/press/president-kagame-and-tony-elumelu-to-headline-young-entrepreneurship-day-at-the-africa-2017-forum
704982669	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	-0.638297872340426	0								1	Senegal	SG	SG		14	-14	SG	1	Senegal	SG	SG		14	-14	SG	20171108124500	http://www.telegraph.co.uk/pensions-retirement/financial-planning/mapped-retirement-ages-around-world/
704982670	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	2	1	2	-4.44078947368421	0								4	Chapman Peak, Western Cape, South Africa	SF	SF11	77317	-34.0882	18.3593	-1217638	4	Chapman Peak, Western Cape, South Africa	SF	SF11	77317	-34.0882	18.3593	-1217638	20171108124500	http://www.capetalk.co.za/articles/279808/qedani-mahlangu-still-mia-in-uk-stalling-subpoena-to-life-esidimeni-arbitration
704982671	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	1	1	1	-4.44078947368421	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171108124500	http://www.capetalk.co.za/articles/279808/qedani-mahlangu-still-mia-in-uk-stalling-subpoena-to-life-esidimeni-arbitration
704982672	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	10	1	10	0.355871886121	0								0								0								20171108124500	http://www.saiia.org.za/research-reports/an-early-diagnosis-of-trump-s-impact-on-us-africa-relations-and-on-sustainable-democracy-in-the-us-and-africa
704982673	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	013	013	01	1	0.4	8	1	8	1.98412698412698	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171108124500	http://www.wisconsinagconnection.com/story-regional.php?tble=IA2017&ID=1255
704982674	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	013	013	01	1	0.4	2	1	2	1.98412698412698	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171108124500	http://www.wisconsinagconnection.com/story-regional.php?tble=IA2017&ID=1255
704982675	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	013	013	01	1	0.4	10	1	10	2.04918032786886	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171108124500	http://www.wisconsinagconnection.com/story-regional.php?tble=MN2017&ID=1175
704982676	20171108	201711	2017	2017.8438											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	8	1	8	0.427350427350425	0								4	Ruwais, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.1103	52.7306	-782354	4	Ruwais, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.1103	52.7306	-782354	20171108124500	https://www.ajot.com/news/gac-abu-dhabi-and-rb-logistics-join-forces-for-talc-shipments
704982677	20171108	201711	2017	2017.8438											ARMLEG	ARMENIAN	ARM					LEG			1	040	040	04	1	1.0	6	1	6	-0.97087378640777	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171108124500	https://www.azernews.az/aggression/121891.html
704982678	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	28	1	16	4.07801418439717	0								4	Kyneton, Victoria, Australia	AS	AS07	5406	-37.2444	144.451	-1582615	4	Kyneton, Victoria, Australia	AS	AS07	5406	-37.2444	144.451	-1582615	20171108124500	http://www.bendigoadvertiser.com.au/story/5044341/kyneton-sparkles-on-cup-day-photos/?cs=140
704982679	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	3.17460317460317	0								4	Essex, Queensland, Australia	AS	AS04	5230	-25.85	145.15	-1572465	4	Essex, Queensland, Australia	AS	AS04	5230	-25.85	145.15	-1572465	20171108124500	http://www.heart.co.uk/showbiz/has-towie-star-revealed-theyre-in-im-a-celeb-2017/
704982680	20171108	201711	2017	2017.8438											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	4	1	4	-10.15625	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171108124500	http://lake88.ca/2017/11/08/charges-dropped-against-perth-man/
704982681	20171108	201711	2017	2017.8438											AUSHLH	VICTORIA	AUS					HLH			1	042	042	04	1	1.9	10	1	10	-4.83870967741936	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171108124500	http://www.mid-day.com/articles/unemployed-man-stabs-woman-he-loved-for-refusing-to-marry-him/18720185
