703174483	20171026	201710	2017	2017.8110	NGOUSAHLH	AMERICARES	USA					NGO	HLH		USA	UNITED STATES	USA								0	036	036	03	1	4.0	3	1	3	-0.71005917159763	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102044500	http://dfw.cbslocal.com/2017/11/01/i-team-wheres-harvey-donation-money/
703174484	20171026	201710	2017	2017.8110	NGOUSAHLH	AMERICARES	USA					NGO	HLH		USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-0.71005917159763	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171102044500	http://dfw.cbslocal.com/2017/11/01/i-team-wheres-harvey-donation-money/
703174485	20171026	201710	2017	2017.8110	NGOUSAHLH	AMERICARES	USA					NGO	HLH		USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	-0.71005917159763	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102044500	http://dfw.cbslocal.com/2017/11/01/i-team-wheres-harvey-donation-money/
703174486	20171026	201710	2017	2017.8110	USA	UNITED STATES	USA								NGOUSAHLH	AMERICARES	USA					NGO	HLH		0	036	036	03	1	4.0	3	1	3	-0.71005917159763	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102044500	http://dfw.cbslocal.com/2017/11/01/i-team-wheres-harvey-donation-money/
703174487	20171026	201710	2017	2017.8110	USA	UNITED STATES	USA								NGOUSAHLH	AMERICARES	USA					NGO	HLH		0	036	036	03	1	4.0	2	1	2	-0.71005917159763	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171102044500	http://dfw.cbslocal.com/2017/11/01/i-team-wheres-harvey-donation-money/
703174488	20171026	201710	2017	2017.8110	USA	UNITED STATES	USA								NGOUSAHLH	AMERICARES	USA					NGO	HLH		0	036	036	03	1	4.0	1	1	1	-0.71005917159763	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171102044500	http://dfw.cbslocal.com/2017/11/01/i-team-wheres-harvey-donation-money/
703174489	20171101	201711	2017	2017.8247	MIL	MILITARY						MIL			AGR	FARMER						AGR			1	141	141	14	3	-6.5	10	1	10	-10.2325581395349	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171102044500	http://www.thenewage.co.za/mkmva-joins-fray-over-blackmonday-protest-action/
703174490	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								0	190	190	19	4	-10.0	4	1	4	-10.2325581395349	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171102044500	http://www.thenewage.co.za/mkmva-joins-fray-over-blackmonday-protest-action/
703174491	20171102	201711	2017	2017.8274											ARE	DUBAI	ARE								1	036	036	03	1	4.0	2	1	2	1.67741935483871	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102044500	http://ameinfo.com/travel/emirates-flydubai-codesharing-terminal-sharing/
703174492	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	0841	084	08	2	7.0	10	1	10	4.6070460704607	0								4	Seven Sisters, Queensland, Australia	AS	AS04	40197	-18.2667	146	-1600073	4	Seven Sisters, Queensland, Australia	AS	AS04	40197	-18.2667	146	-1600073	20171102044500	http://www.theage.com.au/act-news/canberra-life/martumili-artists-do-workshops-at-songlines-exhibition-at-the-national-museum-20171031-gzcdtf.html
703174493	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								1	141	141	14	3	-6.5	10	1	10	4.6070460704607	0								4	Seven Sisters, Queensland, Australia	AS	AS04	40197	-18.2667	146	-1600073	4	Seven Sisters, Queensland, Australia	AS	AS04	40197	-18.2667	146	-1600073	20171102044500	http://www.theage.com.au/act-news/canberra-life/martumili-artists-do-workshops-at-songlines-exhibition-at-the-national-museum-20171031-gzcdtf.html
703174494	20171102	201711	2017	2017.8274											BEL	BELGIUM	BEL								1	080	080	08	2	5.0	6	1	6	-6.04982206405694	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171102044500	http://www.dw.com/en/catalonia-deadline-looms-for-carles-puigdemont-and-ousted-officials/a-41202052
703174495	20171102	201711	2017	2017.8274											BMU	BERMUDA	BMU								1	042	042	04	1	1.9	16	1	16	0.82191780821918	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20171102044500	http://www.ebar.com/news/article.php?sec=news&article=73066
703174496	20171102	201711	2017	2017.8274											BMU	BERMUDA	BMU								1	043	043	04	1	2.8	4	1	4	0.82191780821918	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Bermuda	BD	BD		32.333333	-64.75	BD	20171102044500	http://www.ebar.com/news/article.php?sec=news&article=73066
703174497	20171102	201711	2017	2017.8274											BUS	COMPANIES						BUS			0	036	036	03	1	4.0	8	1	8	2.91595197255574	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171102044500	https://guardian.ng/business-services/obaseki-tasks-financial-institutions-on-unbanked-population/
703174498	20171102	201711	2017	2017.8274											BUS	BANK						BUS			0	041	041	04	1	1.0	10	1	10	-0.81177067478437	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20171102044500	http://markets.businessinsider.com/news/stocks/Banco-BTG-Pactual-S-A-Announces-the-Commencement-of-a-Tender-Offer-for-its-8-750-Perpetual-Non-Cumulative-Junior-Subordinated-Notes-1006439265
703174499	20171102	201711	2017	2017.8274											BUS	COMPANY						BUS			0	112	112	11	3	-2.0	6	1	6	-8.26161790017212	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171102044500	http://www.themalaymailonline.com/showbiz/article/harvey-weinstein-challenging-ouster-from-his-film-studio
703174500	20171102	201711	2017	2017.8274											BUS	COMPANIES						BUS			1	190	190	19	4	-10.0	10	1	10	-1.4423076923077	0								4	Impala, Mpumalanga, South Africa	SF	SF07	77341	-25.4666	31.5874	-1239034	4	Impala, Mpumalanga, South Africa	SF	SF07	77341	-25.4666	31.5874	-1239034	20171102044500	https://www.iol.co.za/business-report/energy/mining-industry-continues-to-bleed-jobs-11810105
703174501	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								0	013	013	01	1	0.4	4	1	4	-1.63522012578616	0								4	Salmon River, Nova Scotia, Canada	CA	CA07	12637	44.05	-66.1667	-573098	4	Salmon River, Nova Scotia, Canada	CA	CA07	12637	44.05	-66.1667	-573098	20171102044500	https://www.simcoe.com/news-story/7767900-remains-found-on-b-c-farm-identified/
703174502	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								1	042	042	04	1	1.9	16	1	16	-1.51515151515152	0								4	Cloverdale, British Columbia, Canada	CA	CA02	12552	49.1	-122.733	-562755	4	Cloverdale, British Columbia, Canada	CA	CA02	12552	49.1	-122.733	-562755	20171102044500	http://www.cloverdalereporter.com/news/surrey-santa-parade-of-lights-will-return-to-cloverdale-on-dec-3/
703174503	20171102	201711	2017	2017.8274											CAN	CANADA	CAN								0	173	173	17	4	-5.0	4	1	4	-1.63522012578616	0								4	Salmon River, Nova Scotia, Canada	CA	CA07	12637	44.05	-66.1667	-573098	4	Salmon River, Nova Scotia, Canada	CA	CA07	12637	44.05	-66.1667	-573098	20171102044500	https://www.simcoe.com/news-story/7767900-remains-found-on-b-c-farm-identified/
703174504	20171102	201711	2017	2017.8274											CHN	CHINA	CHN								0	010	010	01	1	0.0	4	1	4	1.91897654584222	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171102044500	http://english.china.com/news/china/54/20171102/1115583.html
703174505	20171102	201711	2017	2017.8274											COP	POLICE OFFICER						COP			1	043	043	04	1	2.8	1	1	1	1.1070110701107	0								4	Zeeland, Noord-Brabant, Netherlands	NL	NL06	22372	51.6969	5.67462	-2156284	4	Zeeland, Noord-Brabant, Netherlands	NL	NL06	22372	51.6969	5.67462	-2156284	20171102044500	http://www.hollandsentinel.com/news/20171101/public-shows-support-for-zeeland-police-department
703174506	20171102	201711	2017	2017.8274											COP	POLICE						COP			1	051	051	05	1	3.4	2	1	2	1.1070110701107	0								4	Zeeland, Noord-Brabant, Netherlands	NL	NL06	22372	51.6969	5.67462	-2156284	4	Zeeland, Noord-Brabant, Netherlands	NL	NL06	22372	51.6969	5.67462	-2156284	20171102044500	http://www.hollandsentinel.com/news/20171101/public-shows-support-for-zeeland-police-department
703174507	20171102	201711	2017	2017.8274											COP	PRISON						COP			0	173	173	17	4	-5.0	1	1	1	-5.72289156626506	0								4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20171102044500	http://www.washingtonexaminer.com/he-refused-to-spy-for-irans-military-and-was-sentenced-to-death-for-it/article/2639237
703174508	20171102	201711	2017	2017.8274											COP	POLICE CONSTABLE						COP			1	180	180	18	4	-9.0	5	1	5	-10.6870229007634	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171102044500	http://www.adelaidenow.com.au/lifestyle/cctv-captures-brutal-unprovoked-attack-on-elderly-man/news-story/cd32ef2d28c06070ff28d93267b2b37d?nk=fafc41c8f1fbd2f2230f1295c2901db1-1509597154
703174509	20171102	201711	2017	2017.8274											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-1.35658914728682	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171102044500	https://www.mnnonline.org/news/validity-kenyas-election-question/
703174510	20171102	201711	2017	2017.8274											CVL	TRAVELLER						CVL			0	040	040	04	1	1.0	10	1	10	2.65417642466823	0								4	Gleneagles, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.25	-3.71667	-2595036	4	Gleneagles, Perth and Kinross, United Kingdom	UK	UKW1	40177	56.25	-3.71667	-2595036	20171102044500	http://www.dailyrecord.co.uk/lifestyle/money/travel-safe-avoid-scams-security-11446846
703174511	20171102	201711	2017	2017.8274											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	18	1	18	-1.2467476149176	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171102044500	http://dagblog.com/comment/244633
703174512	20171102	201711	2017	2017.8274											CVL	COMMUNITY						CVL			1	172	172	17	4	-5.0	3	1	3	-7.35785953177257	0								3	Town Of Knightdale, North Carolina, United States	US	USNC		35.792	-78.4946	2405958	3	Town Of Knightdale, North Carolina, United States	US	USNC		35.792	-78.4946	2405958	20171102044500	http://wncn.com/2017/11/01/residents-angry-after-being-banned-from-knightdales-facebook-page/
703174513	20171102	201711	2017	2017.8274											EDU	STUDENT						EDU			1	033	033	03	1	5.2	10	1	10	5.05050505050505	0								3	Cabell Huntington Hospital, West Virginia, United States	US	USWV		38.4098	-82.4274	1558351	3	Cabell Huntington Hospital, West Virginia, United States	US	USWV		38.4098	-82.4274	1558351	20171102044500	http://www.huntingtonnews.net/152682
703174514	20171102	201711	2017	2017.8274											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	2	1	2	2.22531293463143	0								3	Rhinelander, Wisconsin, United States	US	USWI	WI085	45.6366	-89.4121	1572231	3	Rhinelander, Wisconsin, United States	US	USWI	WI085	45.6366	-89.4121	1572231	20171102044500	http://www.rivernewsonline.com/main.asp?SectionID=4&SubSectionID=308&TM=1723.871
703174515	20171102	201711	2017	2017.8274											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	3	1	3	-3.28947368421052	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20171102044500	http://wric.com/2017/11/02/backpack-contents-lead-to-child-porn-charges-for-florida-school-employee/
703174516	20171102	201711	2017	2017.8274											EDU	STUDENT						EDU			1	060	060	06	2	6.0	10	1	10	1.4792899408284	0								3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	3	Georgetown University, District of Columbia, United States	US	USDC		38.9073	-77.0726	531568	20171102044500	https://www.gwhatchet.com/2017/11/02/gw-needs-to-clearly-disclose-consortium-courses-to-students/
703174517	20171102	201711	2017	2017.8274											EDU	STUDENT						EDU			0	071	071	07	2	7.4	6	1	6	1.96078431372549	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102044500	http://georgetownvoice.com/2017/11/01/gage-delivers-unionization-petition-to-degioias-office/
703174518	20171102	201711	2017	2017.8274											EDU	UNIVERSITY						EDU			0	100	100	10	3	-5.0	6	1	6	-1.0989010989011	0								3	Foggy Bottom, District of Columbia, United States	US	USDC		38.9015	-77.0622	531506	3	Foggy Bottom, District of Columbia, United States	US	USDC		38.9015	-77.0622	531506	20171102044500	https://www.gwhatchet.com/2017/11/02/critics-voice-accountability-safety-concerns-as-dockless-bike-program-takes-off/
703174519	20171102	201711	2017	2017.8274											EDU	DOCTORAL STUDENT						EDU			0	173	173	17	4	-5.0	3	1	3	-5.72289156626506	0								4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	4	Tabriz, Az¯arbayjan-e Sharqi, Iran	IR	IR33	41121	38.08	46.2919	-3086571	20171102044500	http://www.washingtonexaminer.com/he-refused-to-spy-for-irans-military-and-was-sentenced-to-death-for-it/article/2639237
703174520	20171102	201711	2017	2017.8274											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	6	1	6	-2.21327967806841	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171102044500	http://www.sltrib.com/news/2017/11/02/still-shaken-by-their-classmates-death-university-of-utah-students-hold-candlelight-vigil-for-remarkable-friend/
703174521	20171102	201711	2017	2017.8274											EDU	SCHOOL						EDU			1	192	192	19	4	-9.5	10	1	10	1.78571428571429	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171102044500	https://www.stuff.co.nz/manawatu-standard/news/98396710/labours-free-tertiary-fees-promise-affects-decisions-about-study
