703912804	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	036	036	03	1	4.0	8	1	4	1.76946410515673	0								4	Niagara-On-The-Lake, Ontario, Canada	CA	CA08	12668	43.25	-79.0667	-570143	4	Niagara-On-The-Lake, Ontario, Canada	CA	CA08	12668	43.25	-79.0667	-570143	20171104163000	https://ca.finance.yahoo.com/news/canadas-top-wine-region-heading-towards-marijuana-dominance-182700860.html
703912805	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	042	042	04	1	1.9	6	1	6	1.76946410515673	0								4	Niagara-On-The-Lake, Ontario, Canada	CA	CA08	12668	43.25	-79.0667	-570143	4	Niagara-On-The-Lake, Ontario, Canada	CA	CA08	12668	43.25	-79.0667	-570143	20171104163000	https://ca.finance.yahoo.com/news/canadas-top-wine-region-heading-towards-marijuana-dominance-182700860.html
703912806	20171104	201711	2017	2017.8329											CAN	MONTREAL	CAN								1	043	043	04	1	2.8	4	1	4	1.79640718562875	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171104163000	http://www.cbc.ca/news/canada/montreal/quebec-rain-wind-weather-warning-1.4387717
703912807	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	-3.52369380315917	0								4	Summerside, Prince Edward Island, Canada	CA	CA09	12691	46.4	-63.7833	-574341	4	Summerside, Prince Edward Island, Canada	CA	CA09	12691	46.4	-63.7833	-574341	20171104163000	http://www.theguardian.pe.ca/community/simon-lloyd-conscription-pressure-increases-on-pei-during-first-world-war-159164/
703912808	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								0	190	190	19	4	-10.0	4	1	4	-3.52369380315917	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171104163000	http://www.theguardian.pe.ca/community/simon-lloyd-conscription-pressure-increases-on-pei-during-first-world-war-159164/
703912809	20171104	201711	2017	2017.8329											CHN	CHINESE	CHN								0	161	161	16	4	-4.0	8	1	8	-3.5548686244204	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104163000	http://www.universityworldnews.com/article.php?story=20171103073931233
703912810	20171104	201711	2017	2017.8329											CHNGOV	XI JINPING	CHN					GOV			1	042	042	04	1	1.9	8	1	8	-0.79575596816976	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Japan	JA	JA		36	138	JA	20171104163000	http://www.universityworldnews.com/article.php?story=2017110314070858
703912811	20171104	201711	2017	2017.8329											CHNGOV	XI JINPING	CHN					GOV			1	042	042	04	1	1.9	2	1	2	-0.79575596816976	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171104163000	http://www.universityworldnews.com/article.php?story=2017110314070858
703912812	20171104	201711	2017	2017.8329											CHRCTHEDU	CATHOLIC				CHR	CTH	EDU			1	020	020	02	1	3.0	3	1	3	-2.22446916076845	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171104163000	http://www.hannibal.net/news/20171104/history-in-hannibal-unloaded-gun-snuck-into-st-joseph-academy-stole-life-of-margaret-clune-in-1875
703912813	20171104	201711	2017	2017.8329											COP	POLICE OFFICER						COP			1	016	016	01	1	-2.0	10	1	10	-9.2184368737475	0								0								0								20171104163000	http://www.bellinghamherald.com/news/local/article182661021.html
703912814	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-8.77403846153846	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171104163000	http://www.manchestereveningnews.co.uk/news/greater-manchester-news/locked-up-october-drunk-airline-13856640
703912815	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	2.73972602739726	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171104163000	http://www.kfvs12.com/story/36763297/il-state-police-hosting-100th-anniversary-logo-contest
703912816	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-8.43373493975903	0								4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	20171104163000	http://ewn.co.za/2017/11/04/limpopo-police-hunt-suspects-after-armed-robbery-on-farm
703912817	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	193	193	19	4	-10.0	3	1	3	-8.43373493975903	0								4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	20171104163000	http://ewn.co.za/2017/11/04/limpopo-police-hunt-suspects-after-armed-robbery-on-farm
703912818	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	020	020	02	1	3.0	2	1	2	-6.553911205074	0								4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	4	Andheri, Maharashtra, India	IN	IN16	70183	19.1167	72.8333	-2088871	20171104163000	http://www.business-standard.com/article/pti-stories/six-arrested-for-kidnapping-andheri-businessman-117110400927_1.html
703912819	20171104	201711	2017	2017.8329											CRM	KIDNAPPER						CRM			1	020	020	02	1	3.0	3	1	3	-6.553911205074	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104163000	http://www.business-standard.com/article/pti-stories/six-arrested-for-kidnapping-andheri-businessman-117110400927_1.html
703912820	20171104	201711	2017	2017.8329											CRM	GANG						CRM			0	173	173	17	4	-5.0	4	1	4	-8.77403846153846	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	20171104163000	http://www.manchestereveningnews.co.uk/news/greater-manchester-news/locked-up-october-drunk-airline-13856640
703912821	20171104	201711	2017	2017.8329											CRM	BURGLAR						CRM			0	173	173	17	4	-5.0	2	1	2	-8.77403846153846	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	4	Springfield, Fife, United Kingdom	UK	UKV1	40177	56.2833	-3.06667	-2608458	20171104163000	http://www.manchestereveningnews.co.uk/news/greater-manchester-news/locked-up-october-drunk-airline-13856640
703912822	20171104	201711	2017	2017.8329											CRM	BURGLAR						CRM			0	173	173	17	4	-5.0	8	1	8	-8.77403846153846	0								4	Springfield, Fife, United Kingdom	UK	UKV1	40177	56.2833	-3.06667	-2608458	4	Springfield, Fife, United Kingdom	UK	UKV1	40177	56.2833	-3.06667	-2608458	20171104163000	http://www.manchestereveningnews.co.uk/news/greater-manchester-news/locked-up-october-drunk-airline-13856640
703912823	20171104	201711	2017	2017.8329											CRM	GANG						CRM			0	193	193	19	4	-10.0	4	1	4	-8.77403846153846	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	20171104163000	http://www.manchestereveningnews.co.uk/news/greater-manchester-news/locked-up-october-drunk-airline-13856640
703912824	20171104	201711	2017	2017.8329											CUB	CUBA	CUB								1	020	020	02	1	3.0	2	1	2	0.81607030759573	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171104163000	http://www.timescolonist.com/life/travel/still-time-to-catch-the-venice-biennale-the-world-s-fair-of-art-1.23083881
703912825	20171104	201711	2017	2017.8329											CUB	CUBA	CUB								1	042	042	04	1	1.9	2	1	2	0.30864197530864	0								4	Camaguey, Camagü, Cuba	CU	CU05	5747	21.3808	-77.9169	-1616119	4	Camaguey, Camagü, Cuba	CU	CU05	5747	21.3808	-77.9169	-1616119	20171104163000	http://www.ellugareno.com/2017/11/mons-wenski-church-wants-soft-landing.html
703912826	20171104	201711	2017	2017.8329											CUB	CUBA	CUB								1	042	042	04	1	1.9	2	1	2	0.30864197530864	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	4	Camaguey, Camagü, Cuba	CU	CU05	5747	21.3808	-77.9169	-1616119	20171104163000	http://www.ellugareno.com/2017/11/mons-wenski-church-wants-soft-landing.html
703912827	20171104	201711	2017	2017.8329											CUB	CUBA	CUB								1	042	042	04	1	1.9	6	1	6	0.30864197530864	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20171104163000	http://www.ellugareno.com/2017/11/mons-wenski-church-wants-soft-landing.html
703912828	20171104	201711	2017	2017.8329											CVL	VOTER						CVL			1	040	040	04	1	1.0	10	1	10	-1.86915887850468	0								4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171104163000	http://www.newsherald.com/news/20171104/black-democrats-seek-to-boost-involvement
703912829	20171104	201711	2017	2017.8329											CVL	VOTER						CVL			1	042	042	04	1	1.9	15	1	10	-1.86915887850468	0								4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171104163000	http://www.newsherald.com/news/20171104/black-democrats-seek-to-boost-involvement
703912830	20171104	201711	2017	2017.8329											CVL	CONSTITUENT						CVL			1	046	046	04	1	7.0	6	1	6	2.31729055258467	0								3	Tygart Lake, West Virginia, United States	US	USWV		39.2132	-79.9845	1548442	3	Tygart Lake, West Virginia, United States	US	USWV		39.2132	-79.9845	1548442	20171104163000	https://www.wvgazettemail.com/outdoors/hunting_and_fishing/john-mccoy-senior-license-has-brought-money-back-to-wv/article_239f5270-fb31-5b2a-9a22-4bbe3f3ac3e7.html
703912831	20171104	201711	2017	2017.8329											CVL	CONSTITUENT						CVL			1	046	046	04	1	7.0	4	1	4	2.31729055258467	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20171104163000	https://www.wvgazettemail.com/outdoors/hunting_and_fishing/john-mccoy-senior-license-has-brought-money-back-to-wv/article_239f5270-fb31-5b2a-9a22-4bbe3f3ac3e7.html
703912832	20171104	201711	2017	2017.8329											DEU	FRANKFORT	DEU								1	043	043	04	1	2.8	10	1	10	1.95758564437194	0								3	Franklin County, Kentucky, United States	US	USKY		38.2334	-84.8666	516883	3	Franklin County, Kentucky, United States	US	USKY		38.2334	-84.8666	516883	20171104163000	http://www.kcra.com/article/special-needs-teen-robbed-of-her-voice/13267913
703912833	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	0.33112582781457	0								4	Aklavik, Northwest Territories, Canada	CA	CA13	25042	68.2167	-135	-559967	4	Aklavik, Northwest Territories, Canada	CA	CA13	25042	68.2167	-135	-559967	20171104163000	http://www.cbc.ca/news/canada/north/inuvik-aklavik-shingle-point-residential-school-documents-1.4386706
703912834	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	020	020	02	1	3.0	2	1	2	0.33112582781457	0								4	Inuvik, Northwest Territories, Canada	CA	CA13	25042	68.35	-133.7	-566625	4	Inuvik, Northwest Territories, Canada	CA	CA13	25042	68.35	-133.7	-566625	20171104163000	http://www.cbc.ca/news/canada/north/inuvik-aklavik-shingle-point-residential-school-documents-1.4386706
703912835	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	2	1	2	2.45901639344262	0								4	Burlington, Victoria, Australia	AS	AS07	5399	-37.0333	145.233	-1563032	4	Burlington, Victoria, Australia	AS	AS07	5399	-37.0333	145.233	-1563032	20171104163000	http://burlington.wickedlocal.com/news/20171104/bhs-music-boosters-to-host-gala-and-silent-auction
