704413040	20171007	201710	2017	2017.7589	BGD	BANGLADESH	BGD								MOSCVL	MUSLIM				MOS		CVL			1	080	080	08	2	5.0	3	1	3	-2.54545454545455	1	Bangladesh	BG	BG		24	90	BG	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413041	20171007	201710	2017	2017.7589	BGD	BANGLADESH	BGD								MOSCVL	MUSLIM				MOS		CVL			1	080	080	08	2	5.0	2	1	2	-2.54545454545455	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413042	20171007	201710	2017	2017.7589	GOV	GOVERNMENT						GOV													0	115	115	11	3	-2.0	10	1	10	-5.9437751004016	0								0								0								20171106200000	http://www.islandpacket.com/news/local/community/beaufort-news/bg-military/article183020216.html
704413043	20171007	201710	2017	2017.7589	GOV	SECRETARY OF STATE						GOV			MOSCVL	MUSLIM				MOS		CVL			1	010	010	01	1	0.0	6	1	6	-2.54545454545455	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413044	20171007	201710	2017	2017.7589	GOV	SECRETARY OF STATE						GOV			MOSCVL	MUSLIM				MOS		CVL			1	040	040	04	1	1.0	6	1	6	-2.54545454545455	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413045	20171007	201710	2017	2017.7589	GOVMIL	MINIST OF DEFENCE						GOV	MIL		HIN	HINDU				HIN					0	010	010	01	1	0.0	2	1	2	0	4	Mormugao, Goa, India	IN	IN33	70123	15.4	73.8	-2104080	4	Mormugao, Goa, India	IN	IN33	70123	15.4	73.8	-2104080	4	Mormugao, Goa, India	IN	IN33	70123	15.4	73.8	-2104080	20171106200000	http://www.thehindu.com/news/cities/mumbai/proposal-to-turn-ins-viraat-into-maritime-centre-and-museum-flounders/article19994013.ece
704413046	20171007	201710	2017	2017.7589	GOVMIL	MINIST OF DEFENCE						GOV	MIL		HIN	HINDU				HIN					0	010	010	01	1	0.0	3	1	3	0	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171106200000	http://www.thehindu.com/news/cities/mumbai/proposal-to-turn-ins-viraat-into-maritime-centre-and-museum-flounders/article19994013.ece
704413047	20171007	201710	2017	2017.7589	MMR	MYANMAR	MMR								MMRGOV	MYANMAR	MMR					GOV			1	040	040	04	1	1.0	2	1	2	-2.54545454545455	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413048	20171007	201710	2017	2017.7589	MMR	MYANMAR	MMR								MOSCVL	MUSLIM				MOS		CVL			1	010	010	01	1	0.0	2	1	2	-2.54545454545455	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413049	20171007	201710	2017	2017.7589	POL	WARSAW	POL								USAMED	REUTERS	USA					MED			1	141	141	14	3	-6.5	4	1	4	-1.39165009940358	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Niepolomice, Malopolskie, Poland	PL	PL77	24416	50.0316	20.2177	-518285	20171106200000	https://au.news.yahoo.com/a/37764496/march-in-poland-mourns-man-who-set-himself-on-fire-in-anti-government-protest/
704413050	20171007	201710	2017	2017.7589	POL	WARSAW	POL								USAMED	REUTERS	USA					MED			1	141	141	14	3	-6.5	6	1	6	-1.39165009940358	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171106200000	https://au.news.yahoo.com/a/37764496/march-in-poland-mourns-man-who-set-himself-on-fire-in-anti-government-protest/
704413051	20171007	201710	2017	2017.7589	SAU	SAUDI ARABIA	SAU								USA	WASHINGTON	USA								1	043	043	04	1	2.8	10	1	10	1.437125748503	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106200000	http://www.dailymail.co.uk/news/article-5055653/Saudi-crown-prince-arrests-ally-Kushner.html
704413052	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	4	1	4	4.01891252955083	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171106200000	http://www.worldpressonline.com/PressRelease/henkel-to-acquire-north-american-hair-professional-business-of-shiseido-59864.html
704413053	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	2	1	2	-2.54545454545455	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413054	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								MMRGOV	MYANMAR	MMR					GOV			1	040	040	04	1	1.0	2	1	2	-2.54545454545455	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413055	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								MOSCVL	MUSLIM				MOS		CVL			1	010	010	01	1	0.0	4	1	4	-2.54545454545455	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Myanmar	BM	BM		22	98	BM	1	Myanmar	BM	BM		22	98	BM	20171106200000	http://www.journal-news.com/news/national-govt--politics/chabot-bill-aimed-protecting-child-refugees-burma/sn6Q5M4GB2RwNAVlB3GCCN/
704413056	20171007	201710	2017	2017.7589	USA	WASHINGTON	USA								SAU	SAUDI ARABIA	SAU								1	042	042	04	1	1.9	6	1	6	1.437125748503	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106200000	http://www.dailymail.co.uk/news/article-5055653/Saudi-crown-prince-arrests-ally-Kushner.html
704413057	20171007	201710	2017	2017.7589	USA	WASHINGTON	USA								SAU	SAUDI	SAU								1	042	042	04	1	1.9	4	1	4	1.437125748503	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106200000	http://www.dailymail.co.uk/news/article-5055653/Saudi-crown-prince-arrests-ally-Kushner.html
704413058	20171030	201710	2017	2017.8219											IGOEUREEC	THE EU	EUR	EEC				IGO			1	057	057	05	1	8.0	6	1	6	4.76190476190476	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171106200000	http://www.pireport.org/articles/2017/10/09/pms-malta-trip-strengthens-cook-islands-connections-europe
704413059	20171030	201710	2017	2017.8219											USA	UNITED STATES	USA								1	0841	084	08	2	7.0	2	1	2	-7.70862800565771	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171106200000	http://www.dailymail.co.uk/news/article-5055691/Two-NYPD-cops-quit-accused-raping-teen.html
704413060	20171030	201710	2017	2017.8219	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	8	1	8	0.58479532163742	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106200000	http://thesource.com/2017/11/06/on-tour-gza-back-to-australia/
704413061	20171030	201710	2017	2017.8219	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	2	1	2	0.58479532163742	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106200000	http://thesource.com/2017/11/06/on-tour-gza-back-to-australia/
704413062	20171030	201710	2017	2017.8219	CAN	CANADA	CAN								EDU	STUDENT						EDU			0	010	010	01	1	0.0	4	1	4	-2.52572497661366	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171106200000	https://www.durhamregion.com/news-story/7805970-suspend-strike-ontario-colleges-ask-striking-faculty/
704413063	20171030	201710	2017	2017.8219	CVLBUS	NEIGHBORHOOD						CVL	BUS		USA	GRAND RAPIDS	USA								1	042	042	04	1	1.9	5	1	5	10.5263157894737	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20171106200000	http://www.grbj.com/articles/89270-neighborhood-alliance-honors-local-businesses
704413064	20171030	201710	2017	2017.8219	CVLBUS	NEIGHBORHOOD						CVL	BUS		USACVL	GRAND RAPIDS	USA					CVL			1	043	043	04	1	2.8	5	1	5	10.5263157894737	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20171106200000	http://www.grbj.com/articles/89270-neighborhood-alliance-honors-local-businesses
704413065	20171030	201710	2017	2017.8219	CVLBUS	NEIGHBORHOOD						CVL	BUS		USACVL	GRAND RAPIDS	USA					CVL			1	051	051	05	1	3.4	5	1	5	10.5263157894737	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20171106200000	http://www.grbj.com/articles/89270-neighborhood-alliance-honors-local-businesses
704413066	20171030	201710	2017	2017.8219	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			1	100	100	10	3	-5.0	5	1	5	-4.17867435158501	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106200000	http://www.foxnews.com/politics/2017/11/06/congress-opens-door-to-nixing-obamacare-mandate-in-tax-bill.html
704413067	20171030	201710	2017	2017.8219	IGOEUREEC	THE EU	EUR	EEC				IGO													1	032	032	03	1	4.5	6	1	6	4.76190476190476	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20171106200000	http://www.pireport.org/articles/2017/10/09/pms-malta-trip-strengthens-cook-islands-connections-europe
704413068	20171030	201710	2017	2017.8219	IGOEUREEC	THE EU	EUR	EEC				IGO													1	057	057	05	1	8.0	6	1	6	4.76190476190476	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20171106200000	http://www.pireport.org/articles/2017/10/09/pms-malta-trip-strengthens-cook-islands-connections-europe
704413069	20171030	201710	2017	2017.8219	IGOEUREEC	THE EU	EUR	EEC				IGO			MLT	MALTA	MLT								1	057	057	05	1	8.0	4	1	4	4.76190476190476	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171106200000	http://www.pireport.org/articles/2017/10/09/pms-malta-trip-strengthens-cook-islands-connections-europe
704413070	20171030	201710	2017	2017.8219	MED	SPOKESMAN						MED													0	110	110	11	3	-2.0	3	1	3	-1.14068441064639	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20171106200000	http://www.wdrb.com/story/36772094/update-metro-council-panel-reschedules-meeting-on-dan-johnson-in-order-to-provide-24-hour-notice
704413071	20171030	201710	2017	2017.8219	MED	SPOKESMAN						MED			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	2	1	2	-1.14068441064639	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171106200000	http://www.wdrb.com/story/36772094/update-metro-council-panel-reschedules-meeting-on-dan-johnson-in-order-to-provide-24-hour-notice
704413072	20171030	201710	2017	2017.8219	MEDBUS	WRITER						MED	BUS		MED	WRITER						MED			1	010	010	01	1	0.0	10	1	10	-3.12138728323699	0								0								0								20171106200000	http://www.breitbart.com/big-hollywood/2017/11/06/meryl-streep-claimed-dustin-hoffman-groped-breast/
704413073	20171030	201710	2017	2017.8219	MLT	MALTA	MLT								IGOEUREEC	THE EU	EUR	EEC				IGO			1	032	032	03	1	4.5	4	1	4	4.76190476190476	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171106200000	http://www.pireport.org/articles/2017/10/09/pms-malta-trip-strengthens-cook-islands-connections-europe
704413074	20171030	201710	2017	2017.8219	MLT	MALTA	MLT								IGOEUREEC	THE EU	EUR	EEC				IGO			1	057	057	05	1	8.0	4	1	4	4.76190476190476	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20171106200000	http://www.pireport.org/articles/2017/10/09/pms-malta-trip-strengthens-cook-islands-connections-europe
704413075	20171030	201710	2017	2017.8219	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	0.58479532163742	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171106200000	http://thesource.com/2017/11/06/on-tour-gza-back-to-australia/
704413076	20171030	201710	2017	2017.8219	USA	NEW YORK	USA								ARG	ARGENTINE	ARG								1	042	042	04	1	1.9	1	1	1	-2.20820189274448	1	Argentina	AR	AR		-34	-64	AR	1	Spain	SP	SP		40	-4	SP	1	Argentina	AR	AR		-34	-64	AR	20171106200000	http://www.chieftain.com/news/argentina-president-places-memorial-flowers-at-nyc-bike-path/article_9c3a4cca-fe09-588b-904e-4bf72c8cb0bb.html
704413077	20171030	201710	2017	2017.8219	USA	NEW YORK	USA								ARG	ARGENTINE	ARG								1	042	042	04	1	1.9	1	1	1	-2.20820189274448	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106200000	http://www.chieftain.com/news/argentina-president-places-memorial-flowers-at-nyc-bike-path/article_9c3a4cca-fe09-588b-904e-4bf72c8cb0bb.html
704413078	20171030	201710	2017	2017.8219	USA	GRAND RAPIDS	USA								CVLBUS	NEIGHBORHOOD						CVL	BUS		1	043	043	04	1	2.8	5	1	5	10.5263157894737	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Alger, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20171106200000	http://www.grbj.com/articles/89270-neighborhood-alliance-honors-local-businesses
