705768550	20161110	201611	2016	2016.8493	GBR	SCOTLAND	GBR								sco	SCOTTISH			sco						1	051	051	05	1	3.4	1	1	1	6.33802816901408	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110183000	http://www.bqlive.co.uk/scotland/2017/11/10/news/scottish-craft-beer-veteran-lands-key-role-in-chinese-craft-beer-awards-28861/
705768551	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								sco	SCOTTISH			sco						1	051	051	05	1	3.4	3	1	3	6.33802816901408	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110183000	http://www.bqlive.co.uk/scotland/2017/11/10/news/scottish-craft-beer-veteran-lands-key-role-in-chinese-craft-beer-awards-28861/
705768552	20161110	201611	2016	2016.8493	GHA	GHANA	GHA																		1	010	010	01	1	0.0	4	1	4	-7.04225352112676	4	Abuakwa, Ghana (general), Ghana	GH	GH00	190648	5.23812	-0.912222	-2067878	0								4	Abuakwa, Ghana (general), Ghana	GH	GH00	190648	5.23812	-0.912222	-2067878	20171110183000	http://www.ghananewsagency.org/human-interest/court-invites-pathologist-124787
705768553	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			MNC	OCH ZIFF						MNC			0	071	071	07	2	7.4	2	1	2	-2.84552845528455	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171110183000	http://www.4-traders.com/news/Global-Witness-It-rsquo-s-past-time-for-an-investigation-into-Glencore-rsquo-s-murky-operations--25484843/
705768554	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			MNC	OCH ZIFF						MNC			0	071	071	07	2	7.4	8	1	8	-2.84552845528455	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110183000	http://www.4-traders.com/news/Global-Witness-It-rsquo-s-past-time-for-an-investigation-into-Glencore-rsquo-s-murky-operations--25484843/
705768555	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			USA	NEW YORK	USA								0	172	172	17	4	-5.0	4	1	4	-2.84552845528455	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171110183000	http://www.4-traders.com/news/Global-Witness-It-rsquo-s-past-time-for-an-investigation-into-Glencore-rsquo-s-murky-operations--25484843/
705768556	20161110	201611	2016	2016.8493	GOV	AUTHORITIES						GOV			USA	ST. LOUIS	USA								1	190	190	19	4	-10.0	5	1	5	-7.86026200873363	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171110183000	http://www.stltoday.com/news/local/crime-and-courts/jennings-man-drove-drunk-at-mph-before-rear-ending-and/article_41bb957c-846d-5967-b2d6-5fe51ab83852.html
705768557	20161110	201611	2016	2016.8493	IRL	IRELAND	IRL								NGO	ROTARY CLUB						NGO			1	036	036	03	1	4.0	8	1	8	1.63934426229509	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dungannon, Dungannon, United Kingdom	UK	UKS1	40154	54.5167	-6.75	-2594882	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171110183000	http://www.impartialreporter.com/news/15651757.Leadership_awards_for_ERGS_student_Mark_Crawford/
705768558	20161110	201611	2016	2016.8493	IRL	IRELAND	IRL								NGO	ROTARY CLUB						NGO			1	036	036	03	1	4.0	2	1	2	1.63934426229509	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dungannon, Dungannon, United Kingdom	UK	UKS1	40154	54.5167	-6.75	-2594882	4	Dungannon, Dungannon, United Kingdom	UK	UKS1	40154	54.5167	-6.75	-2594882	20171110183000	http://www.impartialreporter.com/news/15651757.Leadership_awards_for_ERGS_student_Mark_Crawford/
705768559	20161110	201611	2016	2016.8493	MNCUSAHLH	PFIZER	USA					MNC	HLH		CHNGOV	CHINESE	CHN					GOV			1	013	013	01	1	0.4	3	1	3	2	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20171110183000	https://www.bloomberg.com/news/articles/2017-11-10/pfizer-sells-stake-in-china-s-hisun-ending-drugs-joint-venture
705768560	20161110	201611	2016	2016.8493	MOS	MUSLIM CLERIC				MOS					GOV	AUTHORITIES						GOV			1	020	020	02	1	3.0	10	1	10	-2.68199233716476	4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	20171110183000	http://af.reuters.com/article/africaTech/idAFL1N1NF1AY
705768561	20161110	201611	2016	2016.8493	NGO	ROTARY CLUB						NGO			IRL	IRELAND	IRL								1	036	036	03	1	4.0	8	1	8	1.63934426229509	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171110183000	http://www.impartialreporter.com/news/15651757.Leadership_awards_for_ERGS_student_Mark_Crawford/
705768562	20161110	201611	2016	2016.8493	NGO	ROTARY CLUB						NGO			IRL	IRELAND	IRL								1	036	036	03	1	4.0	2	1	2	1.63934426229509	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20171110183000	http://www.impartialreporter.com/news/15651757.Leadership_awards_for_ERGS_student_Mark_Crawford/
705768563	20161110	201611	2016	2016.8493	NOR	NORWEGIAN	NOR																		1	120	120	12	3	-4.0	10	1	10	-1.33060388945752	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171110183000	http://fis.com/fis/worldnews/worldnews.asp?monthyear=&day=11&id=94685&l=e&special=&ndb=1%20target=
705768564	20161110	201611	2016	2016.8493	TUR	TURKEY	TUR								TURGOV	TURKEY	TUR					GOV			1	112	112	11	3	-2.0	2	1	2	-0.85889570552148	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171110183000	http://en.europeonline-magazine.eu/report-trump-aid-offered-coup-suspect-gulen-in-exchange-for-millions_595628.html
705768565	20161110	201611	2016	2016.8493	TUR	TURKEY	TUR								TURGOV	TURKEY	TUR					GOV			1	112	112	11	3	-2.0	3	1	3	-0.77759918703482	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	20171110183000	http://en.europeonline-magazine.eu/report-trump-aid-offered-coup-suspect-gulen-in-exchange-for-millions_595628.html
705768566	20161110	201611	2016	2016.8493	TUR	TURKEY	TUR								TURGOV	TURKEY	TUR					GOV			1	112	112	11	3	-2.0	4	1	4	-0.73695092779149	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171110183000	http://en.europeonline-magazine.eu/report-trump-aid-offered-coup-suspect-gulen-in-exchange-for-millions_595628.html
705768567	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-8.92193308550186	3	Cedar Point, Ohio, United States	US	USOH	OH043	41.48	-82.6824	1056777	0								3	Cedar Point, Ohio, United States	US	USOH		41.48	-82.6824	1056777	20171110183000	http://www.wkyc.com/features/cedar-point-reveals-new-info-on-steel-vengeance-roller-coaster/490829892
705768568	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	4	1	4	-5.15021459227468	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Australia	AS	AS		-25	135	AS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110183000	https://www.businessinsider.com.au/moores-campaign-asks-supporters-for-donations-amid-allegations-2017-11
705768569	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								TURGOV	TURKISH	TUR					GOV			1	112	112	11	3	-2.0	12	1	12	-0.73695092779149	4	Pyeongchang, Kangwon-do, South Korea	KS	KS06	24978	37.3703	128.393	-713955	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171110183000	http://en.europeonline-magazine.eu/report-trump-aid-offered-coup-suspect-gulen-in-exchange-for-millions_595628.html
705768570	20161110	201611	2016	2016.8493	sco	SCOTTISH			sco																1	061	061	06	2	6.4	5	1	5	6.33802816901408	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171110183000	http://www.bqlive.co.uk/scotland/2017/11/10/news/scottish-craft-beer-veteran-lands-key-role-in-chinese-craft-beer-awards-28861/
705768571	20161110	201611	2016	2016.8493	sco	SCOTTISH			sco						JPN	JAPAN	JPN								1	061	061	06	2	6.4	5	1	5	6.33802816901408	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171110183000	http://www.bqlive.co.uk/scotland/2017/11/10/news/scottish-craft-beer-veteran-lands-key-role-in-chinese-craft-beer-awards-28861/
705768572	20161110	201611	2016	2016.8493	sco	SCOTTISH			sco						KOR	SOUTH KOREA	KOR								1	061	061	06	2	6.4	2	1	2	6.33802816901408	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171110183000	http://www.bqlive.co.uk/scotland/2017/11/10/news/scottish-craft-beer-veteran-lands-key-role-in-chinese-craft-beer-awards-28861/
705768573	20161110	201611	2016	2016.8493	sco	SCOTTISH			sco						KOR	SOUTH KOREA	KOR								1	061	061	06	2	6.4	3	1	3	6.33802816901408	1	Japan	JA	JA		36	138	JA	1	South Korea	KS	KS		37	127.5	KS	1	Japan	JA	JA		36	138	JA	20171110183000	http://www.bqlive.co.uk/scotland/2017/11/10/news/scottish-craft-beer-veteran-lands-key-role-in-chinese-craft-beer-awards-28861/
705768574	20171011	201710	2017	2017.7699	BUDMLN010	ALEPH				BUD					USA	AMERICAN	USA								1	036	036	03	1	4.0	2	1	2	3.38983050847457	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171110183000	http://www.ussharemarkets.com/story/149662/aleph-kin-an-emerging-clothing-and-lifestyle-company-launches-30day-kickstarter-crowdfunding-campaign.html
705768575	20171011	201710	2017	2017.7699	BUDMLN010	ALEPH				BUD					USA	AMERICAN	USA								1	036	036	03	1	4.0	8	1	8	3.38983050847457	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171110183000	http://www.ussharemarkets.com/story/149662/aleph-kin-an-emerging-clothing-and-lifestyle-company-launches-30day-kickstarter-crowdfunding-campaign.html
705768576	20171011	201710	2017	2017.7699	CHE	SWITZERLAND	CHE																		1	127	127	12	3	-5.0	10	1	10	-2.41935483870968	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171110183000	http://www.digitaljournal.com/news/world/bmw-loses-appeal-of-158-mln-fine-by-swiss-competition-watchdog/article/507345
705768577	20171011	201710	2017	2017.7699	COP	POLICE						COP			USA	LOS ANGELES	USA								0	036	036	03	1	4.0	5	1	5	-1.20567375886525	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110183000	http://www.rep-am.com/entertainment/tv/2017/11/10/magnum-p-i-actor-john-hillerman-dies-at-84/
705768578	20171011	201710	2017	2017.7699	ELI	ACTOR						ELI			RUS	RUSSIA	RUS								1	042	042	04	1	1.9	10	1	10	-3.30578512396694	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110183000	http://www.calvertjournal.com/news/show/9219/controversial-matilda-television-series
705768579	20171011	201710	2017	2017.7699	ELI	ACTOR						ELI			RUS	RUSSIA	RUS								1	120	120	12	3	-4.0	10	1	10	-3.30578512396694	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110183000	http://www.calvertjournal.com/news/show/9219/controversial-matilda-television-series
705768580	20171011	201710	2017	2017.7699	GOV	DEPUTY PRIME MINISTER						GOV													1	110	110	11	3	-2.0	3	1	3	-4.05594405594405	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	0								4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171110183000	https://www.bloomberg.com/news/articles/2017-11-10/poland-cracks-down-on-corporate-tax-avoidance-after-vat-success
705768581	20171011	201710	2017	2017.7699	GOV	DEPUTY PRIME MINISTER						GOV			POL	POLAND	POL								1	110	110	11	3	-2.0	1	1	1	-4.05594405594405	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171110183000	https://www.bloomberg.com/news/articles/2017-11-10/poland-cracks-down-on-corporate-tax-avoidance-after-vat-success
705768582	20171011	201710	2017	2017.7699	GOV	DEPUTY PRIME MINISTER						GOV			POL	POLAND	POL								1	111	111	11	3	-2.0	1	1	1	-4.05594405594405	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171110183000	https://www.bloomberg.com/news/articles/2017-11-10/poland-cracks-down-on-corporate-tax-avoidance-after-vat-success
705768583	20171011	201710	2017	2017.7699	IGOWSTNAT	NATO	WST	NAT				IGO			USAMED	WALL STREET JOURNAL	USA					MED			1	010	010	01	1	0.0	5	1	5	0.35273368606702	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110183000	http://www.tol.org/client/article/27331-nato-russia-baltics-military-expansion.html
705768584	20171011	201710	2017	2017.7699	IGOWSTNAT	NATO	WST	NAT				IGO			USAMED	WALL STREET JOURNAL	USA					MED			1	013	013	01	1	0.4	5	1	5	0.35273368606702	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110183000	http://www.tol.org/client/article/27331-nato-russia-baltics-military-expansion.html
705768585	20171011	201710	2017	2017.7699	MMR	MYANMAR	MMR								MMRMED	MYANMAR	MMR					MED			1	173	173	17	4	-5.0	2	1	2	-6.17283950617284	4	Naypyidaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	20171110183000	http://borneobulletin.com.bn/myanmar-jails-filming-crew-two-months-drone-use/
705768586	20171011	201710	2017	2017.7699	MMR	MYANMAR	MMR								MMRMED	MYANMAR	MMR					MED			1	173	173	17	4	-5.0	6	1	6	-6.17283950617284	4	Naypyidaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	4	Borneo, Malaysia (general), Malaysia	MY	MY00	18585	1	114	-2359175	4	Naypyidaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	20171110183000	http://borneobulletin.com.bn/myanmar-jails-filming-crew-two-months-drone-use/
705768587	20171011	201710	2017	2017.7699	POLGOV	POLAND	POL					GOV			GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	1	1	1	-4.05594405594405	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171110183000	https://www.bloomberg.com/news/articles/2017-11-10/poland-cracks-down-on-corporate-tax-avoidance-after-vat-success
705768588	20171011	201710	2017	2017.7699	POLGOV	POLAND	POL					GOV			GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	1	1	1	-4.05594405594405	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20171110183000	https://www.bloomberg.com/news/articles/2017-11-10/poland-cracks-down-on-corporate-tax-avoidance-after-vat-success
705768589	20171011	201710	2017	2017.7699	RUS	RUSSIA	RUS								ELI	ACTOR						ELI			1	043	043	04	1	2.8	10	1	10	-3.30578512396694	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171110183000	http://www.calvertjournal.com/news/show/9219/controversial-matilda-television-series
705768590	20171011	201710	2017	2017.7699	USA	AMERICAN	USA								BUDMLN010	ALEPH				BUD					1	036	036	03	1	4.0	10	1	10	3.38983050847457	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110183000	http://www.ussharemarkets.com/story/149662/aleph-kin-an-emerging-clothing-and-lifestyle-company-launches-30day-kickstarter-crowdfunding-campaign.html
705768591	20171011	201710	2017	2017.7699	USA	LOS ANGELES	USA								COP	POLICE						COP			0	036	036	03	1	4.0	5	1	5	-1.20567375886525	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110183000	http://www.rep-am.com/entertainment/tv/2017/11/10/magnum-p-i-actor-john-hillerman-dies-at-84/
705768592	20171103	201711	2017	2017.8301	BUS	INDUSTRY						BUS			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	2	1	2	1.81818181818181	4	Salmon By, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2333	-0.016667	-2606990	4	Salmon By, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2333	-0.016667	-2606990	4	Salmon By, Lincolnshire, United Kingdom	UK	UKH7	40120	53.2333	-0.016667	-2606990	20171110183000	https://www.undercurrentnews.com/2017/11/10/norwegian-scottish-salmon-prices-set-to-bounce-back-next-week/
705768593	20171103	201711	2017	2017.8301	CHE	GENEVA	CHE																		0	010	010	01	1	0.0	6	1	6	-6.19195046439628	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	0								1	Bangladesh	BG	BG		24	90	BG	20171110183000	http://www.unmultimedia.org/radio/english/2017/11/news-in-brief-10-november-2017-am/
705768594	20171103	201711	2017	2017.8301	CHE	GENEVA	CHE								BGD	BANGLADESH	BGD								0	010	010	01	1	0.0	2	1	2	-6.19195046439628	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171110183000	http://www.unmultimedia.org/radio/english/2017/11/news-in-brief-10-november-2017-am/
705768595	20171103	201711	2017	2017.8301	CHE	GENEVA	CHE								GOV	AMBASSADOR						GOV			0	010	010	01	1	0.0	6	1	6	-6.19195046439628	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171110183000	http://www.unmultimedia.org/radio/english/2017/11/news-in-brief-10-november-2017-am/
705768596	20171103	201711	2017	2017.8301	CHN	CHINESE	CHN								CHNCVL	CHINA	CHN					CVL			0	042	042	04	1	1.9	2	1	2	-8.19672131147541	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110183000	https://www.thesun.co.uk/news/4888918/france-car-mounts-pavement-injuring-three-high-school/
705768597	20171103	201711	2017	2017.8301	CHN	CHINA	CHN								FRA	FRANCE	FRA								0	020	020	02	1	3.0	10	1	10	-8.19672131147541	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110183000	https://www.thesun.co.uk/news/4888918/france-car-mounts-pavement-injuring-three-high-school/
705768598	20171103	201711	2017	2017.8301	CHNCVL	CHINA	CHN					CVL			CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	-8.19672131147541	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110183000	https://www.thesun.co.uk/news/4888918/france-car-mounts-pavement-injuring-three-high-school/
705768599	20171103	201711	2017	2017.8301	CHNCVL	CHINA	CHN					CVL			CVL	NATIONALS						CVL			0	042	042	04	1	1.9	2	1	2	-8.19672131147541	1	China	CH	CH		35	105	CH	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	China	CH	CH		35	105	CH	20171110183000	https://www.thesun.co.uk/news/4888918/france-car-mounts-pavement-injuring-three-high-school/
705768600	20171103	201711	2017	2017.8301	CHNCVL	CHINESE	CHN					CVL			CVL	NATIONALS						CVL			0	042	042	04	1	1.9	6	1	6	-8.19672131147541	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171110183000	https://www.thesun.co.uk/news/4888918/france-car-mounts-pavement-injuring-three-high-school/
