703566528	20161103	201611	2016	2016.8301	IRL	IRELAND	IRL								BUS	COMPANY						BUS			1	042	042	04	1	1.9	2	1	2	0.56625141562854	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171103103000	https://www.rte.ie/news/business/2017/1103/917216-today-in-the-press/
703566529	20161103	201611	2016	2016.8301	ISR	ISRAEL	ISR																		0	017	017	01	1	0.0	6	1	6	2.89330922242314	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171103103000	http://www.reverejournal.com/2017/11/03/congregation-tifereth-israel-comes-down-to-make-way-for-veterans-housing/
703566530	20161103	201611	2016	2016.8301	KOR	SOUTH KOREA	KOR								USA	YOSEMITE	USA								1	020	020	02	1	3.0	2	1	2	-0.75757575757575	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171103103000	http://entertainment.inquirer.net/249047/look-anne-curtis-gets-cross-tattoo
703566531	20161103	201611	2016	2016.8301	KOR	SOUTH KOREA	KOR								USA	YOSEMITE	USA								1	020	020	02	1	3.0	2	1	2	-0.75757575757575	1	South Korea	KS	KS		37	127.5	KS	1	New Zealand	NZ	NZ		-42	174	NZ	1	South Korea	KS	KS		37	127.5	KS	20171103103000	http://entertainment.inquirer.net/249047/look-anne-curtis-gets-cross-tattoo
703566532	20161103	201611	2016	2016.8301	LEG	SENATE						LEG			MED	BLOGGER						MED			0	173	173	17	4	-5.0	2	1	2	1.05263157894736	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171103103000	https://www.washingtonpost.com/news/the-fix/wp/2017/11/03/a-year-after-trumps-win-democrats-have-a-lot-to-prove-in-tuesdays-elections/
703566533	20161103	201611	2016	2016.8301	LEG	SENATE						LEG			MED	BLOGGER						MED			0	173	173	17	4	-5.0	3	1	3	1.05263157894736	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171103103000	https://www.washingtonpost.com/news/the-fix/wp/2017/11/03/a-year-after-trumps-win-democrats-have-a-lot-to-prove-in-tuesdays-elections/
703566534	20161103	201611	2016	2016.8301	LEG	SENATE						LEG			USAMED	UNITED STATES	USA					MED			0	173	173	17	4	-5.0	2	1	2	1.05263157894736	1	Jordan	JO	JO		31	36	JO	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	1	Jordan	JO	JO		31	36	JO	20171103103000	https://www.washingtonpost.com/news/the-fix/wp/2017/11/03/a-year-after-trumps-win-democrats-have-a-lot-to-prove-in-tuesdays-elections/
703566535	20161103	201611	2016	2016.8301	LTU	LITHUANIA	LTU								ISR	ISRAEL	ISR								0	017	017	01	1	0.0	4	1	4	2.89330922242314	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20171103103000	http://www.reverejournal.com/2017/11/03/congregation-tifereth-israel-comes-down-to-make-way-for-veterans-housing/
703566536	20161103	201611	2016	2016.8301	MED	MEDIA						MED			BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	0.56625141562854	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171103103000	https://www.rte.ie/news/business/2017/1103/917216-today-in-the-press/
703566537	20161103	201611	2016	2016.8301	SPY	INTELLIGENCE						SPY			USA	UNITED STATES	USA								0	013	013	01	1	0.4	5	1	5	-2.74509803921569	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171103103000	http://www.travelandleisure.com/travel-tips/travel-alert-vs-travel-warning
703566538	20161103	201611	2016	2016.8301	USA	IDAHO	USA								AGR	FARMER						AGR			1	042	042	04	1	1.9	10	1	10	1.45833333333333	3	Milner-Gooding Canal, Idaho, United States	US	USID	ID053	42.788	-114.269	395867	3	Milner-Gooding Canal, Idaho, United States	US	USID		42.788	-114.269	395867	3	Milner-Gooding Canal, Idaho, United States	US	USID		42.788	-114.269	395867	20171103103000	http://magicvalley.com/news/local/after-last-year-s-winter-deluge-plenty-of-water-still/article_30b39ae7-428d-5813-a4d4-6da8b0398a9d.html
703566539	20171004	201710	2017	2017.7507											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.20845921450151	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103103000	https://www.bloomberg.com/news/articles/2017-11-03/lewandowski-stars-in-pro-trump-ad-blitz-backing-gop-tax-plan
703566540	20171004	201710	2017	2017.7507	BUS	CORPORATION						BUS			GOV	CHIEF EXECUTIVE						GOV			1	080	080	08	2	5.0	3	1	3	0.99009900990099	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171103103000	https://www.moneyweb.co.za/news-fast-news/treasury-says-pic-will-not-invest-in-saa/
703566541	20171004	201710	2017	2017.7507	BUS	CORPORATION						BUS			LAB	WORKER						LAB			1	012	012	01	1	-0.4	3	1	3	0.99009900990099	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171103103000	https://www.moneyweb.co.za/news-fast-news/treasury-says-pic-will-not-invest-in-saa/
703566542	20171004	201710	2017	2017.7507	BUS	BUSINESS						BUS			NMR	NORTH AMERICA	NMR								1	013	013	01	1	0.4	2	1	2	-1.13636363636364	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103103000	http://www.nasdaq.com/article/gea-trims-profit-outlook-posts-rise-in-dairy-orders-20171103-00152
703566543	20171004	201710	2017	2017.7507	CAN	OTTAWA	CAN																		1	070	070	07	2	7.0	7	1	7	-0.93676814988291	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171103103000	http://www.hurriyetdailynews.com/nutella-maker-ferrero-seeks-to-crack-turkish-grip-on-hazelnuts-121843
703566544	20171004	201710	2017	2017.7507	COP	PRISON						COP			USA	UNITED STATES	USA								1	130	130	13	3	-4.4	2	1	2	-15.2238805970149	3	Klamath Falls, Oregon, United States	US	USOR	OR035	42.2249	-121.782	1136445	3	Klamath Falls, Oregon, United States	US	USOR		42.2249	-121.782	1136445	3	Klamath Falls, Oregon, United States	US	USOR		42.2249	-121.782	1136445	20171103103000	https://www.heraldandnews.com/news/chainsaw-attacker-gets-years-in-prison/article_872e2843-2f04-5c31-9f6c-d30b934e5583.html
703566545	20171004	201710	2017	2017.7507	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-15.2238805970149	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171103103000	https://www.heraldandnews.com/news/chainsaw-attacker-gets-years-in-prison/article_872e2843-2f04-5c31-9f6c-d30b934e5583.html
703566546	20171004	201710	2017	2017.7507	GHA	GHANAIAN	GHA																		0	051	051	05	1	3.4	5	1	5	-0.31347962382445	4	Konkoja, Ghana (general), Ghana	GH	GH00	190577	6	-1.78333	-2074694	0								4	Konkoja, Ghana (general), Ghana	GH	GH00	190577	6	-1.78333	-2074694	20171103103000	http://www.nairaland.com/4154156/president-buhari-receives-john-mahama
703566547	20171004	201710	2017	2017.7507	GHA	GHANAIAN	GHA								NGA	NIGERIAN	NGA								0	051	051	05	1	3.4	5	1	5	-0.31347962382445	4	Konkoja, Ghana (general), Ghana	GH	GH00	190577	6	-1.78333	-2074694	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Konkoja, Ghana (general), Ghana	GH	GH00	190577	6	-1.78333	-2074694	20171103103000	http://www.nairaland.com/4154156/president-buhari-receives-john-mahama
703566548	20171004	201710	2017	2017.7507	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-0.44286979627989	1	China	CH	CH		35	105	CH	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103103000	http://english.hani.co.kr/arti/english_edition/e_international/817402.html
703566549	20171004	201710	2017	2017.7507	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	3	1	3	-0.44286979627989	1	China	CH	CH		35	105	CH	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	20171103103000	http://english.hani.co.kr/arti/english_edition/e_international/817402.html
703566550	20171004	201710	2017	2017.7507	KEN	KENYA	KEN								USAMED	REUTERS	USA					MED			1	020	020	02	1	3.0	10	1	10	-2.6	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171103103000	http://ewn.co.za/2017/11/03/kenya-economy-to-fare-better-after-elections-than-post-2008-vote
703566551	20171004	201710	2017	2017.7507	TURLAB	TURKEY	TUR					LAB			TUR	TURKEY	TUR								1	173	173	17	4	-5.0	2	1	2	-4.60526315789473	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171103103000	https://www.siasat.com/news/turkish-pm-visit-united-states-november-7-11-1251196/
703566552	20171004	201710	2017	2017.7507	TURLAB	TURKISH	TUR					LAB			TURGOV	ISTANBUL	TUR					GOV			1	173	173	17	4	-5.0	3	1	3	-4.60526315789473	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171103103000	https://www.siasat.com/news/turkish-pm-visit-united-states-november-7-11-1251196/
703566553	20171004	201710	2017	2017.7507	TURLAB	TURKISH	TUR					LAB			TURGOV	ISTANBUL	TUR					GOV			1	173	173	17	4	-5.0	3	1	3	-4.60526315789473	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171103103000	https://www.siasat.com/news/turkish-pm-visit-united-states-november-7-11-1251196/
703566554	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	-1.20845921450151	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171103103000	https://www.bloomberg.com/news/articles/2017-11-03/lewandowski-stars-in-pro-trump-ad-blitz-backing-gop-tax-plan
703566555	20171027	201710	2017	2017.8137											GOV	PRESIDENT						GOV			1	190	190	19	4	-10.0	8	1	8	0	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171103103000	https://www.heraldandnews.com/members/forum/editorials/what-should-be-next-in-opioid-war/article_1c9ed233-013a-59ca-976c-08a4d8368407.html
703566556	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-9.02255639097744	0								3	Strongsville, Ohio, United States	US	USOH	OH035	41.3145	-81.8357	1065396	3	Strongsville, Ohio, United States	US	USOH	OH035	41.3145	-81.8357	1065396	20171103103000	http://www.wkyc.com/news/crime/strongsville-teachers-accused-killer-jeffrey-scullin-appears-in-court/488338528
703566557	20171027	201710	2017	2017.8137											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-9.02255639097744	0								3	Strongsville, Ohio, United States	US	USOH	OH035	41.3145	-81.8357	1065396	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171103103000	http://www.wkyc.com/news/crime/strongsville-teachers-accused-killer-jeffrey-scullin-appears-in-court/488338528
703566558	20171027	201710	2017	2017.8137											USAGOV	UNITED STATES	USA					GOV			1	190	190	19	4	-10.0	2	1	2	0	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171103103000	https://www.heraldandnews.com/members/forum/editorials/what-should-be-next-in-opioid-war/article_1c9ed233-013a-59ca-976c-08a4d8368407.html
703566559	20171027	201710	2017	2017.8137	CHN	CHINA	CHN								MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	3.32480818414322	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171103103000	http://dailynews.co.tz/index.php/business/53977-experts-focus-on-internet-of-things-use-to-boost-productivity
703566560	20171027	201710	2017	2017.8137	CHNELI	LI PENG	CHN					ELI			MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	3.32480818414322	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20171103103000	http://dailynews.co.tz/index.php/business/53977-experts-focus-on-internet-of-things-use-to-boost-productivity
703566561	20171027	201710	2017	2017.8137	COP	POLICE						COP													1	084	084	08	2	7.0	10	1	10	1.88679245283019	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20171103103000	http://www.goldcoastbulletin.com.au/news/gold-coast/have-you-seen-this-man-gold-coast-police-say-he-could-help-with-an-investigation/news-story/15eaebe8ae07a9951d7333bcb55c20e0?nk=7eeebb856ea345e09b78920eac7c3aef-1509704325
703566562	20171027	201710	2017	2017.8137	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	-3.44168260038241	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171103103000	http://deepstatenation.com/gop-va-gubernatorial-candidate-calls-northern-virginia-enemy-territory/
703566563	20171027	201710	2017	2017.8137	CVL	VILLAGE						CVL			USA	ALASKA	USA								1	190	190	19	4	-10.0	8	1	8	-2.8	3	Fairbanks International Airport, Alaska, United States	US	USAK	AK090	64.8137	-147.86	1417704	3	Fairbanks International Airport, Alaska, United States	US	USAK		64.8137	-147.86	1417704	3	Fairbanks International Airport, Alaska, United States	US	USAK		64.8137	-147.86	1417704	20171103103000	http://www.newsminer.com/news/local_news/looking-back-nov/article_ec38b1a4-c071-11e7-814f-a714ad0d233f.html
703566564	20171027	201710	2017	2017.8137	CVL	VILLAGE						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-2.8	3	Fairbanks North Star Borough, Alaska, United States	US	USAK	AK090	64.8333	-146.417	1419969	3	Fairbanks International Airport, Alaska, United States	US	USAK		64.8137	-147.86	1417704	3	Fairbanks International Airport, Alaska, United States	US	USAK		64.8137	-147.86	1417704	20171103103000	http://www.newsminer.com/news/local_news/looking-back-nov/article_ec38b1a4-c071-11e7-814f-a714ad0d233f.html
703566565	20171027	201710	2017	2017.8137	GOV	PRESIDENT						GOV													1	190	190	19	4	-10.0	8	1	8	0	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171103103000	https://www.heraldandnews.com/members/forum/editorials/what-should-be-next-in-opioid-war/article_1c9ed233-013a-59ca-976c-08a4d8368407.html
703566566	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			KOR	SOUTH KOREA	KOR								0	036	036	03	1	4.0	2	1	2	0.819672131147537	1	North Korea	KN	KN		40	127	KN	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566567	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			KORGOV	SOUTH KOREA	KOR					GOV			1	036	036	03	1	4.0	2	1	2	-1.18110236220472	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238733.html
703566568	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			KORGOV	SOUTH KOREA	KOR					GOV			0	036	036	03	1	4.0	2	1	2	0.819672131147537	1	North Korea	KN	KN		40	127	KN	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	1	North Korea	KN	KN		40	127	KN	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566569	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			LEG	NATIONAL ASSEMBLY						LEG			1	042	042	04	1	1.9	10	1	10	-1.18110236220472	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238733.html
703566570	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			LEG	NATIONAL ASSEMBLY						LEG			0	042	042	04	1	1.9	4	1	4	0.819672131147537	1	North Korea	KN	KN		40	127	KN	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	1	North Korea	KN	KN		40	127	KN	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566571	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			LEG	NATIONAL ASSEMBLY						LEG			0	042	042	04	1	1.9	6	1	6	0.819672131147537	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566572	20171027	201710	2017	2017.8137	GOV	SECRETARY OF STATE						GOV			MMR	MYANMAR	MMR								1	036	036	03	1	4.0	8	1	8	-1.77777777777778	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171103103000	http://www.dailystar.com.lb/News/Middle-East/2017/Nov-03/424998-us-politicians-skeptical-over-growing-military-presence-in-africa.ashx
703566573	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			OPP	DEMONSTRATOR						OPP			1	036	036	03	1	4.0	6	1	6	-1.18110236220472	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238733.html
703566574	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			OPP	DEMONSTRATOR						OPP			0	036	036	03	1	4.0	6	1	6	0.819672131147537	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566575	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			OPP	DEMONSTRATOR						OPP			1	170	170	17	4	-7.0	10	1	10	-1.18110236220472	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238733.html
703566576	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			OPP	DEMONSTRATOR						OPP			0	170	170	17	4	-7.0	4	1	4	0.819672131147537	1	North Korea	KN	KN		40	127	KN	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566577	20171027	201710	2017	2017.8137	GOV	GOVERNMENT						GOV			OPP	DEMONSTRATOR						OPP			0	170	170	17	4	-7.0	6	1	6	0.819672131147537	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566578	20171027	201710	2017	2017.8137	KOR	SOUTH KOREA	KOR								GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	2	1	2	0.819672131147537	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	1	North Korea	KN	KN		40	127	KN	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
703566579	20171027	201710	2017	2017.8137	KORGOV	SOUTH KOREA	KOR					GOV			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	2	1	2	0.819672131147537	5	Gangwon, Kangwon-do, South Korea	KS	KS06	24978	37.75	128.25	-709262	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171103103000	http://www.koreatimes.co.kr/www/nation/2017/11/120_238773.html
