704416825	20171106	201711	2017	2017.8384											MDA	MOLDOVA	MDA								1	173	173	17	4	-5.0	2	1	2	-0.925925925925929	0								4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	4	Chisinau, Chisinau, Moldova	MD	MD57	41179	47.0056	28.8575	-2276223	20171106201500	Facebook in Romanian/BBC Monitoring/(c) BBC
704416836	20171106	201711	2017	2017.8384	AZEGOV	ILHAM ALIYEV	AZE					GOV													1	071	071	07	2	7.4	10	1	10	-1.86335403726708	4	Samkir, S?mkir, Azerbaijan	AJ	AJ51	554	40.8297	46.0189	-2708324	0								4	Samkir, S?mkir, Azerbaijan	AJ	AJ51	554	40.8297	46.0189	-2708324	20171106201500	Lider TV, Baku/BBC Monitoring/(c) BBC
704416837	20171106	201711	2017	2017.8384	AZEGOV	ILHAM ALIYEV	AZE					GOV			GOV	PRESIDENT						GOV			1	018	018	01	1	3.4	8	1	8	-1.86335403726708	4	Balakan, Balak?n, Azerbaijan	AJ	AJ10	25044	41.7258	46.4083	-2705216	4	Balakan, Balak?n, Azerbaijan	AJ	AJ10	25044	41.7258	46.4083	-2705216	4	Balakan, Balak?n, Azerbaijan	AJ	AJ10	25044	41.7258	46.4083	-2705216	20171106201500	Lider TV, Baku/BBC Monitoring/(c) BBC
704416838	20171106	201711	2017	2017.8384	AZEGOV	ILHAM ALIYEV	AZE					GOV			MNCRUSMEDBUS	OPEN JOINT STOCK COMPANY	RUS					MNC	MED	BUS	1	100	100	10	3	-5.0	10	1	10	-1.86335403726708	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106201500	Lider TV, Baku/BBC Monitoring/(c) BBC
704416839	20171106	201711	2017	2017.8384	AZEGOV	ILHAM ALIYEV	AZE					GOV			USA	TEXAS	USA								1	180	180	18	4	-9.0	10	1	10	-1.86335403726708	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106201500	Lider TV, Baku/BBC Monitoring/(c) BBC
704416840	20171106	201711	2017	2017.8384	AZEGOV	ILHAM ALIYEV	AZE					GOV			USAGOV	UNITED STATES	USA					GOV			1	018	018	01	1	3.4	2	1	2	-1.86335403726708	1	Saudi Arabia	SA	SA		25	45	SA	4	Balakan, Balak?n, Azerbaijan	AJ	AJ10	25044	41.7258	46.4083	-2705216	1	Spain	SP	SP		40	-4	SP	20171106201500	Lider TV, Baku/BBC Monitoring/(c) BBC
704416841	20171106	201711	2017	2017.8384	GOV	GOVERNMENT						GOV													0	080	080	08	2	5.0	10	1	10	0.785340314136119	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20171106201500	El Espectador website, Bogota/BBC Monitoring/(c) BBC
704416842	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV													1	152	152	15	4	-7.2	3	1	3	-10.7913669064748	4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	0								4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416843	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV													1	152	152	15	4	-7.2	1	1	1	-10.7913669064748	1	Greece	GR	GR		39	22	GR	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416844	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV			SOM	SOMALIA	SOM								1	112	112	11	3	-2.0	2	1	2	-10.7913669064748	4	Hiiraan, Hiiraan, Somalia	SO	SO07	25684	4.82972	45.2164	-3223977	4	Hiiraan, Hiiraan, Somalia	SO	SO07	25684	4.82972	45.2164	-3223977	4	Hiiraan, Hiiraan, Somalia	SO	SO07	25684	4.82972	45.2164	-3223977	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416845	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV			SOM	SOMALIA	SOM								1	112	112	11	3	-2.0	1	1	1	-10.7913669064748	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416846	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV			SOM	SOMALIA	SOM								1	152	152	15	4	-7.2	5	1	5	-10.7913669064748	4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416847	20171106	201711	2017	2017.8384	GOV	AUTHORITIES						GOV			SOM	SOMALIA	SOM								1	152	152	15	4	-7.2	1	1	1	-10.7913669064748	4	Hiiraan, Hiiraan, Somalia	SO	SO07	25684	4.82972	45.2164	-3223977	4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	4	Gaalkacyo, Mudug, Somalia	SO	SO10	25707	6.76972	47.4308	-3221398	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416848	20171106	201711	2017	2017.8384	IGOEURSCE	OSCE	EUR	SCE				IGO			ARM	ARMENIA	ARM								0	040	040	04	1	1.0	1	1	1	-1.86335403726708	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Metsamor, Armavir, Armenia	AM	AM03	4898	40.073	44.2896	-2325150	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171106201500	Lider TV, Baku/BBC Monitoring/(c) BBC
704416849	20171106	201711	2017	2017.8384	IRN	IRAN	IRN								SAU	SAUDI	SAU								1	042	042	04	1	1.9	3	1	3	-6.21468926553672	1	Iran	IR	IR		32	53	IR	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Iran	IR	IR		32	53	IR	20171106201500	Twitter/BBC Monitoring/(c) BBC
704416850	20171106	201711	2017	2017.8384	LBN	LEBANESE	LBN								LBNGOV	LEBANON	LBN					GOV			1	020	020	02	1	3.0	2	1	2	0.53333333333333	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106201500	Lebanese National News Agency website, Beirut/BBC Monitoring/(c) BBC
704416851	20171106	201711	2017	2017.8384	LBNGOV	LEBANON	LBN					GOV													1	040	040	04	1	1.0	1	1	1	0.53333333333333	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20171106201500	Lebanese National News Agency website, Beirut/BBC Monitoring/(c) BBC
704416852	20171106	201711	2017	2017.8384	LEG	CONGRESS						LEG			CUB	HAVANA	CUB								1	020	020	02	1	3.0	10	1	10	0.785340314136119	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171106201500	El Espectador website, Bogota/BBC Monitoring/(c) BBC
704416853	20171106	201711	2017	2017.8384	SAU	SAUDI ARABIA	SAU																		1	120	120	12	3	-4.0	1	1	1	-6.21468926553672	1	Yemen	YM	YM		15.5	47.5	YM	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106201500	Twitter/BBC Monitoring/(c) BBC
704416854	20171106	201711	2017	2017.8384	SAU	SAUDI	SAU								IRN	IRAN	IRN								1	043	043	04	1	2.8	3	1	3	-6.21468926553672	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106201500	Twitter/BBC Monitoring/(c) BBC
704416855	20171106	201711	2017	2017.8384	SOMGOV	SOMALIA	SOM					GOV													1	112	112	11	3	-2.0	4	1	4	-10.7913669064748	4	Hiiraan, Hiiraan, Somalia	SO	SO07	25684	4.82972	45.2164	-3223977	0								4	Hiiraan, Hiiraan, Somalia	SO	SO07	25684	4.82972	45.2164	-3223977	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416856	20171106	201711	2017	2017.8384	TUR	TURKEY	TUR								SOM	SOMALI	SOM								0	173	173	17	4	-5.0	1	1	1	-10.7913669064748	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416857	20171106	201711	2017	2017.8384	TUR	TURKEY	TUR								SOM	SOMALI	SOM								0	173	173	17	4	-5.0	1	1	1	-10.7913669064748	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416858	20171106	201711	2017	2017.8384	TUR	TURKISH	TUR								SOMCVL	SOMALI	SOM					CVL			0	173	173	17	4	-5.0	6	1	6	-10.7913669064748	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
704416859	20171106	201711	2017	2017.8384	UAF	FIGHTER						UAF			GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	6	1	6	-10.7913669064748	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171106201500	Radio Simba, Mogadishu/BBC Monitoring/(c) BBC
