703587010	20161103	201611	2016	2016.8301	DEU	FRANKFURT	DEU																		1	192	192	19	4	-9.5	8	1	8	0	1	Uruguay	UY	UY		-33	-56	UY	0								1	Uruguay	UY	UY		-33	-56	UY	20171103114500	http://thegardenisland.com/news/world/germany-cocaine-found-in-fairy-tale-books-from-uruguay/article_e2027ee5-0d41-5907-b40f-af9fda24c671.html
703587011	20161103	201611	2016	2016.8301	DEUGOV	GERMANY	DEU					GOV													0	013	013	01	1	0.4	1	1	1	3.27687776141384	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	0								1	Argentina	AR	AR		-34	-64	AR	20171103114500	http://www.globalpolicyjournal.com/blog/03/11/2017/foundations-20-f20-non-governmental-actors-global-governance
703587012	20161103	201611	2016	2016.8301	DEUGOV	GERMANY	DEU					GOV													0	013	013	01	1	0.4	1	1	1	3.27687776141384	4	Wang Shi, Liaoning, China	CH	CH19	13184	40.8599	122.816	-1929987	0								3	Effingham, Illinois, United States	US	USIL	IL049	39.12	-88.5434	407809	20171103114500	http://www.globalpolicyjournal.com/blog/03/11/2017/foundations-20-f20-non-governmental-actors-global-governance
703587013	20161103	201611	2016	2016.8301	DEUGOV	GERMANY	DEU					GOV			ARGGOV	ARGENTINA	ARG					GOV			0	051	051	05	1	3.4	1	1	1	3.27687776141384	4	Wang Shi, Liaoning, China	CH	CH19	13184	40.8599	122.816	-1929987	1	Argentina	AR	AR		-34	-64	AR	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171103114500	http://www.globalpolicyjournal.com/blog/03/11/2017/foundations-20-f20-non-governmental-actors-global-governance
703587014	20161103	201611	2016	2016.8301	DEUGOV	GERMANY	DEU					GOV			GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	1	1	1	3.27687776141384	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103114500	http://www.globalpolicyjournal.com/blog/03/11/2017/foundations-20-f20-non-governmental-actors-global-governance
703587015	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV													1	080	080	08	2	5.0	6	1	6	-2.00729927007299	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171103114500	https://au.news.yahoo.com/a/37731803/at-long-last-ground-broken-for-eisenhower-memorial-in-washington/
703587016	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	080	080	08	2	5.0	4	1	4	-2.00729927007299	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171103114500	https://au.news.yahoo.com/a/37731803/at-long-last-ground-broken-for-eisenhower-memorial-in-washington/
703587017	20161103	201611	2016	2016.8301	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	4	1	4	-2.00729927007299	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171103114500	https://au.news.yahoo.com/a/37731803/at-long-last-ground-broken-for-eisenhower-memorial-in-washington/
703587018	20161103	201611	2016	2016.8301	GOVEDU	KING						GOV	EDU		NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	6	1	6	-1.73410404624277	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103114500	http://www.somersetlive.co.uk/news/somerset-news/kings-school-bruton-pays-tribute-717089
703587019	20161103	201611	2016	2016.8301	GOVEDU	KING						GOV	EDU		NZL	NEW ZEALAND	NZL								1	182	182	18	4	-9.5	4	1	4	-1.73410404624277	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103114500	http://www.somersetlive.co.uk/news/somerset-news/kings-school-bruton-pays-tribute-717089
703587020	20161103	201611	2016	2016.8301	JUD	MAGISTRATE						JUD			AFR	AFRICA	AFR								1	173	173	17	4	-5.0	8	2	8	-6.73836863384445	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20171103114500	https://www.sowetanlive.co.za/news/2017-11-03-anc-ward-councillor-remains-in-office-with-criminal-charge/
703587021	20161103	201611	2016	2016.8301	JUD	MAGISTRATE						JUD			AFR	AFRICA	AFR								1	180	180	18	4	-9.0	8	2	8	-6.73836863384445	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20171103114500	https://www.sowetanlive.co.za/news/2017-11-03-anc-ward-councillor-remains-in-office-with-criminal-charge/
703587022	20161103	201611	2016	2016.8301	MED	JOURNALIST						MED			MEDLAB	MEDIA						MED	LAB		1	190	190	19	4	-10.0	10	1	10	-11.3475177304965	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171103114500	http://www.hurriyetdailynews.com/un-chief-calls-for-end-to-impunity-for-crimes-against-journalists-121852
703587023	20161103	201611	2016	2016.8301	NLD	THE NETHERLAND	NLD								BEL	BELGIUM	BEL								1	042	042	04	1	1.9	1	1	1	1.10803324099723	4	Egremont, Cumbria, United Kingdom	UK	UKC9	40102	54.4667	-3.51667	-2595437	4	Egremont, Cumbria, United Kingdom	UK	UKC9	40102	54.4667	-3.51667	-2595437	4	Egremont, Cumbria, United Kingdom	UK	UKC9	40102	54.4667	-3.51667	-2595437	20171103114500	http://uk.blouinartinfo.com/artists/298-joseph-mallord-william-turner
703587024	20161103	201611	2016	2016.8301	NLD	THE NETHERLAND	NLD								BEL	BELGIUM	BEL								1	042	042	04	1	1.9	1	1	1	1.10803324099723	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171103114500	http://uk.blouinartinfo.com/artists/298-joseph-mallord-william-turner
703587025	20161103	201611	2016	2016.8301	NLD	THE NETHERLAND	NLD								BEL	BELGIUM	BEL								1	042	042	04	1	1.9	3	1	3	1.10803324099723	1	Netherlands	NL	NL		52.5	5.75	NL	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171103114500	http://uk.blouinartinfo.com/artists/298-joseph-mallord-william-turner
703587026	20161103	201611	2016	2016.8301	NZL	NEW ZEALAND	NZL								GOVEDU	KING						GOV	EDU		1	043	043	04	1	2.8	6	1	6	-1.73410404624277	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103114500	http://www.somersetlive.co.uk/news/somerset-news/kings-school-bruton-pays-tribute-717089
703587027	20161103	201611	2016	2016.8301	NZL	NEW ZEALAND	NZL								SEA	SOUTH EAST ASIA	SEA								1	042	042	04	1	1.9	4	1	4	-1.73410404624277	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103114500	http://www.somersetlive.co.uk/news/somerset-news/kings-school-bruton-pays-tribute-717089
703587028	20161103	201611	2016	2016.8301	OPP	PROTESTER						OPP			GOV	DICTATOR						GOV			1	111	111	11	3	-2.0	8	1	8	0.898876404494381	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171103114500	http://newsinfo.inquirer.net/942733/philippine-news-updates-time-magazine-shibby-de-guzman-bretman-rock-2
703587029	20161103	201611	2016	2016.8301	OPP	PROTESTER						OPP			USAGOV	UNITED STATES	USA					GOV			1	111	111	11	3	-2.0	2	1	2	0.898876404494381	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171103114500	http://newsinfo.inquirer.net/942733/philippine-news-updates-time-magazine-shibby-de-guzman-bretman-rock-2
703587030	20161103	201611	2016	2016.8301	PHL	PHILIPPINE	PHL								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-1.19382022471911	4	Igorot, Nueva Vizcaya, Philippines	RP	RP48	24218	16.1686	120.972	10998207	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	4	Igorot, Nueva Vizcaya, Philippines	RP	RP48	24218	16.1686	120.972	10998207	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587031	20161103	201611	2016	2016.8301	PRTELI	ANTONIO GUTERRES	PRT					ELI			MED	JOURNALIST						MED			1	010	010	01	1	0.0	10	1	10	-11.3475177304965	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171103114500	http://www.hurriyetdailynews.com/un-chief-calls-for-end-to-impunity-for-crimes-against-journalists-121852
703587032	20161103	201611	2016	2016.8301	PRTELI	ANTONIO GUTERRES	PRT					ELI			MED	JOURNALIST						MED			1	020	020	02	1	3.0	10	1	10	-11.3475177304965	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171103114500	http://www.hurriyetdailynews.com/un-chief-calls-for-end-to-impunity-for-crimes-against-journalists-121852
703587033	20161103	201611	2016	2016.8301	SEA	SOUTH EAST ASIA	SEA								NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	4	1	4	-1.73410404624277	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171103114500	http://www.somersetlive.co.uk/news/somerset-news/kings-school-bruton-pays-tribute-717089
703587034	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	1	1	1	-1.19382022471911	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587035	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	1	1	1	-1.19382022471911	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	4	Igorot, Nueva Vizcaya, Philippines	RP	RP48	24218	16.1686	120.972	10998207	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587036	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	2	1	2	-1.19382022471911	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587037	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	1	1	1	-1.19382022471911	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Igorot, Nueva Vizcaya, Philippines	RP	RP48	24218	16.1686	120.972	10998207	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587038	20161103	201611	2016	2016.8301	USA	VIRGINIA	USA								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	2	1	2	-1.19382022471911	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587039	20161103	201611	2016	2016.8301	USA	VIRGINIA	USA								CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	1	1	1	-1.19382022471911	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587040	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	2	1	2	-1.19382022471911	3	Quantico, Virginia, United States	US	USVA	VA153	38.5223	-77.2936	1499925	4	Igorot, Nueva Vizcaya, Philippines	RP	RP48	24218	16.1686	120.972	10998207	4	Igorot, Nueva Vizcaya, Philippines	RP	RP48	24218	16.1686	120.972	10998207	20171103114500	http://www.gmanetwork.com/news/news/specialreports/631877/a-place-where-tokhang-means-zero-killings/story/
703587041	20171004	201710	2017	2017.7507	GOV	PRESIDENT						GOV			JUD	TRIBUNAL						JUD			1	020	020	02	1	3.0	5	1	5	-4.3984175005818	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171103114500	http://indiatoday.intoday.in/story/human-trafficking-minor-girls-west-bengal-jharkhand-child-and-women-development/1/1080523.html
703587042	20171004	201710	2017	2017.7507	PHL	FILIPINO	PHL								MOS	MUSLIM				MOS					0	173	173	17	4	-5.0	4	1	4	-9.64566929133855	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171103114500	http://lethbridgeherald.com/news/world-news/2017/11/03/officials-arrested-filipina-also-faces-terror-raps-in-india/
703587043	20171004	201710	2017	2017.7507	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	2	1	2	-0.62836624775584	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20171103114500	https://www.theguardian.com/lifeandstyle/2017/nov/03/ruby-tandoh-the-meaning-of-a-food-memoir
703587044	20171004	201710	2017	2017.7507	USA	A US	USA								SYR	SYRIAN	SYR								1	0874	087	08	2	10.0	4	1	4	-1.82291666666666	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	20171103114500	http://www.banglanews24.com/english/international/article/64755/Syrian-army-takes-last-IS-stronghold
703587045	20171004	201710	2017	2017.7507	USA	A US	USA								SYRUAF	SYRIAN	SYR					UAF			1	0874	087	08	2	10.0	6	1	6	-1.82291666666666	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	4	Qaim, NinawáZ, Iraq	IZ	IZ15	36823	36.5085	43.1807	9124670	20171103114500	http://www.banglanews24.com/english/international/article/64755/Syrian-army-takes-last-IS-stronghold
703587046	20171027	201710	2017	2017.8137											ESPGOV	MADRID	ESP					GOV			1	084	084	08	2	7.0	6	1	6	-6.23781676413255	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171103114500	https://www.neweurope.eu/article/puigdemonts-extradition-process-likely-take-months/
703587047	20171027	201710	2017	2017.8137	ESPGOV	MADRID	ESP					GOV			ESP	SPAIN	ESP								1	084	084	08	2	7.0	2	1	2	-6.23781676413255	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171103114500	https://www.neweurope.eu/article/puigdemonts-extradition-process-likely-take-months/
703587048	20171027	201710	2017	2017.8137	GBR	UNITED KINGDOM	GBR								REB	REBEL						REB			1	043	043	04	1	2.8	5	1	5	-6.12244897959184	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20171103114500	https://www.stereoboard.com/content/view/212239/9
703587049	20171027	201710	2017	2017.8137	GOV	MINIST						GOV			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	5	1	5	2.75229357798165	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171103114500	https://sherbrooktimes.com/the-negotiations-for-a-tpp-without-the-united-states-beckon/33662
703587050	20171027	201710	2017	2017.8137	GOV	MINIST						GOV			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	5	1	5	2.75229357798165	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171103114500	https://sherbrooktimes.com/the-negotiations-for-a-tpp-without-the-united-states-beckon/33662
703587051	20171027	201710	2017	2017.8137	REB	REBEL						REB			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	5	1	5	-6.12244897959184	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20171103114500	https://www.stereoboard.com/content/view/212239/9
703587052	20171027	201710	2017	2017.8137	USACVL	WEST VIRGINIA	USA					CVL													1	012	012	01	1	-0.4	2	1	2	-9.59692898272552	3	South Central Regional Jail, West Virginia, United States	US	USWV	WV039	38.3112	-81.7102	2634769	0								3	South Central Regional Jail, West Virginia, United States	US	USWV		38.3112	-81.7102	2634769	20171103114500	http://www.register-herald.com/opinion/editorials/regional-jail-authority-deals-with-costly-unsafe-unsustainable-cycle/article_a5bf5624-5a7b-58e5-8a3f-f04d9c36f942.html
703587053	20171027	201710	2017	2017.8137	USACVL	WEST VIRGINIA	USA					CVL			USA	UNITED STATES	USA								1	012	012	01	1	-0.4	8	1	8	-9.59692898272552	3	South Central Regional Jail, West Virginia, United States	US	USWV	WV039	38.3112	-81.7102	2634769	3	South Central Regional Jail, West Virginia, United States	US	USWV		38.3112	-81.7102	2634769	3	South Central Regional Jail, West Virginia, United States	US	USWV		38.3112	-81.7102	2634769	20171103114500	http://www.register-herald.com/opinion/editorials/regional-jail-authority-deals-with-costly-unsafe-unsustainable-cycle/article_a5bf5624-5a7b-58e5-8a3f-f04d9c36f942.html
703587054	20171027	201710	2017	2017.8137	VNM	VIETNAM	VNM								GOV	MINIST						GOV			1	036	036	03	1	4.0	10	1	10	2.75229357798165	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171103114500	https://sherbrooktimes.com/the-negotiations-for-a-tpp-without-the-united-states-beckon/33662
703587055	20171027	201710	2017	2017.8137	ZWE	ZIMBABWE	ZWE								USA	UNITED STATES	USA								1	163	163	16	4	-8.0	5	1	5	-7.76470588235294	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171103114500	https://www.theindependent.co.zw/2017/11/03/cbz-frantic-bid-contain-us385m-crisis/
703587056	20171102	201711	2017	2017.8274	CHN	CHINA	CHN								UAF	TERRORIST						UAF			1	111	111	11	3	-2.0	1	1	1	-2.02702702702703	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pathankot, Punjab, India	IN	IN23	72780	32.2833	75.65	-2107449	4	Pathankot, Punjab, India	IN	IN23	72780	32.2833	75.65	-2107449	20171103114500	http://www.deccanherald.com/content/640783/ready-work-india-promote-bilateral.html
703587057	20171102	201711	2017	2017.8274	COP	SECURITY FORCE						COP			SEP	SEPARATIST						SEP			0	190	190	19	4	-10.0	4	2	4	-12.7164321984517	1	Iraq	IZ	IZ		33	44	IZ	4	Sirnak, Sirnak, Turkey	TU	TU80	28262	37.5228	42.4594	-771031	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103114500	http://www.business-standard.com/article/pti-stories/turkish-police-officer-killed-9-wounded-in-pkk-clash-117110300717_1.html
703587058	20171102	201711	2017	2017.8274	IRQ	IRAQ	IRQ								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	4	2	4	-12.7164321984517	1	Iraq	IZ	IZ		33	44	IZ	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103114500	http://www.business-standard.com/article/pti-stories/turkish-police-officer-killed-9-wounded-in-pkk-clash-117110300717_1.html
703587059	20171102	201711	2017	2017.8274	LEG	SENATE						LEG													1	013	013	01	1	0.4	8	1	8	1.76565008025683	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171103114500	http://www.thetidenewsonline.com/2017/11/03/2017-budget-implementation-not-yet-satisfactory-senate-leader/
