704800366	20171008	201710	2017	2017.7616	GBR	EDINBURGH	GBR																		0	110	110	11	3	-2.0	3	1	3	-2.11726384364821	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								1	France	FR	FR		46	2	FR	20171107233000	https://learningenglish.voanews.com/a/how-catalonia-independence-effort-raise-tension-in-belgium/4104681.html
704800367	20171008	201710	2017	2017.7616	JUD	COUNSEL						JUD			ROU	ROMANIA									1	042	042	04	1	1.9	10	2	10	1.70962373665625	3	Rowan County, Kentucky, United States	US	USKY	KY205	38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20171107233000	http://news.trust.org/item/20171107230810-5kx3h
704800368	20171008	201710	2017	2017.7616	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-6.33187772925764	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107233000	http://www.wkyc.com/news/local/ohio/sexual-harassment-in-ohio-statehouse-leaders-not-doing-enough-to-stop-it/489973331
704800369	20171008	201710	2017	2017.7616	LEG	SENATE						LEG													0	014	014	01	1	0.0	6	1	6	2.11267605633802	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171107233000	http://www.sfgate.com/news/article/Vicksburg-mayor-considering-2019-run-for-12338702.php
704800370	20171008	201710	2017	2017.7616	MNCUSAGOV	GOLDMAN SACHS	USA					MNC	GOV		DEU	FRANKFURT	DEU								1	020	020	02	1	3.0	10	1	10	-5.68720379146919	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171107233000	https://www.theguardian.com/politics/2017/nov/07/wall-street-banks-trump-wilbur-ross-brexit
704800371	20171008	201710	2017	2017.7616	ROU	ROMANIA									JUD	COUNSEL						JUD			1	043	043	04	1	2.8	2	2	2	1.70962373665625	3	Rowan County, Kentucky, United States	US	USKY	KY205	38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	3	Rowan County, Kentucky, United States	US	USKY		38.1834	-83.4332	516949	20171107233000	http://news.trust.org/item/20171107230810-5kx3h
704800372	20171008	201710	2017	2017.7616	ROU	ROMANIA									JUD	COUNSEL						JUD			1	043	043	04	1	2.8	8	2	8	1.70962373665625	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20171107233000	http://news.trust.org/item/20171107230810-5kx3h
704800373	20171008	201710	2017	2017.7616	RUS	RUSSIAN	RUS								VEN	VENEZUELAN	VEN								0	043	043	04	1	2.8	2	1	2	-1.91897654584222	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171107233000	https://www.oilandgaspeople.com/news/15471/venezuelas-restructure-heightens-rosnefts-6-billion-risk/
704800374	20171008	201710	2017	2017.7616	RUS	RUSSIAN	RUS								VEN	VENEZUELAN	VEN								0	043	043	04	1	2.8	2	1	2	-1.91897654584222	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20171107233000	https://www.oilandgaspeople.com/news/15471/venezuelas-restructure-heightens-rosnefts-6-billion-risk/
704800375	20171008	201710	2017	2017.7616	RUSGOV	RUSSIAN	RUS					GOV			VEN	VENEZUELAN	VEN								0	043	043	04	1	2.8	6	1	6	-1.91897654584222	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Venezuela	VE	VE		8	-66	VE	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107233000	https://www.oilandgaspeople.com/news/15471/venezuelas-restructure-heightens-rosnefts-6-billion-risk/
704800376	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	014	014	01	1	0.0	4	1	4	2.11267605633802	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20171107233000	http://www.sfgate.com/news/article/Vicksburg-mayor-considering-2019-run-for-12338702.php
704800377	20171008	201710	2017	2017.7616	USA	NEW YORK	USA								MOS	ISLAMIC				MOS					0	084	084	08	2	7.0	7	1	7	-6.46481178396072	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107233000	https://personalliberty.com/democratic-party-terrorists/
704800378	20171008	201710	2017	2017.7616	VEN	VENEZUELAN	VEN								RUS	RUSSIAN	RUS								0	042	042	04	1	1.9	4	1	4	-1.91897654584222	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107233000	https://www.oilandgaspeople.com/news/15471/venezuelas-restructure-heightens-rosnefts-6-billion-risk/
704800379	20171008	201710	2017	2017.7616	VEN	VENEZUELAN	VEN								RUSGOV	RUSSIAN	RUS					GOV			0	042	042	04	1	1.9	6	1	6	-1.91897654584222	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107233000	https://www.oilandgaspeople.com/news/15471/venezuelas-restructure-heightens-rosnefts-6-billion-risk/
704800380	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			ESP	SPAIN	ESP								1	110	110	11	3	-2.0	1	1	1	-4.01929260450161	1	United Kingdom	UK	UK		54	-4	UK	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107233000	http://www.i24news.tv/en/news/international/europe/159673-171107-sacked-catalan-leader-takes-aim-at-eu-for-helping-spanish-pm
704800381	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			ESP	SPAIN	ESP								1	110	110	11	3	-2.0	1	1	1	-4.01929260450161	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107233000	http://www.i24news.tv/en/news/international/europe/159673-171107-sacked-catalan-leader-takes-aim-at-eu-for-helping-spanish-pm
704800382	20171031	201710	2017	2017.8247											MMR	BURMA	MMR								1	043	043	04	1	2.8	5	1	5	-0.106780565937	0								5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171107233000	https://www.state.gov/r/pa/prs/ps/2017/11/275383.htm
704800383	20171031	201710	2017	2017.8247	AUS	AUSTRALIAN	AUS								AUSCVL	AUSTRALIA	AUS					CVL			1	111	111	11	3	-2.0	4	1	4	1.73010380622838	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171107233000	http://www.adnews.com.au/news/dai-le-added-to-line-up-for-adnews-live-reframing-australia
704800384	20171031	201710	2017	2017.8247	AUSCVL	AUSTRALIAN	AUS					CVL													1	111	111	11	3	-2.0	6	1	6	1.73010380622838	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171107233000	http://www.adnews.com.au/news/dai-le-added-to-line-up-for-adnews-live-reframing-australia
704800385	20171031	201710	2017	2017.8247	BUS	COMPANY						BUS													0	0311	031	03	1	5.2	8	1	8	-1.26811594202898	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	0								3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20171107233000	http://www.postandcourier.com/business/duke-energy-s-ceo-is-adamant-about-south-carolina-s/article_70fc4266-c3f6-11e7-a619-d773ebbe2c0f.html
704800386	20171031	201710	2017	2017.8247	BUS	COMPANY						BUS													0	0311	031	03	1	5.2	2	1	2	-1.26811594202898	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171107233000	http://www.postandcourier.com/business/duke-energy-s-ceo-is-adamant-about-south-carolina-s/article_70fc4266-c3f6-11e7-a619-d773ebbe2c0f.html
704800387	20171031	201710	2017	2017.8247	CAN	CANADA	CAN																		0	010	010	01	1	0.0	4	1	4	-1.78926441351889	4	Roberts Bank, British Columbia, Canada	CA	CA02	12552	49.0667	-123.183	-572338	0								4	Roberts Bank, British Columbia, Canada	CA	CA02	12552	49.0667	-123.183	-572338	20171107233000	http://www.delta-optimist.com/news/cruise-ship-proposal-not-sitting-well-with-some-1.23086468
704800388	20171031	201710	2017	2017.8247	GOV	MINIST						GOV													0	1043	104	10	3	-5.0	10	1	10	-5.17241379310345	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171107233000	http://www.telegraph.co.uk/news/2017/11/07/ifs-warns-wealthy-could-avoid-nicola-sturgeon-tax-hike-uncertain/
704800389	20171031	201710	2017	2017.8247	GOV	MINIST						GOV			OPP	THE OPPOSITION						OPP			0	040	040	04	1	1.0	10	1	10	-5.17241379310345	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107233000	http://www.telegraph.co.uk/news/2017/11/07/ifs-warns-wealthy-could-avoid-nicola-sturgeon-tax-hike-uncertain/
704800390	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			USA	AUSTIN	USA								1	036	036	03	1	4.0	4	1	4	0.694444444444444	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171107233000	http://www.yourbasin.com/news/vice-president-mike-pence-to-speak-at-republican-governors-meeting-in-austin/853046158
704800391	20171031	201710	2017	2017.8247	GOV	GOVERNOR						GOV			USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	1	1	1	0.694444444444444	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171107233000	http://www.yourbasin.com/news/vice-president-mike-pence-to-speak-at-republican-governors-meeting-in-austin/853046158
704800392	20171031	201710	2017	2017.8247	KEN	KENYAN	KEN								TZA	TANZANIAN	TZA								1	043	043	04	1	2.8	10	1	10	-0.43478260869565	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171107233000	https://www.the-star.co.ke/news/2017/11/08/women-will-be-the-downfall-of-wcb-romy_c1665667
704800393	20171031	201710	2017	2017.8247	MMR	BURMA	MMR																		1	042	042	04	1	1.9	5	1	5	-0.106780565937	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171107233000	https://www.state.gov/r/pa/prs/ps/2017/11/275383.htm
704800394	20171031	201710	2017	2017.8247	OPP	THE OPPOSITION						OPP			GOV	MINIST						GOV			0	040	040	04	1	1.0	10	1	10	-5.17241379310345	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107233000	http://www.telegraph.co.uk/news/2017/11/07/ifs-warns-wealthy-could-avoid-nicola-sturgeon-tax-hike-uncertain/
704800395	20171031	201710	2017	2017.8247	TZA	TANZANIAN	TZA								KEN	KENYAN	KEN								1	010	010	01	1	0.0	10	1	10	-0.43478260869565	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171107233000	https://www.the-star.co.ke/news/2017/11/08/women-will-be-the-downfall-of-wcb-romy_c1665667
704800396	20171031	201710	2017	2017.8247	TZA	TANZANIAN	TZA								KEN	KENYAN	KEN								1	042	042	04	1	1.9	10	1	10	-0.43478260869565	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171107233000	https://www.the-star.co.ke/news/2017/11/08/women-will-be-the-downfall-of-wcb-romy_c1665667
704800397	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	5	1	5	-1.49942329873125	1	El Salvador	ES	ES		13.833333	-88.916667	ES	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	20171107233000	http://www.motherjones.com/politics/2017/11/things-arent-looking-good-for-300000-central-americans-and-haitians-living-legally-in-the-us/
704800398	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-1.49942329873125	1	Haiti	HA	HA		19	-72.416667	HA	0								1	Haiti	HA	HA		19	-72.416667	HA	20171107233000	http://www.motherjones.com/politics/2017/11/things-arent-looking-good-for-300000-central-americans-and-haitians-living-legally-in-the-us/
704800399	20171031	201710	2017	2017.8247	USA	AUSTIN	USA								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	4	1	4	0.694444444444444	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171107233000	http://www.yourbasin.com/news/vice-president-mike-pence-to-speak-at-republican-governors-meeting-in-austin/853046158
704800400	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								HTI	HAITIAN	HTI								0	020	020	02	1	3.0	1	1	1	-1.49942329873125	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20171107233000	http://www.motherjones.com/politics/2017/11/things-arent-looking-good-for-300000-central-americans-and-haitians-living-legally-in-the-us/
704800401	20171031	201710	2017	2017.8247	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-5.36779324055666	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171107233000	https://www.yahoo.com/news/apos-stranger-things-apos-actor-161428549.html
704800402	20171031	201710	2017	2017.8247	USAGOV	UNITED STATES	USA					GOV			GOV	GOVERNOR						GOV			1	036	036	03	1	4.0	1	1	1	0.694444444444444	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171107233000	http://www.yourbasin.com/news/vice-president-mike-pence-to-speak-at-republican-governors-meeting-in-austin/853046158
704800403	20171106	201711	2017	2017.8384											ZWEJUD	HARARE	ZWE					JUD			1	112	112	11	3	-2.0	3	1	3	-6.11620795107034	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171107233000	http://www.herald.co.zw/man-teams-up-with-hookers-to-rob-motorist/
704800404	20171106	201711	2017	2017.8384	LAB	WORKER						LAB													1	141	141	14	3	-6.5	2	1	2	-6.73076923076923	4	Mioveni, Romania (general), Romania	RO	RO00	24989	44.95	24.95	-1164317	0								4	Mioveni, Romania (general), Romania	RO	RO00	24989	44.95	24.95	-1164317	20171107233000	http://www.philstar.com/world/2017/11/08/1756820/romanian-autoworkers-protest-government-plans-hike-taxes
704800405	20171106	201711	2017	2017.8384	LAB	WORKER						LAB			ROU	ROMANIA									1	141	141	14	3	-6.5	6	1	6	-6.73076923076923	4	Mioveni, Romania (general), Romania	RO	RO00	24989	44.95	24.95	-1164317	4	Mioveni, Romania (general), Romania	RO	RO00	24989	44.95	24.95	-1164317	4	Mioveni, Romania (general), Romania	RO	RO00	24989	44.95	24.95	-1164317	20171107233000	http://www.philstar.com/world/2017/11/08/1756820/romanian-autoworkers-protest-government-plans-hike-taxes
704800406	20171106	201711	2017	2017.8384	NGA	NIGERIA	NGA								NGALEG	ABUJA	NGA					LEG			1	020	020	02	1	3.0	4	1	4	-0.96061479346782	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171107233000	http://thenationonlineng.net/make-budget-consolidation-work-man-lcci-others/
704800407	20171106	201711	2017	2017.8384	ZWEJUD	ZIMBABWE	ZWE					JUD			ZWE	ZIMBABWE	ZWE								1	112	112	11	3	-2.0	2	1	2	-6.11620795107034	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171107233000	http://www.herald.co.zw/man-teams-up-with-hookers-to-rob-motorist/
704800408	20171107	201711	2017	2017.8411											AFG	AFGHANISTAN	AFG								0	057	057	05	1	8.0	1	1	1	0	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Afghanistan	AF	AF		33	66	AF	20171107233000	http://www.businessinsider.in/India-is-steering-a-tricky-path-through-US-allies-and-foes-in-South-Asia/articleshow/61554183.cms
704800409	20171107	201711	2017	2017.8411											AFG	AFGHANISTAN	AFG								1	084	084	08	2	7.0	4	1	4	-4.84764542936288	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107233000	http://gazette.com/an-afghan-tv-network-was-attacked.-its-wounded-anchor-went-back-on-the-air-with-his-hands-bandaged/article/feed/508907
704800410	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	0.964630225080384	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107233000	http://www.semiconductor-today.com/news_items/2017/nov/advantech-wireless_071117.shtml
704800411	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								1	061	061	06	2	6.4	6	1	6	-5.56900726392252	0								4	Hwange, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.3667	26.4833	-2312652	4	Hwange, Zimbabwe (general), Zimbabwe	ZI	ZI00	40197	-18.3667	26.4833	-2312652	20171107233000	http://www.herald.co.zw/forex-shortages-impact-power-imports/
704800412	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	4	1	4	2.90178571428572	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171107233000	https://www.bloodyelbow.com/2017/11/7/16619160/robert-whittaker-georges-st-pierre-slower-than-hes-ever-been-michael-bisping-ufc-217-mma-news
704800413	20171107	201711	2017	2017.8411											AUSREL	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	1.00430416068867	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107233000	https://www.mamamia.com.au/sophie-stu-melbourne-cup/
704800414	20171107	201711	2017	2017.8411											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	5	1	5	2.37068965517241	0								1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171107233000	http://www.herald.co.zw/financial-constraints-affect-new-gringo-production/
704800415	20171107	201711	2017	2017.8411											BUS	MANUFACTURER						BUS			0	040	040	04	1	1.0	8	1	8	1.96969696969697	0								3	University City, California, United States	US	USCA		32.8548	-117.204	1661604	3	University City, California, United States	US	USCA		32.8548	-117.204	1661604	20171107233000	http://www.sandiegouniontribune.com/business/technology/sd-fi-comhear-yarra3dx-20171107-story.html
704800416	20171107	201711	2017	2017.8411											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	6	1	6	0.87209302325581	0								1	Bahamas, The	BF	BF		24	-76	BF	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171107233000	https://www.aol.com/article/finance/2017/11/07/jetblue-wants-to-fly-you-on-the-volunteer-experience-of-your-dreams-heres-how-to-enter/23269991/
704800417	20171107	201711	2017	2017.8411											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	2	1	2	0.87209302325581	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Jamaica	JM	JM		18.25	-77.5	JM	20171107233000	https://www.aol.com/article/finance/2017/11/07/jetblue-wants-to-fly-you-on-the-volunteer-experience-of-your-dreams-heres-how-to-enter/23269991/
704800418	20171107	201711	2017	2017.8411											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	2	1	2	0.87209302325581	0								1	Jamaica	JM	JM		18.25	-77.5	JM	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171107233000	https://www.aol.com/article/finance/2017/11/07/jetblue-wants-to-fly-you-on-the-volunteer-experience-of-your-dreams-heres-how-to-enter/23269991/
704800419	20171107	201711	2017	2017.8411											CAN	CANADA	CAN								1	036	036	03	1	4.0	1	1	1	-2.35042735042735	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Salmon Arm, British Columbia, Canada	CA	CA02	12566	50.7	-119.283	-573088	20171107233000	http://www.vernonmorningstar.com/news/temperature-records-toppled-throughout-the-southern-interior/
704800420	20171107	201711	2017	2017.8411											CAN	CANADIAN	CAN								1	036	036	03	1	4.0	20	1	10	0.91954022988505	0								4	Thorold, Ontario, Canada	CA	CA08	12668	43.1167	-79.2	-574762	4	Thorold, Ontario, Canada	CA	CA08	12668	43.1167	-79.2	-574762	20171107233000	https://www.niagarathisweek.com/news-story/7817680-remembrance-day-services-in-st-catharines-thorold/
