704367356	20161106	201611	2016	2016.8384	GOV	AUTHORITIES						GOV			RUS	STALINGRAD	RUS								0	051	051	05	1	3.4	7	1	7	-5.22243713733076	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	20171106163000	http://www.newsweek.com/world-war-two-wreckage-sunk-nazis-stalingrad-battle-found-702530
704367357	20161106	201611	2016	2016.8384	GOV	AUTHORITIES						GOV			RUS	RUSSIA	RUS								0	051	051	05	1	3.4	1	1	1	-5.22243713733076	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	4	Volga, Yaroslavskaya Oblast', Russia	RS	RS88	25117	57.5488	40.117	9272988	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	20171106163000	http://www.newsweek.com/world-war-two-wreckage-sunk-nazis-stalingrad-battle-found-702530
704367358	20161106	201611	2016	2016.8384	JPN	JAPAN	JPN																		1	154	154	15	4	-7.2	2	1	2	0	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171106163000	https://www.c21media.net/nhks-ueda-takes-reins-at-abu/
704367359	20161106	201611	2016	2016.8384	JPN	JAPAN	JPN								GOV	PRESIDENT						GOV			1	154	154	15	4	-7.2	2	1	2	0	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106163000	https://www.c21media.net/nhks-ueda-takes-reins-at-abu/
704367360	20161106	201611	2016	2016.8384	RUS	RUSSIAN	RUS								USA	AMERICAN	USA								0	090	090	09	2	-2.0	8	1	8	-0.70521861777151	1	Russia	RS	RS		60	100	RS	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	1	Russia	RS	RS		60	100	RS	20171106163000	https://www.carolinajournal.com/opinion-article/carolina-needs-civil-curious-leaders/
704367361	20161106	201611	2016	2016.8384	UAF	GUNMAN						UAF			BUS	BUSINESS LEADER						BUS			0	043	043	04	1	2.8	2	1	2	-6.92124105011933	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171106163000	http://www.newsweek.com/sutherland-springs-deadliest-small-town-mass-shooting-us-history-702657
704367362	20161106	201611	2016	2016.8384	UAF	GUNMAN						UAF			CVL	COMMUNITY						CVL			0	182	182	18	4	-9.5	3	1	3	-6.92124105011933	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171106163000	http://www.newsweek.com/sutherland-springs-deadliest-small-town-mass-shooting-us-history-702657
704367363	20161106	201611	2016	2016.8384	USA	KANSAS	USA								BUS	BUSINESS LEADER						BUS			0	043	043	04	1	2.8	3	1	3	-6.92124105011933	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171106163000	http://www.newsweek.com/sutherland-springs-deadliest-small-town-mass-shooting-us-history-702657
704367364	20171007	201710	2017	2017.7589											COP	PRISON						COP			1	043	043	04	1	2.8	5	1	5	-9.43396226415091	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171106163000	https://www.onenewsnow.com/national-security/2017/11/06/lippold-bergdahl-a-traitor-deserted-his-afghan-post
704367365	20171007	201710	2017	2017.7589	COP	PRISON						COP													1	015	015	01	1	0.0	5	1	5	-9.43396226415091	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171106163000	https://www.onenewsnow.com/national-security/2017/11/06/lippold-bergdahl-a-traitor-deserted-his-afghan-post
704367366	20171007	201710	2017	2017.7589	COP	PRISON						COP													1	042	042	04	1	1.9	5	1	5	-9.43396226415091	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171106163000	https://www.onenewsnow.com/national-security/2017/11/06/lippold-bergdahl-a-traitor-deserted-his-afghan-post
704367367	20171007	201710	2017	2017.7589	CRM	GANG						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-7.07070707070707	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171106163000	http://www.pinalcentral.com/arizona_news/police-arrest-a-suspect-in-fatal-shooting-near-ua/article_614f9f25-01f2-57bd-bcd4-cf893e287470.html
704367368	20171007	201710	2017	2017.7589	EDUEDU	UNIVERSITY						EDU	EDU		GBREDU	LONDON	GBR					EDU			0	010	010	01	1	0.0	10	1	10	-3.63636363636363	1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20171106163000	https://www.foodnavigator.com/Article/2017/11/06/Food-sector-consolidation-threatens-food-security
704367369	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	010	010	01	1	0.0	1	1	1	-4.6448087431694	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367370	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	010	010	01	1	0.0	1	1	1	-4.6448087431694	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367371	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	012	012	01	1	-0.4	1	1	1	-4.6448087431694	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367372	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	012	012	01	1	-0.4	1	1	1	-4.6448087431694	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367373	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	013	013	01	1	0.4	1	1	1	-4.6448087431694	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367374	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	013	013	01	1	0.4	1	1	1	-4.6448087431694	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367375	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	186	186	18	4	-10.0	1	1	1	-4.6448087431694	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	1	France	FR	FR		46	2	FR	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367376	20171007	201710	2017	2017.7589	FRA	FRANCE	FRA								BFA	BURKINA	BFA								0	186	186	18	4	-10.0	1	1	1	-4.6448087431694	1	France	FR	FR		46	2	FR	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367377	20171007	201710	2017	2017.7589	FRACOP	FRANCE	FRA					COP			FRA	FRANCE	FRA								1	173	173	17	4	-5.0	2	1	2	-4.6448087431694	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106163000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=bb1ae2f2-b8eb-4b88-9363-961066ed5765&title=Burkina%20presses%20France%20on%20extradition%20of%20Compaore%20brother
704367378	20171007	201710	2017	2017.7589	GBR	EDINBURGH	GBR								AUS	MURRAY	AUS								1	114	114	11	3	-2.0	5	1	5	-0.792079207920801	0								0								0								20171106163000	http://files.heraldscotland.com/politics/15641946.Feuding_Scottish_Labour_candidates_rule_out_legal_challenge/
704367379	20171007	201710	2017	2017.7589	GOV	PRESIDENT						GOV													0	026	026	02	1	4.0	6	1	6	-1.69322709163347	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	0								3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20171106163000	https://www.confectionerynews.com/Article/2017/11/06/Sustainability-reports-need-more-on-impact-than-empty-data-on-reach
704367380	20171007	201710	2017	2017.7589	GOV	PRESIDENT						GOV			FRA	FRANCE	FRA								0	026	026	02	1	4.0	4	1	4	-1.69322709163347	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106163000	https://www.confectionerynews.com/Article/2017/11/06/Sustainability-reports-need-more-on-impact-than-empty-data-on-reach
704367381	20171007	201710	2017	2017.7589	GOV	KINGDOM						GOV			MED	MEDIA						MED			0	010	010	01	1	0.0	10	1	10	-1.21212121212122	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106163000	https://finance.yahoo.com/news/big-holdings-detained-saudi-prince-042133345.html
704367382	20171007	201710	2017	2017.7589	GOV	PRESIDENT						GOV			USA	LAS VEGAS	USA								1	202	202	20	4	-10.0	2	1	2	-5.50847457627118	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171106163000	http://www.dailytelegraph.com.au/debunked-americas-biggest-gun-control-myth/news-story/8363983181e849f1b25c891b3b6a6cca?nk=7905aab210fdc366d926c109a3787f76-1509985051
704367383	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	BRITISH	GBR								1	181	181	18	4	-9.0	3	1	3	-4.04040404040404	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106163000	http://www.chron.com/news/crime/article/3-Britons-kidnapped-in-Nigeria-are-freed-1-is-12334857.php
704367384	20171007	201710	2017	2017.7589	NGA	NIGERIA	NGA								GBR	BRITISH	GBR								1	190	190	19	4	-10.0	3	1	3	-4.04040404040404	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171106163000	http://www.chron.com/news/crime/article/3-Britons-kidnapped-in-Nigeria-are-freed-1-is-12334857.php
704367385	20171007	201710	2017	2017.7589	OPP	OPPOSITION LEADER						OPP													1	016	016	01	1	-2.0	5	1	5	-2.34833659491194	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20171106163000	https://thenassauguardian.com/2017/11/06/editorial-finance-minister-must-better/
704367386	20171007	201710	2017	2017.7589	TUR	TURKISH	TUR								IGOWSTNAT	NATO	WST	NAT				IGO			1	173	173	17	4	-5.0	1	1	1	-3.95480225988701	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171106163000	http://www.kurdistan24.net/en/news/cbd6b7a0-1334-479c-aebb-83490d78f786
704367387	20171007	201710	2017	2017.7589	TUR	TURKISH	TUR								IGOWSTNAT	NATO	WST	NAT				IGO			1	173	173	17	4	-5.0	1	1	1	-3.95480225988701	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171106163000	http://www.kurdistan24.net/en/news/cbd6b7a0-1334-479c-aebb-83490d78f786
704367388	20171007	201710	2017	2017.7589	TURCOP	TURKEY	TUR					COP			IGOWSTNAT	NATO	WST	NAT				IGO			1	173	173	17	4	-5.0	1	1	1	-3.95480225988701	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171106163000	http://www.kurdistan24.net/en/news/cbd6b7a0-1334-479c-aebb-83490d78f786
704367389	20171007	201710	2017	2017.7589	TURCOP	TURKISH	TUR					COP			IGOWSTNAT	NATO	WST	NAT				IGO			1	173	173	17	4	-5.0	2	1	2	-3.95480225988701	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171106163000	http://www.kurdistan24.net/en/news/cbd6b7a0-1334-479c-aebb-83490d78f786
704367390	20171007	201710	2017	2017.7589	TURCOP	TURKISH	TUR					COP			TUR	ANKARA	TUR								1	173	173	17	4	-5.0	2	1	2	-3.95480225988701	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20171106163000	http://www.kurdistan24.net/en/news/cbd6b7a0-1334-479c-aebb-83490d78f786
704367391	20171007	201710	2017	2017.7589	TURCOP	TURKEY	TUR					COP			TUR	TURKEY	TUR								1	173	173	17	4	-5.0	1	1	1	-3.95480225988701	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171106163000	http://www.kurdistan24.net/en/news/cbd6b7a0-1334-479c-aebb-83490d78f786
704367392	20171007	201710	2017	2017.7589	USA	CALIFORNIA	USA																		1	1724	172	17	4	-5.0	10	1	10	-5.28301886792452	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20171106163000	http://newsok.com/tech-housing-boom-creates-homeless-crisis-on-west-coast/article/feed/1496923
704367393	20171007	201710	2017	2017.7589	USA	WASHINGTON	USA								BUS	COMPANIES						BUS			1	051	051	05	1	3.4	6	1	6	-1.69322709163347	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20171106163000	https://www.confectionerynews.com/Article/2017/11/06/Sustainability-reports-need-more-on-impact-than-empty-data-on-reach
704367394	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			1	051	051	05	1	3.4	4	1	4	-1.69322709163347	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106163000	https://www.confectionerynews.com/Article/2017/11/06/Sustainability-reports-need-more-on-impact-than-empty-data-on-reach
704367395	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								CRM	GANG						CRM			1	193	193	19	4	-10.0	4	1	4	-7.07070707070707	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171106163000	http://www.pinalcentral.com/arizona_news/police-arrest-a-suspect-in-fatal-shooting-near-ua/article_614f9f25-01f2-57bd-bcd4-cf893e287470.html
704367396	20171030	201710	2017	2017.8219											CAN	CANADA	CAN								1	0214	021	02	1	3.4	10	1	10	-2	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20171106163000	http://www.strathroytoday.ca/default.asp?pid=9183897&wireid=03790_Customs_Nabs_Fraudsters_At_Border_075422
704367397	20171030	201710	2017	2017.8219											CAN	CANADA	CAN								1	091	091	09	2	-2.0	8	1	8	-2	0								4	Point Edward, Ontario, Canada	CA	CA08	12661	43	-82.4	-571446	4	Point Edward, Ontario, Canada	CA	CA08	12661	43	-82.4	-571446	20171106163000	http://www.strathroytoday.ca/default.asp?pid=9183897&wireid=03790_Customs_Nabs_Fraudsters_At_Border_075422
704367398	20171030	201710	2017	2017.8219											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	1.41509433962264	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106163000	http://www.cityam.com/275228/wilbur-ross-uk-use-brexit-ditch-eus-protectionism-and
704367399	20171030	201710	2017	2017.8219											GBR	LONDON	GBR								1	036	036	03	1	4.0	2	1	2	1.41509433962264	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106163000	http://www.cityam.com/275228/wilbur-ross-uk-use-brexit-ditch-eus-protectionism-and
704367400	20171030	201710	2017	2017.8219	BEL	BELGIUM	BEL								cat	CATALAN			cat						0	012	012	01	1	-0.4	2	1	2	-3.19488817891374	5	Wallonia, Waals Gewest, Belgium	BE	BE14	5853	50.5	4.75	6237687	5	Wallonia, Waals Gewest, Belgium	BE	BE14	5853	50.5	4.75	6237687	5	Wallonia, Waals Gewest, Belgium	BE	BE14	5853	50.5	4.75	6237687	20171106163000	https://www.expatica.com/be/news/country-news/Spain-Catalonia-politics-diplomacy-Belgium_1528322.html
704367401	20171030	201710	2017	2017.8219	COP	POLICE						COP			GRC	GREECE	GRC								1	173	173	17	4	-5.0	1	1	1	-5.51724137931034	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20171106163000	https://www.seattletimes.com/nation-world/greek-police-break-fake-id-network-active-throughout-europe/
704367402	20171030	201710	2017	2017.8219	COP	POLICE						COP			GRC	ATHENS	GRC								1	173	173	17	4	-5.0	8	3	8	-5.69585710741751	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20171106163000	http://www.chron.com/news/crime/article/Greek-police-break-fake-ID-network-active-12335132.php
704367403	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	2	1	2	1.41509433962264	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106163000	http://www.cityam.com/275228/wilbur-ross-uk-use-brexit-ditch-eus-protectionism-and
704367404	20171030	201710	2017	2017.8219	GBR	LONDON	GBR																		1	036	036	03	1	4.0	2	1	2	1.41509433962264	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106163000	http://www.cityam.com/275228/wilbur-ross-uk-use-brexit-ditch-eus-protectionism-and
704367405	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	010	010	01	1	0.0	1	1	1	-0.63593004769475	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	20171106163000	https://guernseypress.com/news/uk-news/2017/11/06/priti-patel-apologises-for-not-telling-foreign-office-of-israel-meetings/
704367406	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR								GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	1	1	1	-1.44230769230769	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171106163000	https://unitedwithisrael.org/watch-zionists-in-london-not-cowed-hit-back-at-anti-israel-marchers/
