704704748	20161107	201611	2016	2016.8411	JUD	ATTORNEY						JUD													1	026	026	02	1	4.0	2	1	2	-8.83116883116882	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171107170000	http://www.rap-up.com/2017/11/07/jay-z-calls-meek-mill-prison-sentence-unjust-heavy-handed/
704704749	20161107	201611	2016	2016.8411	JUD	ATTORNEY						JUD													1	026	026	02	1	4.0	8	1	8	-8.83116883116882	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107170000	http://www.rap-up.com/2017/11/07/jay-z-calls-meek-mill-prison-sentence-unjust-heavy-handed/
704704750	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								GOV	PRESIDENT						GOV			1	130	130	13	3	-4.4	24	7	24	2.12099956015216	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107170000	http://www.lmtonline.com/news/politics/article/A-year-on-Trump-makes-election-win-a-key-topic-12338173.php
704704751	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								GOV	PRESIDENT						GOV			1	130	130	13	3	-4.4	6	1	6	-1.85676392572944	1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	North Korea	KN	KN		40	127	KN	20171107170000	http://westchester.news12.com/story/36783838/a-year-on-trump-makes-election-win-a-key-topic-on-asia-trip
704704752	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	14	7	14	2.15835604985512	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107170000	http://www.lmtonline.com/news/politics/article/A-year-on-Trump-makes-election-win-a-key-topic-12338173.php
704704753	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								1	130	130	13	3	-4.4	1	1	1	-1.85676392572944	1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	North Korea	KN	KN		40	127	KN	20171107170000	http://westchester.news12.com/story/36783838/a-year-on-trump-makes-election-win-a-key-topic-on-asia-trip
704704754	20161107	201611	2016	2016.8411	PRK	NORTH KOREA	PRK								KORGOV	SOUTH KOREA	KOR					GOV			1	130	130	13	3	-4.4	15	8	15	1.89068138481615	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107170000	http://www.lmtonline.com/news/politics/article/A-year-on-Trump-makes-election-win-a-key-topic-12338173.php
704704755	20161107	201611	2016	2016.8411	RUS	RUSSIA	RUS								USAGOV	HILLARY CLINTON	USA					GOV			1	080	080	08	2	5.0	10	1	10	-4.08163265306122	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107170000	https://www.bloomberg.com/news/articles/2017-11-07/russian-lawyer-tied-to-trump-jr-can-phone-in-to-u-s-court-case
704704756	20161107	201611	2016	2016.8411	RUSJUD	RUSSIAN	RUS					JUD			USAGOV	HILLARY CLINTON	USA					GOV			1	010	010	01	1	0.0	6	1	6	-4.08163265306122	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107170000	https://www.bloomberg.com/news/articles/2017-11-07/russian-lawyer-tied-to-trump-jr-can-phone-in-to-u-s-court-case
704704757	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-2.21843003412969	3	Sangamon County, Illinois, United States	US	USIL	IL167	39.7667	-89.6501	1785010	0								3	Sangamon County, Illinois, United States	US	USIL		39.7667	-89.6501	1785010	20171107170000	http://wlds.com/news/states-attorney-noll-talks-future-of-veterans-court-in-morgan-county/
704704758	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	-2.21843003412969	3	Morgan County, Illinois, United States	US	USIL	IL137	39.7167	-90.2168	424270	0								3	Morgan County, Illinois, United States	US	USIL		39.7167	-90.2168	424270	20171107170000	http://wlds.com/news/states-attorney-noll-talks-future-of-veterans-court-in-morgan-county/
704704759	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								MILJUD	MILITARY JUSTICE						MIL	JUD		0	020	020	02	1	3.0	2	1	2	-7.09219858156028	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171107170000	https://www.navytimes.com/news/pentagon-congress/2017/11/07/lawmakers-demand-answers-on-air-forces-mishandling-of-shooters-records/
704704760	20161107	201611	2016	2016.8411	USAGOV	BARACK OBAMA	USA					GOV			AUS	AUSTRALIAN	AUS								0	050	050	05	1	3.5	4	1	4	-6.83856502242153	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107170000	http://news.trust.org/item/20171107164908-7yav6
704704761	20161107	201611	2016	2016.8411	USAGOV	BARACK OBAMA	USA					GOV			AUSGOV	AUSTRALIAN	AUS					GOV			0	050	050	05	1	3.5	6	1	6	-6.83856502242153	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107170000	http://news.trust.org/item/20171107164908-7yav6
704704762	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD													1	036	036	03	1	4.0	6	1	6	3.23529411764706	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171107170000	http://www.business-standard.com/article/pti-stories/vietnam-pm-among-10-asean-leaders-to-be-chief-guests-at-r-day-117110701643_1.html
704704763	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD			GOV	DEPUTY PRIME MINISTER						GOV			1	036	036	03	1	4.0	10	1	10	3.23529411764706	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171107170000	http://www.business-standard.com/article/pti-stories/vietnam-pm-among-10-asean-leaders-to-be-chief-guests-at-r-day-117110701643_1.html
704704764	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD			GOV	DEPUTY PRIME MINISTER						GOV			1	042	042	04	1	1.9	10	1	10	3.23529411764706	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171107170000	http://www.business-standard.com/article/pti-stories/vietnam-pm-among-10-asean-leaders-to-be-chief-guests-at-r-day-117110701643_1.html
704704765	20161107	201611	2016	2016.8411	VNMJUD	VIETNAM	VNM					JUD			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	4	1	4	3.23529411764706	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171107170000	http://www.business-standard.com/article/pti-stories/vietnam-pm-among-10-asean-leaders-to-be-chief-guests-at-r-day-117110701643_1.html
704704766	20171008	201710	2017	2017.7616											IRL	IRELAND	IRL								0	043	043	04	1	2.8	4	1	4	-5.30612244897959	0								4	Finglas, Dublin City, Ireland	EI	EI33	18299	53.3892	-6.29694	-1502826	4	Finglas, Dublin City, Ireland	EI	EI33	18299	53.3892	-6.29694	-1502826	20171107170000	https://www.independent.ie/irish-news/courts/tv-fitness-expert-who-punched-girlfriend-in-gym-objects-to-her-victim-impact-statement-36298186.html
704704767	20171008	201710	2017	2017.7616	ARG	ARGENTINA	ARG																		1	040	040	04	1	1.0	10	1	10	5.67010309278351	4	Montecatini Terme, Toscana, Italy	IT	IT16	18406	43.8833	10.7667	-122250	0								4	Montecatini Terme, Toscana, Italy	IT	IT16	18406	43.8833	10.7667	-122250	20171107170000	https://www.adventuretravelnews.com/early-enthusiasm-mounts-for-2018-adventure-travel-world-summit-in-tuscany-italy-marketplace-half-sold-out
704704768	20171008	201710	2017	2017.7616	ARG	ARGENTINA	ARG								ITA	TUSCANY	ITA								1	040	040	04	1	1.0	10	1	10	5.67010309278351	1	Argentina	AR	AR		-34	-64	AR	4	Montecatini Terme, Toscana, Italy	IT	IT16	18406	43.8833	10.7667	-122250	4	Montecatini Terme, Toscana, Italy	IT	IT16	18406	43.8833	10.7667	-122250	20171107170000	https://www.adventuretravelnews.com/early-enthusiasm-mounts-for-2018-adventure-travel-world-summit-in-tuscany-italy-marketplace-half-sold-out
704704769	20171008	201710	2017	2017.7616	CAN	CANADA	CAN																		1	110	110	11	3	-2.0	2	1	2	-1.55763239875389	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	0								4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	20171107170000	http://www.sookenewsmirror.com/news/saanich-council-confirms-end-of-edpa/
704704770	20171008	201710	2017	2017.7616	DEU	GERMANY	DEU								ISRGOV	ISRAEL	ISR					GOV			1	0831	083	08	2	5.0	4	1	4	-1.5015015015015	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107170000	http://www.arabnews.com/node/1189681/middle-east
704704771	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	1044	104	10	3	-5.0	2	1	2	-6.75453047775947	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107170000	https://www.channelstv.com/2017/11/07/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/
704704772	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	1044	104	10	3	-5.0	5	2	5	-6.91382000283666	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107170000	http://www.digitaljournal.com/news/world/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/article/507038
704704773	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	1044	104	10	3	-5.0	1	1	1	-6.75453047775947	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107170000	https://www.channelstv.com/2017/11/07/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/
704704774	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	112	112	11	3	-2.0	6	2	6	-6.88727174865713	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107170000	http://www.digitaljournal.com/news/world/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/article/507038
704704775	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								BEL	BELGIUM	BEL								1	112	112	11	3	-2.0	2	1	2	-6.75453047775947	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107170000	https://www.channelstv.com/2017/11/07/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/
704704776	20171008	201710	2017	2017.7616	FRA	PARIS	FRA								FRAJUD	FRANCE	FRA					JUD			1	114	114	11	3	-2.0	4	2	4	-9.57647809390605	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107170000	http://www.reuters.com/article/us-people-tariqramadan/oxford-islamic-academic-takes-leave-after-rape-allegations-idUSKBN1D728O
704704777	20171008	201710	2017	2017.7616	FRA	PARIS	FRA								FRAJUD	FRANCE	FRA					JUD			1	114	114	11	3	-2.0	4	2	4	-9.57647809390605	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107170000	http://www.reuters.com/article/us-people-tariqramadan/oxford-islamic-academic-takes-leave-after-rape-allegations-idUSKBN1D728O
704704778	20171008	201710	2017	2017.7616	FRA	PARIS	FRA								FRAJUD	FRANCE	FRA					JUD			1	114	114	11	3	-2.0	4	1	4	-8.8560885608856	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171107170000	http://uk.reuters.com/article/uk-people-tariqramadan/oxford-islamic-academic-takes-leave-after-rape-allegations-idUKKBN1D728P
704704779	20171008	201710	2017	2017.7616	FRAJUD	PARIS	FRA					JUD													1	114	114	11	3	-2.0	18	2	18	-9.3363482495659	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107170000	http://uk.reuters.com/article/uk-people-tariqramadan/oxford-islamic-academic-takes-leave-after-rape-allegations-idUKKBN1D728P
704704780	20171008	201710	2017	2017.7616	IRL	IRELAND	IRL																		0	042	042	04	1	1.9	4	1	4	-5.30612244897959	4	Finglas, Dublin City, Ireland	EI	EI33	18299	53.3892	-6.29694	-1502826	0								4	Finglas, Dublin City, Ireland	EI	EI33	18299	53.3892	-6.29694	-1502826	20171107170000	https://www.independent.ie/irish-news/courts/tv-fitness-expert-who-punched-girlfriend-in-gym-objects-to-her-victim-impact-statement-36298186.html
704704781	20171008	201710	2017	2017.7616	ITA	TUSCANY	ITA								ARG	ARGENTINA	ARG								1	040	040	04	1	1.0	10	1	10	5.67010309278351	4	Montecatini Terme, Toscana, Italy	IT	IT16	18406	43.8833	10.7667	-122250	1	Argentina	AR	AR		-34	-64	AR	4	Montecatini Terme, Toscana, Italy	IT	IT16	18406	43.8833	10.7667	-122250	20171107170000	https://www.adventuretravelnews.com/early-enthusiasm-mounts-for-2018-adventure-travel-world-summit-in-tuscany-italy-marketplace-half-sold-out
704704782	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD			GOV	MAYOR						GOV			1	050	050	05	1	3.5	5	1	5	-2.94117647058823	0								0								0								20171107170000	http://www.kwqc.com/content/news/Muscatine-to-vote-for-new-mayor-among-other-council-positions--455801493.html
704704783	20171008	201710	2017	2017.7616	JUD	LAWYER						JUD			GOV	ENVOY						GOV			1	0831	083	08	2	5.0	6	1	6	-1.5015015015015	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107170000	http://www.arabnews.com/node/1189681/middle-east
704704784	20171008	201710	2017	2017.7616	NIC	NICARAGUA	NIC																		1	030	030	03	1	4.0	10	1	10	1.06100795755968	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171107170000	http://www.pressreleasepoint.com/syria-wants-sign-paris-climate-deal-leaving-us-only-country-opposed
704704785	20171008	201710	2017	2017.7616	USAPRI	PUERTO RICO	USA																		1	051	051	05	1	3.4	8	1	8	0.59453032104637	3	Midlothian, Texas, United States	US	USTX	TX139	32.4824	-96.9944	1341552	0								3	Midlothian, Texas, United States	US	USTX	TX139	32.4824	-96.9944	1341552	20171107170000	http://www.fiercewireless.com/wireless/at-t-deploys-lte-equipped-flying-cow-drone-puerto-rico
704704786	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			ESP	SPAIN	ESP								1	016	016	01	1	-2.0	2	1	2	-6.75453047775947	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171107170000	https://www.channelstv.com/2017/11/07/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/
704704787	20171008	201710	2017	2017.7616	catLEG	CATALAN			cat			LEG			ESP	SPAIN	ESP								1	016	016	01	1	-2.0	2	1	2	-6.95364238410596	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171107170000	http://www.digitaljournal.com/news/world/axed-catalan-leader-urges-separatist-unity-ahead-of-vote/article/507038
704704788	20171031	201710	2017	2017.8247											CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	-2.16450216450217	0								4	Strathcona, Alberta, Canada	CA	CA01	154724	53.5833	-113.167	-574245	4	Strathcona, Alberta, Canada	CA	CA01	154724	53.5833	-113.167	-574245	20171107170000	http://www.sherwoodparknews.com/2017/11/06/county-hosts-first-emergency-response-academy
704704789	20171031	201710	2017	2017.8247											GOV	GOVERNOR						GOV			1	052	052	05	1	3.5	10	1	10	1.33333333333334	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171107170000	http://targetednews.com/pr_disp.php?pr_id=6063457
704704790	20171031	201710	2017	2017.8247	CAN	CANADA	CAN																		1	043	043	04	1	2.8	8	1	8	-2.16450216450217	4	Strathcona, Alberta, Canada	CA	CA01	154724	53.5833	-113.167	-574245	0								4	Strathcona, Alberta, Canada	CA	CA01	154724	53.5833	-113.167	-574245	20171107170000	http://www.sherwoodparknews.com/2017/11/06/county-hosts-first-emergency-response-academy
704704791	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	2	1	2	0.67934782608696	1	United Kingdom	UK	UK		54	-4	UK	0								1	Israel	IS	IS		31.5	34.75	IS	20171107170000	https://unitedwithisrael.org/palestinian-cartoon-depicts-british-pm-as-pig/
704704792	20171031	201710	2017	2017.8247	GBR	UNITED KINGDOM	GBR								GOV	EMBASSY						GOV			0	013	013	01	1	0.4	4	1	4	-3.3718689788054	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20171107170000	https://www.theguardian.com/politics/2017/nov/07/foreign-policy-mistakes-betray-lack-of-a-firm-hand-at-no-10
704704793	20171031	201710	2017	2017.8247	GBR	SCOTLAND	GBR								MCOELI	ALBERT	MCO					ELI			1	043	043	04	1	2.8	3	1	3	-0.97087378640776	4	Biggleswade, Central Bedfordshire, United Kingdom	UK	UKZ6	40098	52.0833	-0.266667	-2589903	4	Biggleswade, Central Bedfordshire, United Kingdom	UK	UKZ6	40098	52.0833	-0.266667	-2589903	4	Biggleswade, Central Bedfordshire, United Kingdom	UK	UKZ6	40098	52.0833	-0.266667	-2589903	20171107170000	http://www.thecomet.net:80/news/stotfold-man-pays-tribute-to-grandad-100-years-after-his-death-in-wwi-with-trip-to-orkney-1-5269549
704704794	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			USALEG	UNITED STATES	USA					LEG			1	012	012	01	1	-0.4	2	1	2	-2.59740259740259	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107170000	http://targetednews.com/pr_disp.php?pr_id=6064739
704704795	20171031	201710	2017	2017.8247	GOV	PRESIDENT						GOV			USALEG	UNITED STATES	USA					LEG			1	020	020	02	1	3.0	2	1	2	-2.59740259740259	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107170000	http://targetednews.com/pr_disp.php?pr_id=6064739
