705499869	20161110	201611	2016	2016.8493	BGD	BANGLADESH	BGD								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499870	20161110	201611	2016	2016.8493	BGD	BANGLADESH	BGD								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499871	20161110	201611	2016	2016.8493	BUS	COMPANY						BUS			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	5	1	5	-5.01474926253687	3	Bexar County, Texas, United States	US	USTX	TX029	29.4502	-98.517	1383800	3	Bexar County, Texas, United States	US	USTX		29.4502	-98.517	1383800	3	Bexar County, Texas, United States	US	USTX		29.4502	-98.517	1383800	20171110000000	http://www.mysanantonio.com/news/local/article/Owner-of-sewage-laden-mobile-home-park-indicted-12345950.php
705499872	20161110	201611	2016	2016.8493	BUS	SUPERTANKER						BUS			CVL	PASSENGER JET						CVL			1	195	195	19	4	-10.0	3	1	3	-1.55642023346304	3	Mcclellan Air Force Base, California, United States	US	USCA	CA067	38.6552	-121.406	2512431	3	Mcclellan Air Force Base, California, United States	US	USCA		38.6552	-121.406	2512431	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171110000000	http://sacramento.cbslocal.com/2017/11/09/global-supertanker-clears-hurdle-for-firefighting-outside-california/
705499873	20161110	201611	2016	2016.8493	BUS	SUPERTANKER						BUS			CVL	PASSENGER JET						CVL			1	195	195	19	4	-10.0	3	1	3	-1.55642023346304	3	Mcclellan Air Force Base, California, United States	US	USCA	CA067	38.6552	-121.406	2512431	3	Mcclellan Air Force Base, California, United States	US	USCA		38.6552	-121.406	2512431	3	Mcclellan Air Force Base, California, United States	US	USCA		38.6552	-121.406	2512431	20171110000000	http://sacramento.cbslocal.com/2017/11/09/global-supertanker-clears-hurdle-for-firefighting-outside-california/
705499874	20161110	201611	2016	2016.8493	BUS	SUPERTANKER						BUS			CVL	PASSENGER JET						CVL			1	195	195	19	4	-10.0	2	1	2	-1.55642023346304	3	Mcclellan Air Force Base, California, United States	US	USCA	CA067	38.6552	-121.406	2512431	3	Mcclellan Air Force Base, California, United States	US	USCA		38.6552	-121.406	2512431	2	California, United States	US	USCA		36.17	-119.746	CA	20171110000000	http://sacramento.cbslocal.com/2017/11/09/global-supertanker-clears-hurdle-for-firefighting-outside-california/
705499875	20161110	201611	2016	2016.8493	BUS	TANKER						BUS			CVL	PASSENGER JET						CVL			1	195	195	19	4	-10.0	10	1	10	-1.88976377952756	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171110000000	http://kpic.com/news/nation-world/jumbo-air-tanker-wins-protest-may-fight-more-us-wildfires
705499876	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Singapore	SN	SN		1.366667	103.8	SN	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499877	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	8	1	8	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499878	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499879	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	8	1	8	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499880	20161110	201611	2016	2016.8493	CAN	MONTREAL	CAN								CANMED	MONTREAL	CAN					MED			1	045	045	04	1	5.0	3	1	3	0	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	20171110000000	http://www.macleans.ca/culture/why-granta-dedicated-an-entire-issue-to-canadian-writing/
705499881	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								CANMED	CANADA	CAN					MED			1	110	110	11	3	-2.0	1	1	1	0	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171110000000	http://www.macleans.ca/culture/why-granta-dedicated-an-entire-issue-to-canadian-writing/
705499882	20161110	201611	2016	2016.8493	CAN	MONTREAL	CAN								CANMED	MONTREAL	CAN					MED			1	110	110	11	3	-2.0	2	1	2	0	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171110000000	http://www.macleans.ca/culture/why-granta-dedicated-an-entire-issue-to-canadian-writing/
705499883	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								MIL	COAST GUARD						MIL			1	073	073	07	2	7.4	2	1	2	2.18579234972677	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.cumberlandnewsnow.com/news/shelburne-county-coast-guard-member-awarded-for-bravery-after-jumping-into-rough-sea-to-save-sailor-160633/
705499884	20161110	201611	2016	2016.8493	CAN	CANADA	CAN								MIL	COAST GUARD						MIL			1	073	073	07	2	7.4	2	1	2	2.18579234972677	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.cumberlandnewsnow.com/news/shelburne-county-coast-guard-member-awarded-for-bravery-after-jumping-into-rough-sea-to-save-sailor-160633/
705499885	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499886	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	6	1	6	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499887	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499888	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499889	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			CAN	CANADA	CAN								0	042	042	04	1	1.9	8	1	8	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499890	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			MUS	MAURITIUS	MUS								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499891	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			MUS	MAURITIUS	MUS								0	042	042	04	1	1.9	6	1	6	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Mauritius	MP	MP		16	146	MP	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499892	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			MUS	MAURITIUS	MUS								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Singapore	SN	SN		1.366667	103.8	SN	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499893	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499894	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499895	20161110	201611	2016	2016.8493	CANEDU	CANADA	CAN					EDU			SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	6	1	6	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Singapore	SN	SN		1.366667	103.8	SN	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499896	20161110	201611	2016	2016.8493	CANMED	MONTREAL	CAN					MED			CAN	CANADA	CAN								1	045	045	04	1	5.0	2	1	2	0	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	4	Moncton, New Brunswick, Canada	CA	CA04	12606	46.0833	-64.7667	-569498	20171110000000	http://www.macleans.ca/culture/why-granta-dedicated-an-entire-issue-to-canadian-writing/
705499897	20161110	201611	2016	2016.8493	CANMED	MONTREAL	CAN					MED			CAN	CANADA	CAN								1	110	110	11	3	-2.0	1	1	1	0	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171110000000	http://www.macleans.ca/culture/why-granta-dedicated-an-entire-issue-to-canadian-writing/
705499898	20161110	201611	2016	2016.8493	CANMED	MONTREAL	CAN					MED			CAN	CANADA	CAN								1	110	110	11	3	-2.0	1	1	1	0	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	1	France	FR	FR		46	2	FR	20171110000000	http://www.macleans.ca/culture/why-granta-dedicated-an-entire-issue-to-canadian-writing/
705499899	20161110	201611	2016	2016.8493	COP	POLICE						COP			GMB	GAMBIA	GMB								1	112	112	11	3	-2.0	2	1	2	-4.25531914893617	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20171110000000	http://www.westernadvocate.com.au/story/5046216/four-years-in-jail-for-woman-who-sold-drugs-from-her-front-door-at-kelso/
705499900	20161110	201611	2016	2016.8493	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-3.15789473684211	3	Macon County, Tennessee, United States	US	USTN	TN111	36.5334	-86.0333	1639768	3	Macon County, Tennessee, United States	US	USTN		36.5334	-86.0333	1639768	3	Macon County, Tennessee, United States	US	USTN		36.5334	-86.0333	1639768	20171110000000	http://wadk.com/national-news/d40b38d784bde97395ffb29f5c0d8dc8
705499901	20161110	201611	2016	2016.8493	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-3.15789473684211	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171110000000	http://wadk.com/national-news/d40b38d784bde97395ffb29f5c0d8dc8
705499902	20161110	201611	2016	2016.8493	DEU	GERMANY	DEU																		1	010	010	01	1	0.0	4	1	4	-9.61538461538466	4	Delmenhorst, Niedersachsen, Germany	GM	GM06	40698	53.05	8.61667	-1758313	0								4	Delmenhorst, Niedersachsen, Germany	GM	GM06	40698	53.05	8.61667	-1758313	20171110000000	http://www.pulse.ng/news/world/in-germany-killer-nurse-behind-over-100-patient-deaths-police-id7577867.html
705499903	20161110	201611	2016	2016.8493	FJI	FIJI	FJI																		1	173	173	17	4	-5.0	6	1	6	-9.41176470588231	4	Navua, Central, Fiji	FJ	FJ01	40197	-18.2167	178.167	-1192705	0								4	Navua, Central, Fiji	FJ	FJ01	40197	-18.2167	178.167	-1192705	20171110000000	http://fijivillage.com/news/Trial-of-a-Navua-businessman-charged-with-rape-to-begin-early-next-year-s529rk/
705499904	20161110	201611	2016	2016.8493	FJI	FIJI	FJI																		1	1821	182	18	4	-9.0	6	1	6	-9.41176470588231	4	Navua, Central, Fiji	FJ	FJ01	40197	-18.2167	178.167	-1192705	0								4	Navua, Central, Fiji	FJ	FJ01	40197	-18.2167	178.167	-1192705	20171110000000	http://fijivillage.com/news/Trial-of-a-Navua-businessman-charged-with-rape-to-begin-early-next-year-s529rk/
705499905	20161110	201611	2016	2016.8493	GBRBUS	BRITISH	GBR					BUS			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	6	1	6	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110000000	http://www.nasdaq.com/article/stanchart-agrees-to-extend-us-sanctions-compliance-scrutiny-20171109-02098
705499906	20161110	201611	2016	2016.8493	GOVHLHGOV	HEALTH OFFICIAL						GOV	HLH	GOV	USAGOV	OBAMA	USA					GOV			0	010	010	01	1	0.0	10	1	10	0.41265474552957	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20171110000000	http://www.mysanantonio.com/business/health-care/article/New-ACA-enrollment-season-is-off-to-brisk-start-12345946.php
705499907	20161110	201611	2016	2016.8493	GOVJUD	GOVERNMENT						GOV	JUD		JUD	JUDGE						JUD			0	020	020	02	1	3.0	10	1	10	-3.31230283911672	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110000000	http://www.nasdaq.com/article/brexit-never-britain-can-still-change-its-mind-says-article-50-author-20171109-02076
705499908	20161110	201611	2016	2016.8493	MIL	COAST GUARD						MIL													1	073	073	07	2	7.4	6	1	6	2.18579234972677	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171110000000	http://www.cumberlandnewsnow.com/news/shelburne-county-coast-guard-member-awarded-for-bravery-after-jumping-into-rough-sea-to-save-sailor-160633/
705499909	20161110	201611	2016	2016.8493	MUS	MAURITIUS	MUS								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Singapore	SN	SN		1.366667	103.8	SN	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499910	20161110	201611	2016	2016.8493	MUS	MAURITIUS	MUS								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	6	1	6	1.33858267716535	1	Mauritius	MP	MP		16	146	MP	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499911	20161110	201611	2016	2016.8493	MUS	MAURITIUS	MUS								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	2	1	2	1.33858267716535	1	Singapore	SN	SN		1.366667	103.8	SN	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499912	20161110	201611	2016	2016.8493	MUS	MAURITIUS	MUS								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499913	20161110	201611	2016	2016.8493	MUS	MAURITIUS	MUS								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	6	1	6	1.33858267716535	1	Mauritius	MP	MP		16	146	MP	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499914	20161110	201611	2016	2016.8493	MUS	MAURITIUS	MUS								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Singapore	SN	SN		1.366667	103.8	SN	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499915	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	2	1	2	1.33858267716535	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499916	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Singapore	SN	SN		1.366667	103.8	SN	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499917	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP								CANEDU	CANADA	CAN					EDU			0	010	010	01	1	0.0	6	1	6	1.33858267716535	1	Singapore	SN	SN		1.366667	103.8	SN	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499918	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499919	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	2	1	2	1.33858267716535	1	Canada	CA	CA		60	-96	CA	1	Bangladesh	BG	BG		24	90	BG	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499920	20161110	201611	2016	2016.8493	SGP	SINGAPORE	SGP								CANEDU	CANADA	CAN					EDU			0	043	043	04	1	2.8	6	1	6	1.33858267716535	1	Singapore	SN	SN		1.366667	103.8	SN	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171110000000	http://www.navhindtimes.in/flipping-the-traditional-ways-of-learning/
705499921	20161110	201611	2016	2016.8493	SPY	INTELLIGENCE						SPY			USA	LAS VEGAS	USA								1	051	051	05	1	3.4	8	1	8	2.33100233100233	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171110000000	http://www.tmcnet.com/usubmit/2017/11/09/8647764.htm
705499922	20161110	201611	2016	2016.8493	USA	COLUMBUS	USA																		1	051	051	05	1	3.4	8	1	8	0	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								3	New Concord, Ohio, United States	US	USOH		39.9937	-81.734	1065115	20171110000000	https://www.japantimes.co.jp/?post_type=news&p=1302963
705499923	20161110	201611	2016	2016.8493	USA	COLUMBUS	USA																		1	051	051	05	1	3.4	2	1	2	0	3	New Concord, Ohio, United States	US	USOH	OH119	39.9937	-81.734	1065115	0								3	New Concord, Ohio, United States	US	USOH		39.9937	-81.734	1065115	20171110000000	https://www.japantimes.co.jp/?post_type=news&p=1302963
705499924	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	4	1	4	1.51515151515152	3	Owens River, California, United States	US	USCA	CA027	36.5419	-117.979	272822	0								3	Owens River, California, United States	US	USCA		36.5419	-117.979	272822	20171110000000	http://www.sierrawave.net/show-support-owens-river-water-trail/
705499925	20171011	201710	2017	2017.7699											USA	ALABAMA	USA								0	046	046	04	1	7.0	3	3	3	-1.40845070422536	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110000000	http://www.ksbw.com/article/report-woman-claims-she-had-sexual-encounter-with-roy-moore-when-she-was-14/13510785
705499926	20171011	201710	2017	2017.7699											USA	ALABAMA	USA								0	046	046	04	1	7.0	3	3	3	-1.40845070422536	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110000000	http://www.ksbw.com/article/report-woman-claims-she-had-sexual-encounter-with-roy-moore-when-she-was-14/13510785
