702920359	20161101	201611	2016	2016.8247	CVL	COMMUNITY						CVL			LEG	LEGISLATURE						LEG			1	013	013	01	1	0.4	8	1	8	-1.5015015015015	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171101104500	http://www.560cfos.ca/news_item.php?NewsID=97125
702920360	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	2	1	2	1.05263157894737	3	Willow Run, Michigan, United States	US	USMI	MI161	42.2573	-83.5744	1616541	0								3	Willow Run, Michigan, United States	US	USMI		42.2573	-83.5744	1616541	20171101104500	http://941theduke.com/news/articles/2017/nov/01/st-johns-school-superintendent-leaving/
702920361	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	1.05263157894737	3	Willow Run, Michigan, United States	US	USMI	MI161	42.2573	-83.5744	1616541	3	Willow Run, Michigan, United States	US	USMI		42.2573	-83.5744	1616541	3	Willow Run, Michigan, United States	US	USMI		42.2573	-83.5744	1616541	20171101104500	http://941theduke.com/news/articles/2017/nov/01/st-johns-school-superintendent-leaving/
702920362	20161101	201611	2016	2016.8247	GOV	FINANCE MINIST						GOV													1	031	031	03	1	5.2	30	3	30	3.53227571675514	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20171101104500	https://timesofindia.indiatimes.com/business/international-business/bulgarias-bourse-launches-trading-in-state-securities/articleshow/61401047.cms
702920363	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV			MNCUSA	BOEING	USA					MNC			0	036	036	03	1	4.0	5	1	5	-3.04232804232804	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171101104500	http://www.elkharttruth.com/opinion/the-radiating-mischief-of-protectionism/article_7f26288b-c86d-5b7e-93fb-c23ca00e9705.html
702920364	20161101	201611	2016	2016.8247	IDN	INDONESIAN	IDN								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	4	1	4	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920365	20161101	201611	2016	2016.8247	IDN	INDONESIAN	IDN								PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	4	1	4	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920366	20161101	201611	2016	2016.8247	IDNUAF	INDONESIAN	IDN					UAF			IMGSEAMOSASF	ISNILON	SEA			MOS		IMG			0	190	190	19	4	-10.0	2	1	2	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920367	20161101	201611	2016	2016.8247	IDNUAF	INDONESIA	IDN					UAF			PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	4	1	4	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920368	20161101	201611	2016	2016.8247	IDNUAF	INDONESIAN	IDN					UAF			PHL	PHILIPPINE	PHL								0	042	042	04	1	1.9	8	1	8	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920369	20161101	201611	2016	2016.8247	IDNUAF	INDONESIAN	IDN					UAF			SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	2	1	2	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920370	20161101	201611	2016	2016.8247	IRL	IRELAND	IRL								USA	BOSTON	USA								0	114	114	11	3	-2.0	2	1	2	-0.90311986863711	1	Ireland	EI	EI		53	-8	EI	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	1	Ireland	EI	EI		53	-8	EI	20171101104500	http://www.wbur.org/news/2017/11/01/boston-mayor-economic-disparity
702920371	20161101	201611	2016	2016.8247	IRL	IRELAND	IRL								USA	BOSTON	USA								0	114	114	11	3	-2.0	2	1	2	-0.90311986863711	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171101104500	http://www.wbur.org/news/2017/11/01/boston-mayor-economic-disparity
702920372	20161101	201611	2016	2016.8247	ISR	ISRAELI	ISR								ISRGOVMIL	ISRAEL	ISR					GOV	MIL		1	071	071	07	2	7.4	4	1	4	-1.64533820840951	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101104500	http://nocamels.com/2017/11/israel-anti-tunnel-technology-hammas/
702920373	20161101	201611	2016	2016.8247	ISRGOVMIL	ISRAELI	ISR					GOV	MIL												1	071	071	07	2	7.4	6	1	6	-1.64533820840951	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101104500	http://nocamels.com/2017/11/israel-anti-tunnel-technology-hammas/
702920374	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	041	041	04	1	1.0	2	1	2	-4.92063492063492	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920375	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	041	041	04	1	1.0	2	1	2	-4.92063492063492	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920376	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-4.92063492063492	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920377	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-4.92063492063492	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920378	20161101	201611	2016	2016.8247	MNCUSA	BOEING	USA					MNC			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	5	1	5	-3.04232804232804	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171101104500	http://www.elkharttruth.com/opinion/the-radiating-mischief-of-protectionism/article_7f26288b-c86d-5b7e-93fb-c23ca00e9705.html
702920379	20161101	201611	2016	2016.8247	MNCUSA	BOEING	USA					MNC			GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	5	1	5	-3.04232804232804	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171101104500	http://www.elkharttruth.com/opinion/the-radiating-mischief-of-protectionism/article_7f26288b-c86d-5b7e-93fb-c23ca00e9705.html
702920380	20161101	201611	2016	2016.8247	PAK	PAKISTAN	PAK								CHN	CHINA	CHN								0	057	057	05	1	8.0	10	1	10	1.27272727272727	1	Pakistan	PK	PK		30	70	PK	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101104500	http://www.domain-b.com/defence/sea/indian_navy/20171101_hunting_copters.html
702920381	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								IDN	INDONESIAN	IDN								0	043	043	04	1	2.8	4	1	4	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920382	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								IDN	INDONESIAN	IDN								0	043	043	04	1	2.8	4	1	4	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920383	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								IDNUAF	INDONESIA	IDN					UAF			0	043	043	04	1	2.8	4	1	4	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920384	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								IDNUAF	INDONESIAN	IDN					UAF			0	043	043	04	1	2.8	8	1	8	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920385	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								IMGSEAMOSASF	ISNILON	SEA			MOS		IMG			0	190	190	19	4	-10.0	4	1	4	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920386	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	6	1	6	-6.98924731182796	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920387	20161101	201611	2016	2016.8247	PHL	PHILIPPINE	PHL								SEA	SOUTHEAST ASIA	SEA								0	190	190	19	4	-10.0	2	1	2	-6.98924731182796	5	North Sumatra, Sumatera Utara, Indonesia	ID	ID26	18585	2	99	-2698118	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101104500	http://in.reuters.com/article/philippines-militants/philippines-arrests-indonesian-pro-islamist-militant-in-marawi-idINKBN1D148M
702920388	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	8	1	8	1.05263157894737	3	Willow Run, Michigan, United States	US	USMI	MI161	42.2573	-83.5744	1616541	3	Willow Run, Michigan, United States	US	USMI		42.2573	-83.5744	1616541	3	Willow Run, Michigan, United States	US	USMI		42.2573	-83.5744	1616541	20171101104500	http://941theduke.com/news/articles/2017/nov/01/st-johns-school-superintendent-leaving/
702920389	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	041	041	04	1	1.0	2	1	2	-4.92063492063492	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920390	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	041	041	04	1	1.0	2	1	2	-4.92063492063492	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920391	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	042	042	04	1	1.9	2	1	2	-4.92063492063492	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920392	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	042	042	04	1	1.9	2	1	2	-4.92063492063492	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101104500	https://www.aol.com/article/news/2017/11/01/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/23262999/
702920393	20171002	201710	2017	2017.7452											MEX	MEXICO	MEX								0	036	036	03	1	4.0	9	1	9	1.41206675224647	0								4	Tamales, Durango, Mexico	MX	MX10	20887	22.8667	-104.45	-1703920	4	Tamales, Durango, Mexico	MX	MX10	20887	22.8667	-104.45	-1703920	20171101104500	https://growingbookbybook.com/exploring-france-family-dinner-book-club/
702920394	20171002	201710	2017	2017.7452	BUDMAH223	SOTO				BUD					MEX	MEXICO	MEX								0	036	036	03	1	4.0	1	1	1	1.41206675224647	4	Tamales, Durango, Mexico	MX	MX10	20887	22.8667	-104.45	-1703920	4	Tamales, Durango, Mexico	MX	MX10	20887	22.8667	-104.45	-1703920	4	Tamales, Durango, Mexico	MX	MX10	20887	22.8667	-104.45	-1703920	20171101104500	https://growingbookbybook.com/exploring-france-family-dinner-book-club/
702920395	20171002	201710	2017	2017.7452	COP	POLICE						COP			IND	SIKKIM	IND								1	190	190	19	4	-10.0	10	1	10	-4.86257928118393	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20171101104500	http://indiatoday.intoday.in/story/bimal-gurung-darjeeling-office-sealed-police-recover-explosives/1/1079865.html
702920396	20171002	201710	2017	2017.7452	EGY	EGYPT	EGY								PSE	GAZA	PSE								1	080	080	08	2	5.0	6	1	6	-2.45098039215686	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101104500	http://gulfnews.com/news/mena/palestine/hamas-hands-over-border-crossings-to-palestinian-authority-1.2116865
702920397	20171002	201710	2017	2017.7452	EGY	EGYPT	EGY								PSE	GAZA	PSE								1	080	080	08	2	5.0	2	1	2	-2.45098039215686	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101104500	http://gulfnews.com/news/mena/palestine/hamas-hands-over-border-crossings-to-palestinian-authority-1.2116865
702920398	20171002	201710	2017	2017.7452	IND	SURAT	IND								SPY	OPERATIVE						SPY			0	173	173	17	4	-5.0	2	1	2	-5.24109014675052	4	Ankleshwar, Gujarat, India	IN	IN09	17638	21.6	73	-2088951	4	Ankleshwar, Gujarat, India	IN	IN09	17638	21.6	73	-2088951	4	Ankleshwar, Gujarat, India	IN	IN09	17638	21.6	73	-2088951	20171101104500	http://indiatoday.intoday.in/story/ahmed-patel-replies-is-allegation-with-isi-jibe-bjp-rally/1/1079887.html
702920399	20171002	201710	2017	2017.7452	PSEREB	HAMAS	PSE					REB			PSE	GAZA	PSE								1	080	080	08	2	5.0	2	1	2	-2.45098039215686	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Rafah, Shamal Sina', Egypt	EG	EG27	16446	31.2878	34.2369	-301033	20171101104500	http://gulfnews.com/news/mena/palestine/hamas-hands-over-border-crossings-to-palestinian-authority-1.2116865
702920400	20171025	201710	2017	2017.8082											USA	CHICAGO	USA								1	057	057	05	1	8.0	5	1	5	1.81818181818182	0								3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	3	East Lansing, Michigan, United States	US	USMI		42.737	-84.4839	625219	20171101104500	http://941theduke.com/news/articles/2017/nov/01/east-lansing-project-back-on-again/
702920401	20171025	201710	2017	2017.8082	CAN	CANADA	CAN																		1	084	084	08	2	7.0	20	1	10	1.70109356014581	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	0								5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171101104500	https://pembinavalleyonline.com/ag-news/manitoba-government-discusses-wetland-protection-in-climate-and-green-plan
702920402	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			1	051	051	05	1	3.4	10	1	10	1.70109356014581	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171101104500	https://pembinavalleyonline.com/ag-news/manitoba-government-discusses-wetland-protection-in-climate-and-green-plan
702920403	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								CANGOV	MANITOBA	CAN					GOV			1	051	051	05	1	3.4	10	1	10	1.70109356014581	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171101104500	https://pembinavalleyonline.com/ag-news/manitoba-government-discusses-wetland-protection-in-climate-and-green-plan
702920404	20171025	201710	2017	2017.8082	CAN	CANADIAN	CAN								CVL	ETHNIC GROUP						CVL			1	100	100	10	3	-5.0	10	1	10	-1.73812282734646	4	Stoney Creek, Ontario, Canada	CA	CA08	12668	43.2167	-79.75	-574207	4	Stoney Creek, Ontario, Canada	CA	CA08	12668	43.2167	-79.75	-574207	4	Stoney Creek, Ontario, Canada	CA	CA08	12668	43.2167	-79.75	-574207	20171101104500	https://www.hamiltonnews.com/news-story/7765959-jewish-groups-question-census-results/
702920405	20171025	201710	2017	2017.8082	CHN	CHINESE	CHN								LAB	EMPLOYEE						LAB			1	141	141	14	3	-6.5	10	1	10	-3.01369863013699	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171101104500	http://www.2merkato.com/news/alerts/5277-ethiopia-tannery-suspends-operation
