703842057	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	043	043	04	1	2.8	4	1	4	-4.87179487179487	0								4	Daeraad, Limpopo, South Africa	SF	SF09	77345	-24.3401	28.1234	-1219285	4	Daeraad, Limpopo, South Africa	SF	SF09	77345	-24.3401	28.1234	-1219285	20171104080000	https://citizen.co.za/news/south-africa/1715896/north-west-school-detains-pupil-with-inappropriate-haircut-in-cell-like-room/
703842058	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-11.4006514657981	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171104080000	https://citizen.co.za/news/south-africa/1715884/life-behind-bars-for-killer-taxi-driver/
703842059	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	4	1	4	-3.65384615384615	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171104080000	https://www.centraltelegraph.com.au/news/bellas-battle-brave-two-year-old-fights-cancer/3257265/
703842060	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	2	1	2	2.25669957686883	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104080000	http://www.djournal.com/lifestyle/religion/for-years-excel-has-been-force-for-good-in-okolona/article_a595bde6-8037-53bb-a465-11c7a778f8b8.html
703842061	20171104	201711	2017	2017.8329											AUS	MELBOURNE	AUS								1	190	190	19	4	-10.0	2	1	2	0.661375661375656	0								4	Carlton, Tasmania, Australia	AS	AS06	5350	-42.8667	147.683	-1564342	4	Carlton, Tasmania, Australia	AS	AS06	5350	-42.8667	147.683	-1564342	20171104080000	https://www.domain.com.au/news/first-home-buyers-pick-up-preston-project-for-905000-20171104-gzevgs/
703842062	20171104	201711	2017	2017.8329											AUSELI	PERTH	AUS					ELI			1	043	043	04	1	2.8	6	1	6	3.29896907216495	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171104080000	http://www.dailyrecord.co.uk/entertainment/celebrity/trainspotting-stars-snub-scottish-baftas-11464558
703842063	20171104	201711	2017	2017.8329											BEL	BELGIUM	BEL								1	080	080	08	2	5.0	3	1	3	-5.39419087136929	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171104080000	https://www.timeslive.co.za/news/world/2017-11-04-spains-most-wanted-ousted-catalan-leader-carles-puigdemont/
703842064	20171104	201711	2017	2017.8329											BEL	BELGIUM	BEL								1	173	173	17	4	-5.0	1	1	1	-5.39419087136929	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	20171104080000	https://www.timeslive.co.za/news/world/2017-11-04-spains-most-wanted-ousted-catalan-leader-carles-puigdemont/
703842065	20171104	201711	2017	2017.8329											BELGOV	BELGIAN	BEL					GOV			1	080	080	08	2	5.0	6	1	6	-2.68656716417911	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171104080000	http://www.tamilguardian.com/content/spain-issues-arrest-warrants-catalan-leaders
703842066	20171104	201711	2017	2017.8329											BUS	LANDLORD						BUS			0	030	030	03	1	4.0	10	1	10	-2.99089726918076	0								4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	20171104080000	https://www.nanaimobulletin.com/news/nanaimo-rcmp-raid-limelife-society-cannabis-dispensary/
703842067	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	6	1	6	-0.98684210526316	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171104080000	https://www.newsday.co.zw/2017/11/smes-operate-home-areas-nyoni/
703842068	20171104	201711	2017	2017.8329											BUS	COMPANIES						BUS			1	051	051	05	1	3.4	3	1	3	7.50750750750751	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171104080000	http://www.lebanondemocrat.com/Community/2017/11/03/Consider-professional-Christmas-decorating-services-in-early-planning.html
703842069	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	060	060	06	2	6.0	1	1	1	-6.10859728506787	0								3	Lee County, Texas, United States	US	USTX		30.2835	-96.9503	1383929	3	Lee County, Texas, United States	US	USTX		30.2835	-96.9503	1383929	20171104080000	http://www.djournal.com/news/crime-reports-saturday-nov/article_b418e27c-da2e-595b-b6c4-6a42f3a37ac2.html
703842070	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	060	060	06	2	6.0	9	1	9	-6.10859728506787	0								3	Baldwyn, Mississippi, United States	US	USMS	MS081	34.5095	-88.6353	666483	3	Baldwyn, Mississippi, United States	US	USMS	MS081	34.5095	-88.6353	666483	20171104080000	http://www.djournal.com/news/crime-reports-saturday-nov/article_b418e27c-da2e-595b-b6c4-6a42f3a37ac2.html
703842071	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	1	1	1	-2.99089726918076	0								4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	20171104080000	https://www.nanaimobulletin.com/news/nanaimo-rcmp-raid-limelife-society-cannabis-dispensary/
703842072	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	031	031	03	1	5.2	2	1	2	0.2680965147453	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171104080000	http://www.timescolonist.com/opinion/columnists/dermod-travis-cost-cutting-results-don-t-match-the-spin-1.23084320
703842073	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	2.81124497991968	0								4	North Shields, South Australia, Australia	AS	AS05	5283	-34.6286	135.862	-1592255	4	North Shields, South Australia, Australia	AS	AS05	5283	-34.6286	135.862	-1592255	20171104080000	http://www.newsguardian.co.uk/news/pipers-make-their-annual-pilgrimage-to-whitley-bay-1-8839316
703842074	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	2.81124497991968	0								4	Whitley Bay, Quebec, Canada	CA	CA10	12776	61.3667	-71.4167	-575956	4	North Shields, South Australia, Australia	AS	AS05	5283	-34.6286	135.862	-1592255	20171104080000	http://www.newsguardian.co.uk/news/pipers-make-their-annual-pilgrimage-to-whitley-bay-1-8839316
703842075	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	2.81124497991968	0								4	Whitley Bay, Quebec, Canada	CA	CA10	12776	61.3667	-71.4167	-575956	4	Whitley Bay, Quebec, Canada	CA	CA10	12776	61.3667	-71.4167	-575956	20171104080000	http://www.newsguardian.co.uk/news/pipers-make-their-annual-pilgrimage-to-whitley-bay-1-8839316
703842076	20171104	201711	2017	2017.8329											CANELI	CANADA	CAN					ELI			1	031	031	03	1	5.2	2	1	2	0.2680965147453	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171104080000	http://www.timescolonist.com/opinion/columnists/dermod-travis-cost-cutting-results-don-t-match-the-spin-1.23084320
703842077	20171104	201711	2017	2017.8329											CHRPRO210	LUTHERAN				CHR	PRO				1	042	042	04	1	1.9	10	1	10	0	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171104080000	http://www.telegraphherald.com/news/tri-state/article_2b892da8-5c47-58f4-884d-ff5fe6ee6f5e.html
703842078	20171104	201711	2017	2017.8329											CHRPRO210	LUTHERAN				CHR	PRO				1	043	043	04	1	2.8	1	1	1	-1.97424892703863	0								3	Evangelical Lutheran Church, Washington, United States	US	USWA		47.6201	-122.342	2461124	3	Evangelical Lutheran Church, Washington, United States	US	USWA		47.6201	-122.342	2461124	20171104080000	http://www.washingtontimes.com/news/2017/nov/4/group-takes-church-to-the-mat-_-the-wrestling-mat/
703842079	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	012	012	01	1	-0.4	8	1	8	-4.82573726541555	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104080000	http://www.hindustantimes.com/india-news/two-men-burn-friend-s-wife-to-death-for-liquor-in-dry-bihar-s-sitamarhi/story-AlEgGzHjSjroMUNB8zm84L.html
703842080	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	012	012	01	1	-0.4	2	1	2	-4.82573726541555	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Runni, Bihar, India	IN	IN34	17630	26.3833	85.4833	-2109620	20171104080000	http://www.hindustantimes.com/india-news/two-men-burn-friend-s-wife-to-death-for-liquor-in-dry-bihar-s-sitamarhi/story-AlEgGzHjSjroMUNB8zm84L.html
703842081	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	036	036	03	1	4.0	10	1	10	-1.13960113960114	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20171104080000	http://bombmagazine.org/articles/radu-muntean/
703842082	20171104	201711	2017	2017.8329											COP	PRISON						COP			0	043	043	04	1	2.8	2	1	2	-1.18906064209274	0								4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	20171104080000	https://cruxnow.com/global-church/2017/11/04/murdered-nun-beatified-india-sister-rani-maria-martyr-social-justice/
703842083	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	084	084	08	2	7.0	9	1	9	-2.99089726918076	0								4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	4	Nanaimo, British Columbia, Canada	CA	CA02	12556	49.15	-123.917	-569908	20171104080000	https://www.nanaimobulletin.com/news/nanaimo-rcmp-raid-limelife-society-cannabis-dispensary/
703842084	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	084	084	08	2	7.0	1	1	1	-2.99089726918076	0								4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	4	Williams Lake, British Columbia, Canada	CA	CA02	154724	52.1167	-122.15	-576014	20171104080000	https://www.nanaimobulletin.com/news/nanaimo-rcmp-raid-limelife-society-cannabis-dispensary/
703842085	20171104	201711	2017	2017.8329											COP	POLICE						COP			1	090	090	09	2	-2.0	10	1	10	-4.82573726541555	0								4	Muzaffarpur, Bihar, India	IN	IN34	17613	26.1167	85.4	-2105246	4	Muzaffarpur, Bihar, India	IN	IN34	17613	26.1167	85.4	-2105246	20171104080000	http://www.hindustantimes.com/india-news/two-men-burn-friend-s-wife-to-death-for-liquor-in-dry-bihar-s-sitamarhi/story-AlEgGzHjSjroMUNB8zm84L.html
703842086	20171104	201711	2017	2017.8329											CRM	CRIMINAL						CRM			0	182	182	18	4	-9.5	5	1	5	-2.63157894736842	0								4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20171104080000	http://www.thehindu.com/todays-paper/tp-life/how-palestinians-cope-with-loaded-names/article19979721.ece
703842087	20171104	201711	2017	2017.8329											CVL	MIGRANT						CVL			1	036	036	03	1	4.0	10	1	10	-1.26291618828932	0								4	Mediterranean Sea, Oceans (general), Oceans	OS	OS00		35	20	-121459	4	Mediterranean Sea, Oceans (general), Oceans	OS	OS00		35	20	-121459	20171104080000	https://cruxnow.com/global-church/2017/11/04/bishops-africa-europe-worried-brain-drain-migration-crisis/
703842088	20171104	201711	2017	2017.8329											CVL	TOURIST						CVL			1	036	036	03	1	4.0	10	1	10	2.14007782101167	0								3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20171104080000	https://www.newkerala.com/news/fullnews-285297.html
703842089	20171104	201711	2017	2017.8329											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	1	1	1	-7.39795918367347	0								1	Australia	AS	AS		-25	135	AS	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171104080000	https://news.mb.com.ph/2017/11/04/dnd-allays-fears-of-terrorist-attacks-in-ph-despite-aussie-travel-advisory/
703842090	20171104	201711	2017	2017.8329											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	4	1	4	-7.39795918367347	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171104080000	https://news.mb.com.ph/2017/11/04/dnd-allays-fears-of-terrorist-attacks-in-ph-despite-aussie-travel-advisory/
703842091	20171104	201711	2017	2017.8329											DEU	GERMAN	DEU								0	112	112	11	3	-2.0	10	1	10	-1.45104895104895	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171104080000	http://bombmagazine.org/articles/gregor-von-rezzori/
703842092	20171104	201711	2017	2017.8329											DNK	DENMARK	DNK								1	042	042	04	1	1.9	2	1	2	5.54187192118227	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104080000	https://www.drapersonline.com/people/my-fashion-life/my-fashion-life-stine-goya-founder-and-designer-at-womenswear-brand-stine-goya/7026841.article
703842093	20171104	201711	2017	2017.8329											DNK	DENMARK	DNK								1	042	042	04	1	1.9	7	1	7	5.54187192118227	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171104080000	https://www.drapersonline.com/people/my-fashion-life/my-fashion-life-stine-goya-founder-and-designer-at-womenswear-brand-stine-goya/7026841.article
703842094	20171104	201711	2017	2017.8329											ECU	ECUADOR	ECU								0	040	040	04	1	1.0	4	1	4	-0.23706045041486	0								4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20171104080000	http://imemc.org/article/shir-hever-on-balfour-how-67-words-shaped-the-middle-east/
703842095	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	020	020	02	1	3.0	4	1	4	-1.7913593256059	0								4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20171104080000	http://bombmagazine.org/articles/amos-gitai/
703842096	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	0353	035	03	1	7.0	5	1	5	3.99159663865546	0								0								0								20171104080000	http://www.abccolumbia.com/2017/11/03/usc-create-a-thon-helps-seven-non-profits-with-their-publicity-needs/
703842097	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-4.87179487179487	0								4	Daeraad, Limpopo, South Africa	SF	SF09	77345	-24.3401	28.1234	-1219285	4	Daeraad, Limpopo, South Africa	SF	SF09	77345	-24.3401	28.1234	-1219285	20171104080000	https://citizen.co.za/news/south-africa/1715896/north-west-school-detains-pupil-with-inappropriate-haircut-in-cell-like-room/
703842098	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	6	1	6	-0.73138297872341	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20171104080000	http://www.theeastcarolinian.com/news/article_6392d852-c111-11e7-889c-a75336f4090d.html
703842099	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			0	100	100	10	3	-5.0	10	1	10	-6.14754098360655	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104080000	https://www.theguardian.com/education/2017/nov/04/families-of-child-sexual-abuse-victims-threaten-action-against-uk-government
703842100	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	10	1	10	0.46948356807512	0								4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20171104080000	http://www.journalnow.com/news/local/wssu-student-dies-after-battling-cancer/article_1f6da021-4489-524c-82d4-9dc96a61edd6.html
703842101	20171104	201711	2017	2017.8329											ESP	SPAIN	ESP								0	051	051	05	1	3.4	1	1	1	-4.19354838709678	0								4	La Linea, AndalucíSP, Spain	SP	SP51	25777	36.168	-5.3472	-387329	4	La Linea, AndalucíSP, Spain	SP	SP51	25777	36.168	-5.3472	-387329	20171104080000	http://www.dailyrecord.co.uk/news/scottish-news/scot-stranded-spain-after-false-11464258
703842102	20171104	201711	2017	2017.8329											ESP	SPAIN	ESP								0	051	051	05	1	3.4	1	1	1	-4.19354838709678	0								4	La Linea, AndalucíSP, Spain	SP	SP51	25777	36.168	-5.3472	-387329	1	United Kingdom	UK	UK		54	-4	UK	20171104080000	http://www.dailyrecord.co.uk/news/scottish-news/scot-stranded-spain-after-false-11464258
703842103	20171104	201711	2017	2017.8329											FRA	FRENCH	FRA								1	020	020	02	1	3.0	6	1	6	-1.45104895104895	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104080000	http://bombmagazine.org/articles/gregor-von-rezzori/
703842104	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	4	1	4	-5.58598028477547	0								4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	20171104080000	http://www.dailyrecord.co.uk/news/scottish-news/murdered-teachers-family-slam-cops-11463991
703842105	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-9.03703703703704	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20171104080000	http://www.croydonadvertiser.co.uk/news/croydon-news/murderers-sex-offenders-drug-smugglers-720048
703842106	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	4	1	4	-5.58598028477547	0								4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	4	Dumfries, Dumfries and Galloway, United Kingdom	UK	UKU2	40176	55.0667	-3.55	-2594813	20171104080000	http://www.dailyrecord.co.uk/news/scottish-news/murdered-teachers-family-slam-cops-11463991
703842107	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	4	1	4	-9.03703703703704	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Coulsdon, Croydon, United Kingdom	UK	UKC8	40133	51.3	-0.116667	-2593358	20171104080000	http://www.croydonadvertiser.co.uk/news/croydon-news/murderers-sex-offenders-drug-smugglers-720048
